rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
1090,265256,PUSH,2018,2114,6.835,7.409,0.573,6.384,1024
1091,55670,Macao,2009,450,7.412,6.658,-0.754,6.384,-641
1092,203417,Exit: The Game – The Secret Lab,2016,837,7.064,6.678,-0.386,6.383,-255
1093,5404,Amun-Re,2003,501,7.293,6.604,-0.689,6.383,-592
1094,355483,Wandering Towers,2022,1570,7.358,7.553,0.195,6.382,476
1095,173761,Telestrations After Dark,2015,2188,7.055,7.643,0.588,6.381,1093
1096,294514,5-Minute Mystery,2020,1919,7.074,7.563,0.488,6.380,823
1097,121410,Steam Park,2013,1213,6.835,6.719,-0.115,6.380,116
1098,318560,Witchstone,2021,810,7.584,7.059,-0.525,6.380,-288
1099,329551,Mosaic: A Story of Civilization,2022,716,7.608,6.979,-0.628,6.379,-383
1100,242705,Aeon Trespass: Odyssey,2022,640,9.084,7.324,-1.760,6.379,-460
1101,310632,Dice Miner,2021,1533,7.287,7.450,0.163,6.379,432
1102,320390,Kabuto Sumo,2021,2000,6.796,7.242,0.446,6.379,898
1103,153064,Good Cop Bad Cop,2014,2130,6.575,6.998,0.423,6.378,1027
1104,925,Werewolf,1986,2286,6.470,6.810,0.340,6.378,1182
1105,199,Manhattan,1994,1411,6.728,6.735,0.007,6.377,306
1106,202426,Sidereal Confluence,2017,394,7.777,6.773,-1.005,6.377,-712
1107,176083,Hit Z Road,2016,1615,6.767,6.825,0.058,6.377,508
1108,342810,Marrakesh,2022,618,8.198,7.304,-0.895,6.376,-490
1109,33451,The Red Dragon Inn 2,2008,1624,6.926,7.013,0.087,6.376,515
1110,182694,Watson & Holmes,2015,1216,7.280,7.154,-0.125,6.376,106
1111,126100,Mythos Tales,2016,1245,7.357,7.240,-0.118,6.375,134
1112,140603,Francis Drake,2013,638,7.381,6.765,-0.616,6.375,-474
1113,284778,Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex,2022,1438,8.072,8.031,-0.041,6.374,325
1114,205158,Codenames: Deep Undercover,2016,2103,6.585,6.963,0.378,6.374,989
1115,187377,Vikings Gone Wild,2017,1315,7.107,6.917,-0.190,6.374,200
1116,323612,Bitoku,2021,295,7.845,6.708,-1.137,6.373,-821
1117,300442,Trekking the World,2020,1430,7.114,7.129,0.015,6.372,313
1118,112686,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2012,2207,6.459,6.684,0.225,6.372,1089
1119,73664,Cabo,2010,1886,7.097,7.533,0.436,6.371,767
1120,438,Scotland Yard,1983,1516,6.504,6.492,-0.012,6.371,396
1121,66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,999,7.094,6.673,-0.421,6.370,-122
1122,297985,Battle Line: Medieval,2017,1367,7.652,7.696,0.044,6.370,245
1123,295577,Dungeon Mayhem: Monster Madness,2020,2053,7.493,8.002,0.509,6.370,930
1124,54138,Imperial 2030,2009,321,7.655,6.666,-0.989,6.370,-803
1125,42452,Rattus,2010,1298,6.780,6.703,-0.077,6.370,173
1126,299684,Khôra: Rise of an Empire,2021,841,7.435,6.934,-0.501,6.370,-285
1127,43868,The Adventurers: The Temple of Chac,2009,1749,6.610,6.785,0.175,6.370,622
1128,37196,Sorry! Sliders,2008,2543,6.345,6.894,0.549,6.369,1415
1129,298371,Wild Space,2020,1360,7.173,7.088,-0.085,6.369,231
1130,57390,Catacombs,2010,1364,7.060,7.047,-0.014,6.369,234
1131,220775,Codenames: Disney – Family Edition,2017,2197,6.633,7.075,0.442,6.368,1066
1132,142271,Anomia: Party Edition,2013,2121,7.100,7.674,0.573,6.367,989
1133,191597,Dale of Merchants 2,2016,1302,7.306,7.228,-0.078,6.366,169
1134,136280,La Boca,2013,1800,6.961,7.321,0.360,6.366,666
1135,257769,Walking in Burano,2018,1456,7.093,7.060,-0.033,6.365,321
1136,351476,My City: Roll & Build,2022,1845,7.103,7.408,0.305,6.365,709
1137,17396,Manoeuvre,2008,1233,7.287,7.178,-0.110,6.364,96
1138,53953,Thunderstone,2009,937,6.911,6.553,-0.358,6.364,-201
1139,255674,Imhotep: The Duel,2018,1354,7.085,7.066,-0.019,6.364,215
1140,271615,The Quest for El Dorado: The Golden Temples,2019,1438,7.659,7.639,-0.021,6.363,298
1141,158275,Marvel Dice Masters: Uncanny X-Men,2014,1076,7.155,6.883,-0.272,6.362,-65
1142,337627,Voidfall,2023,174,8.571,6.879,-1.692,6.362,-968
1143,205125,Ticket to Ride: First Journey (U.S.),2016,2041,6.867,7.190,0.322,6.361,898
1144,171669,Discoveries: The Journals of Lewis & Clark,2015,1025,7.034,6.766,-0.268,6.360,-119
1145,161882,Irish Gauge,2014,1035,7.243,6.977,-0.266,6.359,-110
1146,118695,Riff Raff,2012,1989,6.917,7.383,0.466,6.359,843
1147,103343,A Game of Thrones: The Board Game (Second Edition),2011,203,7.539,6.415,-1.125,6.357,-944
1148,244711,Newton,2018,391,7.561,6.648,-0.913,6.356,-757
1149,176558,Mafia de Cuba,2015,2040,6.527,6.818,0.291,6.356,891
1150,231484,Carnival of Monsters,2019,1324,7.261,7.133,-0.128,6.356,174
1151,318184,Imperium: Classics,2021,368,7.701,6.676,-1.025,6.355,-783
1152,167400,Ashes Reborn: Rise of the Phoenixborn,2015,759,7.294,6.682,-0.611,6.354,-393
1153,94,Union Pacific,1999,952,7.191,6.807,-0.384,6.353,-201
1154,165838,Space Hulk (Fourth Edition),2014,1065,7.939,7.443,-0.497,6.353,-89
1155,94246,1812: The Invasion of Canada,2012,1190,7.336,7.179,-0.157,6.353,35
1156,770,Loot,1992,2375,6.298,6.650,0.352,6.352,1219
1157,4209,Monza,2000,2370,6.613,7.168,0.555,6.351,1213
1158,231581,AuZtralia,2018,727,7.363,6.769,-0.594,6.351,-431
1159,200853,Habitats,2016,1319,7.365,7.245,-0.119,6.351,160
1160,939,Star Wars: The Queen's Gambit,2000,1042,7.577,7.232,-0.345,6.351,-118
1161,161533,Lisboa,2017,55,8.189,6.525,-1.665,6.351,-1106
1162,291508,Tiny Epic Dinosaurs,2020,995,7.317,6.888,-0.429,6.350,-167
1163,24181,Imperial,2006,300,7.597,6.573,-1.024,6.350,-863
1164,475,Taj Mahal,2000,599,7.266,6.601,-0.664,6.350,-565
1165,159473,Quartermaster General,2014,1181,7.301,7.076,-0.224,6.349,16
1166,552,Bus,1999,660,7.606,6.912,-0.693,6.348,-506
1167,143405,Sylvion,2015,1352,7.063,6.988,-0.075,6.348,185
1168,234477,Battle for Rokugan,2017,905,7.411,6.889,-0.521,6.348,-263
1169,30539,Get Bit!,2007,2969,6.136,6.647,0.511,6.348,1800
1170,259374,Belratti,2018,1965,7.129,7.665,0.535,6.348,795
1171,348096,Kites,2022,2042,7.039,7.568,0.529,6.347,871
1172,342857,"Air, Land, and Sea: Critters at War",2021,1564,7.549,7.785,0.236,6.347,392
1173,163068,Trickerion: Legends of Illusion,2015,102,7.976,6.522,-1.454,6.346,-1071
1174,348450,Lacrimosa,2022,662,7.721,6.953,-0.768,6.345,-512
1175,267813,Adventure Games: The Dungeon,2019,1759,6.943,7.099,0.156,6.345,584
1176,154086,Gold West,2015,1004,7.315,6.983,-0.332,6.344,-172
1177,244114,Yellow & Yangtze,2018,707,7.838,7.105,-0.733,6.343,-470
1178,156689,Legendary: A Marvel Deck Building Game – Villains,2014,995,7.542,7.053,-0.489,6.343,-183
1179,340,Frank's Zoo,1999,1935,6.610,6.869,0.260,6.342,756
1180,202583,Rise of Tribes,2018,1303,7.140,6.988,-0.152,6.342,123
1181,203416,Exit: The Game – The Pharaoh's Tomb,2016,737,7.162,6.638,-0.524,6.341,-444
1182,310192,Overboss: A Boss Monster Adventure,2021,1516,7.345,7.290,-0.055,6.341,334
1183,132372,Guildhall,2012,1350,6.889,6.806,-0.083,6.338,167
1184,303672,Trek 12: Himalaya,2020,2009,6.825,7.114,0.289,6.338,825
1185,143986,CV,2013,1607,6.587,6.639,0.052,6.337,422
1186,290484,Unsettled,2021,816,8.099,7.287,-0.812,6.337,-370
1187,394,Kahuna,1998,1389,6.611,6.538,-0.074,6.337,202
1188,2569,Pick Picknic,2001,2300,6.580,7.045,0.465,6.335,1112
1189,396790,Nucleum,2023,293,8.232,6.870,-1.362,6.335,-896
1190,84732,Kariba,2010,2161,7.001,7.542,0.541,6.335,971
1191,66171,Dragonheart,2010,2190,6.505,6.869,0.364,6.334,999
1192,57660,Time's Up! Edición Azul,2006,1810,7.359,7.803,0.444,6.334,618
1193,25613,Through the Ages: A Story of Civilization,2006,89,7.841,6.432,-1.409,6.334,-1104
1194,274533,Throw Throw Burrito,2019,3191,6.318,6.837,0.519,6.333,1997
1195,18100,China,2005,1138,6.981,6.761,-0.220,6.333,-57
1196,198525,Lotus,2016,2132,6.675,6.973,0.298,6.332,936
1197,280136,Paranormal Detectives,2019,1738,7.007,7.170,0.163,6.332,541
1198,104347,Santiago de Cuba,2011,1283,6.891,6.753,-0.138,6.332,85
1199,291859,Riftforce,2021,1340,7.329,7.203,-0.126,6.331,141
1200,119,Kingdoms,1994,1596,6.656,6.717,0.062,6.331,396
1201,1117,You're Bluffing!,1985,2073,6.577,6.769,0.192,6.331,872
1202,40393,FITS,2009,2076,6.578,6.921,0.343,6.331,874
1203,156566,Lords of Xidit,2014,886,7.088,6.639,-0.448,6.330,-317
1204,197070,Massive Darkness,2017,1188,7.121,6.735,-0.386,6.329,-16
1205,224272,Hellapagos,2017,2342,6.624,7.023,0.399,6.329,1137
1206,10,Elfenland,1998,1305,6.684,6.546,-0.138,6.329,99
1207,150997,Shadows of Brimstone: Swamps of Death,2014,735,8.036,7.114,-0.922,6.329,-472
1208,36648,Pyramid of Pengqueen,2008,1930,6.888,7.242,0.354,6.329,722
1209,331787,Tiny Epic Dungeons,2021,872,7.533,6.831,-0.702,6.328,-337
1210,111341,The Great Zimbabwe,2012,335,7.837,6.734,-1.102,6.328,-875
1211,312786,Poetry for Neanderthals,2020,2668,6.660,7.207,0.547,6.325,1457
1212,258444,Gingerbread House,2018,1542,6.992,7.049,0.057,6.324,330
1213,309630,Small World of Warcraft,2020,1095,7.340,6.922,-0.418,6.324,-118
1214,154246,La Isla,2014,1193,6.866,6.667,-0.200,6.324,-21
1215,4396,Odin's Ravens,2002,1820,6.658,6.819,0.161,6.323,605
1216,146278,Tash-Kalar: Arena of Legends,2013,745,7.160,6.591,-0.570,6.322,-471
1217,244191,Naga Raja,2019,1422,7.152,7.102,-0.050,6.322,205
1218,129948,The Palaces of Carrara,2012,971,7.131,6.719,-0.412,6.321,-247
1219,154458,Akrotiri,2014,944,7.182,6.734,-0.448,6.321,-275
1220,336929,Land vs Sea,2021,1637,7.161,7.293,0.132,6.321,417
1221,291962,Paper Dungeons: A Dungeon Scrawler Game,2020,1381,7.198,7.083,-0.115,6.320,160
1222,180511,Shakespeare,2015,701,7.418,6.752,-0.666,6.320,-521
1223,184267,On Mars,2020,51,8.187,6.467,-1.720,6.320,-1172
1224,121,Dune,1979,453,7.590,6.642,-0.948,6.319,-771
1225,528,ZÈRTZ,1999,893,7.265,6.757,-0.508,6.319,-332
1226,301255,Whistle Mountain,2020,740,7.606,6.921,-0.685,6.319,-486
1227,29603,D-Day at Omaha Beach,2009,734,8.297,7.333,-0.965,6.318,-493
1228,34585,Keltis,2008,2109,6.421,6.607,0.185,6.318,881
1229,249277,Brazil: Imperial,2021,923,7.645,6.979,-0.665,6.318,-306
1230,37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",2010,1162,7.780,7.452,-0.328,6.318,-68
1231,352697,Resist!,2022,1355,7.661,7.512,-0.149,6.316,124
1232,350736,Voyages,2021,1674,7.475,7.567,0.092,6.316,442
1233,28089,Burg Appenzell,2007,1823,6.859,7.076,0.218,6.316,590
1234,88,Torres,1999,715,7.091,6.510,-0.581,6.315,-519
1235,223740,Bargain Quest,2017,1536,6.869,6.828,-0.041,6.315,301
1236,125921,Catan: Junior,2011,2130,6.614,6.887,0.273,6.314,894
1237,158339,Lost Legacy: The Starship,2013,2273,6.594,7.012,0.418,6.313,1036
1238,192860,Oceanos,2016,1631,6.803,6.867,0.064,6.313,393
1239,201,The Rose King,1992,1621,6.813,6.811,-0.002,6.312,382
1240,214029,SpaceCorp: 2025-2300AD,2018,884,7.671,7.027,-0.644,6.312,-356
1241,148943,Coup: Rebellion G54,2014,1559,6.990,6.990,-0.001,6.312,318
1242,302524,Super-Skill Pinball: 4-Cade,2020,1365,7.085,6.909,-0.176,6.312,123
1243,179572,Dice City,2015,1467,6.730,6.672,-0.058,6.311,224
1244,43528,World Without End,2009,824,7.236,6.683,-0.553,6.311,-420
1245,161970,Alchemists,2014,146,7.648,6.394,-1.254,6.311,-1099
1246,17240,That's Life!,2005,2348,6.482,6.870,0.389,6.309,1102
1247,142852,DC Deck-Building Game: Heroes Unite,2014,1486,7.393,7.280,-0.113,6.309,239
1248,60435,Rallyman,2009,1363,7.193,7.050,-0.143,6.307,115
1249,277458,Kluster,2018,2489,6.678,7.253,0.575,6.307,1240
1250,13308,Niagara,2004,1786,6.459,6.522,0.062,6.306,536
1251,304420,Bonfire,2020,350,7.676,6.605,-1.071,6.306,-901
1252,218530,Tortuga 1667,2017,1582,6.905,6.855,-0.050,6.306,330
1253,30645,Tammany Hall,2007,882,7.278,6.745,-0.533,6.306,-371
1254,165986,Royals,2014,1285,7.170,6.995,-0.175,6.306,31
1255,102104,Star Fluxx,2011,2889,6.306,6.628,0.322,6.305,1634
1256,257518,Claustrophobia 1643,2019,1200,8.027,7.568,-0.460,6.305,-56
1257,359152,Marvel: Remix,2022,1475,7.466,7.497,0.032,6.305,218
1258,223855,Sentient,2017,1289,7.202,7.033,-0.169,6.305,31
1259,306882,Railroad Ink Challenge: Shining Yellow Edition,2021,1520,7.534,7.467,-0.067,6.305,261
1260,330038,Llamaland,2021,1484,7.330,7.305,-0.026,6.305,224
1261,83330,Mansions of Madness,2011,505,7.264,6.441,-0.824,6.304,-756
1262,298102,Roll Camera!: The Filmmaking Board Game,2021,1341,7.543,7.350,-0.193,6.304,79
1263,234396,Muse,2017,2448,6.616,7.125,0.509,6.304,1185
1264,16496,Roma,2005,1505,6.747,6.700,-0.046,6.304,241
1265,21550,Blokus Trigon,2006,1557,6.884,6.883,-0.001,6.304,292
1266,2375,Sequence,1982,3298,6.104,6.490,0.386,6.302,2032
1267,195856,Bloodborne: The Card Game,2016,1614,6.877,6.796,-0.081,6.302,347
1268,22141,Cleopatra and the Society of Architects,2006,1230,6.802,6.584,-0.218,6.301,-38
1269,15511,Fjords,2005,1862,6.747,6.883,0.136,6.301,593
1270,121297,Fleet,2012,1250,6.849,6.656,-0.192,6.301,-20
1271,332386,Brew,2021,1257,7.129,6.872,-0.257,6.301,-14
1272,354544,Unmatched: Houdini vs. The Genie,2022,1471,8.289,8.055,-0.234,6.300,199
1273,164812,Roll For It! Deluxe Edition,2014,2628,6.615,7.148,0.534,6.300,1355
1274,119432,Snowdonia,2012,685,7.337,6.672,-0.665,6.300,-589
1275,217,A la carte,1989,2410,6.464,6.863,0.399,6.300,1135
1276,84419,Space Empires 4X,2011,598,7.689,6.781,-0.909,6.300,-678
1277,38996,Washington's War,2010,912,7.609,7.015,-0.594,6.300,-365
1278,265683,Second Chance,2019,2569,6.675,7.172,0.498,6.299,1291
1279,216428,Seikatsu,2017,1951,6.991,7.264,0.273,6.299,672
1280,128,Take it Easy!,1983,2138,6.602,6.887,0.285,6.298,858
1281,302425,Unlock!: Mythic Adventures,2020,1339,7.731,7.600,-0.131,6.298,58
1282,271321,CABO (Second Edition),2019,2112,7.286,7.760,0.473,6.298,830
1283,248158,Thanos Rising: Avengers Infinity War,2018,1682,7.093,7.052,-0.041,6.298,399
1284,619,The Bottle Imp,1995,1600,6.743,6.784,0.041,6.298,316
1285,184346,Go Nuts for Donuts,2017,2756,6.428,6.947,0.519,6.297,1471
1286,269725,Corinth,2019,1853,6.746,6.901,0.156,6.297,567
1287,153318,Dimension,2014,2241,6.849,7.201,0.352,6.296,954
1288,40990,Word on the Street,2009,2367,6.619,6.988,0.369,6.296,1079
1289,55427,Mr. Jack in New York,2009,1157,7.197,6.821,-0.377,6.296,-132
1290,1634,Warhammer Quest,1995,1186,7.494,7.020,-0.473,6.295,-104
1291,2987,Pirate's Cove,2002,1608,6.561,6.517,-0.044,6.295,317
1292,1041,San Marco,2001,954,7.170,6.702,-0.468,6.295,-338
1293,297978,Mariposas,2020,1373,6.826,6.680,-0.146,6.294,80
1294,34297,The Climbers,2008,1697,6.780,6.869,0.088,6.294,403
1295,113873,"The Hunters: German U-Boats at War, 1939-43",2013,1317,7.730,7.348,-0.382,6.294,22
1296,175095,Dawn of the Zeds (Third Edition),2016,503,8.166,6.976,-1.189,6.293,-793
1297,326933,Unmatched: Redemption Row,2022,1519,8.249,7.998,-0.250,6.292,222
1298,128667,Samurai Sword,2012,1940,6.658,6.769,0.111,6.292,642
1299,70149,Ora et Labora,2011,200,7.687,6.459,-1.227,6.291,-1099
1300,255692,New Frontiers,2018,800,7.426,6.788,-0.638,6.291,-500
1301,174570,Legendary Encounters: A Predator Deck Building Game,2015,1045,7.423,6.963,-0.460,6.290,-256
1302,212445,Blood Bowl (2016 Edition),2016,665,7.975,6.968,-1.007,6.290,-637
1303,178570,Unusual Suspects,2015,2706,6.406,6.935,0.529,6.290,1403
1304,191977,The Castles of Burgundy: The Card Game,2016,998,6.957,6.559,-0.398,6.289,-306
1305,204836,Escape Room: The Game,2016,1292,6.928,6.736,-0.192,6.289,-13
1306,262547,Don't Get Got!,2018,2285,7.011,7.552,0.541,6.289,979
1307,174973,Boss Monster 2: The Next Level,2015,1978,6.710,6.771,0.060,6.287,671
1308,302388,Back to the Future: Back in Time,2020,1290,7.259,6.979,-0.280,6.286,-18
1309,370164,Fun Facts,2022,2253,7.031,7.574,0.543,6.286,944
1310,6830,Zendo,2001,1163,7.211,6.845,-0.367,6.286,-147
1311,270847,Set & Match,2017,2055,7.403,7.909,0.506,6.286,744
1312,1293,Boggle,1972,2707,6.217,6.510,0.293,6.285,1395
1313,208024,The Reckoners,2018,1081,7.684,7.181,-0.503,6.285,-232
1314,279254,Ecos: First Continent,2019,1027,7.146,6.737,-0.409,6.285,-287
1315,228328,Rurik: Dawn of Kiev,2019,907,7.754,7.038,-0.715,6.285,-408
1316,355433,boop.,2022,2015,7.171,7.502,0.330,6.284,699
1317,115,I'm the Boss!,1994,1586,6.775,6.754,-0.021,6.283,269
1318,37120,Pack & Stack,2008,2469,6.450,6.865,0.415,6.283,1151
1319,243430,Dealt!,2018,1918,7.075,7.391,0.316,6.283,599
1320,287938,Kitchen Rush (Revised Edition),2019,1417,7.520,7.395,-0.125,6.282,97
1321,234190,Unstable Unicorns,2017,3078,6.250,6.504,0.254,6.280,1757
1322,133848,Euphoria: Build a Better Dystopia,2013,577,7.191,6.447,-0.744,6.280,-745
1323,201921,Tiny Epic Quest,2017,992,6.978,6.518,-0.460,6.279,-331
1324,8989,Hansa,2004,1207,6.880,6.627,-0.253,6.279,-117
1325,160610,Thunderbirds,2015,1300,7.549,7.202,-0.347,6.279,-25
1326,20545,Rory's Story Cubes,2005,3060,6.244,6.760,0.516,6.279,1734
1327,283863,The Magnificent,2019,722,7.526,6.775,-0.751,6.278,-605
1328,224821,One Deck Dungeon: Forest of Shadows,2017,1342,7.121,6.874,-0.247,6.278,14
1329,255664,The Binding of Isaac: Four Souls,2018,2644,7.045,7.024,-0.021,6.278,1315
1330,244536,Tiny Epic Zombies,2018,1208,6.966,6.621,-0.345,6.277,-122
1331,293835,Oltréé,2021,1534,7.488,7.268,-0.220,6.277,203
1332,75449,Firenze,2010,1064,7.228,6.838,-0.391,6.276,-268
1333,244918,Exit: The Game – The Mysterious Museum,2018,1416,7.136,7.015,-0.121,6.276,83
1334,3837,Rat-a-Tat Cat,1995,3351,6.236,6.748,0.513,6.276,2017
1335,193558,The Oracle of Delphi,2016,711,7.302,6.624,-0.678,6.276,-624
1336,267378,Chakra,2019,1887,6.895,7.022,0.127,6.276,551
1337,233262,Tidal Blades: Heroes of the Reef,2020,1003,7.500,6.885,-0.614,6.276,-334
1338,277927,Bites,2020,1913,7.136,7.429,0.293,6.274,575
1339,153507,Terra,2014,2016,6.799,7.072,0.273,6.274,677
1340,175324,Fog of Love,2017,1376,6.699,6.511,-0.188,6.274,36
1341,213893,Yamataï,2017,733,7.193,6.545,-0.648,6.274,-608
1342,339906,The Hunger,2021,1447,7.075,6.835,-0.239,6.274,105
1343,183231,Adventure Land,2015,1659,6.903,6.956,0.053,6.273,316
1344,269603,Minecraft: Builders & Biomes,2019,1617,6.963,6.933,-0.030,6.273,273
1345,240855,Lockup: A Roll Player Tale,2019,1242,7.374,7.082,-0.292,6.273,-103
1346,331050,Disney Villainous: Despicable Plots,2021,1524,7.579,7.428,-0.152,6.273,178
1347,141423,Dead Men Tell No Tales,2015,1146,7.113,6.745,-0.368,6.272,-201
1348,118705,Ghost Blitz 2,2012,2475,6.745,7.220,0.475,6.272,1127
1349,173156,Timeline Challenge,2015,2110,7.030,7.433,0.404,6.270,761
1350,332944,Sobek: 2 Players,2021,1619,7.194,7.197,0.003,6.269,269
1351,142296,Funemployed,2013,2510,6.688,7.164,0.476,6.269,1159
1352,223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,2017,1483,7.800,7.570,-0.229,6.269,131
1353,248861,Metro X,2018,1730,7.129,7.252,0.123,6.268,377
1354,22484,Ingenious: Travel Edition,2006,1651,7.095,7.146,0.051,6.268,297
1355,350316,Wayfarers of the South Tigris,2022,390,7.829,6.639,-1.191,6.267,-965
1356,112373,BraveRats,2011,2665,6.460,6.957,0.497,6.267,1309
1357,382,Heimlich & Co.,1984,2304,6.451,6.735,0.284,6.266,947
1358,267127,Aerion,2019,1577,7.328,7.313,-0.015,6.266,219
1359,206803,Warsaw: City of Ruins,2016,1404,7.318,7.131,-0.187,6.266,45
1360,175549,Salem 1692,2015,1753,7.092,7.035,-0.057,6.266,393
1361,118247,Lucky Numbers,2012,2907,6.339,6.863,0.524,6.265,1546
1362,943,Ligretto,1988,3249,6.191,6.669,0.478,6.265,1887
1363,145659,Scoville,2014,904,7.124,6.593,-0.531,6.265,-459
1364,20963,Fury of Dracula (Second Edition),2005,746,7.094,6.454,-0.639,6.265,-618
1365,215312,Stop Thief!,2017,1997,6.981,7.238,0.257,6.264,632
1366,37400,Sushizock im Gockelwok,2008,2709,6.503,6.947,0.444,6.264,1343
1367,197097,Four Against Darkness,2016,2052,7.525,7.434,-0.090,6.264,685
1368,318182,Imperium: Legends,2021,494,7.858,6.721,-1.138,6.264,-874
1369,28181,Combat Commander: Pacific,2008,902,8.111,7.293,-0.818,6.263,-467
1370,365104,Planted: A Game of Nature & Nurture,2022,1862,7.316,7.508,0.192,6.263,492
1371,24800,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,2008,922,7.506,6.838,-0.668,6.263,-449
1372,210296,DinoGenics,2019,1000,7.618,6.995,-0.623,6.263,-372
1373,247236,Duelosaur Island,2018,1273,7.060,6.793,-0.267,6.263,-100
1374,284818,Caylus 1303,2019,958,7.456,6.855,-0.601,6.262,-416
1375,285533,Miyabi,2019,1513,7.474,7.390,-0.084,6.262,138
1376,101721,Mage Wars Arena,2012,395,7.582,6.485,-1.097,6.262,-981
1377,184491,Spaceteam,2015,2845,6.599,7.140,0.540,6.262,1468
1378,320718,Hidden Leaders,2022,2011,6.868,6.975,0.106,6.261,633
1379,101785,D-Day Dice,2012,1543,6.818,6.746,-0.072,6.261,164
1380,278,Catan Card Game,1996,1173,6.704,6.387,-0.318,6.261,-207
1381,254018,Solenia,2018,1462,7.049,6.910,-0.139,6.260,81
1382,127060,Bora Bora,2013,291,7.555,6.428,-1.127,6.257,-1091
1383,138788,Dungeon Roll,2013,3244,6.090,6.470,0.381,6.257,1861
1384,226520,Exit: The Game – The Sinister Mansion,2018,1281,7.257,6.919,-0.339,6.257,-103
1385,156091,Sons of Anarchy: Men of Mayhem,2014,1180,7.253,6.857,-0.396,6.257,-205
1386,361,Hare & Tortoise,1973,1751,6.626,6.628,0.002,6.257,365
1387,37371,Piece o' Cake,2008,2312,6.626,6.990,0.364,6.257,925
1388,144592,Bruxelles 1893,2013,421,7.613,6.575,-1.038,6.257,-967
1389,206480,Imperial Struggle,2020,509,8.256,6.942,-1.313,6.256,-880
1390,24742,Cold War: CIA vs KGB,2007,1846,6.625,6.677,0.052,6.256,456
1391,159503,The Captain Is Dead,2014,1348,7.084,6.798,-0.285,6.256,-43
1392,250442,Crypt,2018,2317,6.599,6.876,0.277,6.255,925
1393,19999,Aton,2005,1476,6.860,6.749,-0.111,6.255,83
1394,253214,Escape Tales: The Awakening,2018,1584,7.013,6.885,-0.128,6.255,190
1395,377470,Sail,2023,1545,7.456,7.311,-0.146,6.255,150
1396,34887,Revolution!,2009,1628,6.723,6.657,-0.066,6.254,232
1397,8129,Sluff Off!,2003,1727,6.877,6.929,0.053,6.254,330
1398,30957,Tribune: Primus Inter Pares,2007,889,7.213,6.626,-0.587,6.253,-509
1399,117985,Star Trek: Catan,2012,1387,6.987,6.728,-0.260,6.253,-12
1400,182189,Treasure Hunter,2015,1858,6.756,6.792,0.035,6.252,458
1401,66510,The Red Dragon Inn 3,2011,1881,7.212,7.218,0.006,6.252,480
1402,230303,Unlock!: Mystery Adventures – The House on the Hill,2017,1799,6.985,7.061,0.076,6.251,397
1403,218129,Catch the Moon,2017,2629,6.741,7.328,0.588,6.250,1226
1404,295293,The Thing: The Boardgame,2022,1124,7.672,7.003,-0.669,6.250,-280
1405,200954,Fields of Green,2016,1052,7.142,6.707,-0.434,6.249,-353
1406,27627,Talisman: Revised 4th Edition,2007,1897,6.510,6.360,-0.150,6.249,491
1407,24827,Traders of Osaka,2006,1644,6.808,6.741,-0.067,6.249,237
1408,50750,Belfort,2011,706,7.217,6.521,-0.697,6.249,-702
1409,170587,Don't Mess with Cthulhu,2014,2421,6.865,7.365,0.500,6.248,1012
1410,1568,Space Crusade,1990,1540,7.045,6.820,-0.225,6.248,130
1411,17226,Descent: Journeys in the Dark,2005,503,7.280,6.395,-0.885,6.248,-908
1412,559,Metro,1997,2193,6.372,6.528,0.156,6.248,781
1413,79127,Star Trek: Fleet Captains,2011,894,7.474,6.767,-0.707,6.248,-519
1414,99875,Martian Dice,2011,3420,6.132,6.677,0.545,6.247,2006
1415,328326,Fleet: The Dice Game (Second Edition),2020,1576,7.803,7.645,-0.159,6.247,161
1416,823,The Lord of the Rings,2000,1105,6.737,6.356,-0.382,6.246,-311
1417,191051,Outlive,2017,877,7.296,6.623,-0.673,6.246,-540
1418,12493,Twilight Imperium: Third Edition,2005,113,7.795,6.336,-1.459,6.246,-1305
1419,130882,Cardline: Animals,2012,2621,6.574,7.077,0.503,6.246,1202
1420,52461,Legacy: The Testament of Duke de Crecy,2013,999,7.133,6.644,-0.488,6.246,-421
1421,228660,Betrayal at Baldur's Gate,2017,1286,7.087,6.687,-0.400,6.246,-135
1422,128664,Timeline,2012,2699,6.490,6.985,0.495,6.246,1277
1423,180899,Ponzi Scheme,2015,1253,7.148,6.841,-0.307,6.245,-170
1424,111148,Würfel Bohnanza,2012,2391,6.644,7.043,0.399,6.245,967
1425,111417,The Great Heartland Hauling Co.,2013,1780,6.853,6.915,0.062,6.245,355
1426,175293,Trambahn,2015,1787,6.948,7.036,0.087,6.245,361
1427,135219,The Battle of Five Armies,2014,641,7.880,6.841,-1.039,6.244,-786
1428,9446,Blue Moon,2004,1481,6.691,6.543,-0.148,6.244,53
1429,295192,Tinderblox,2020,2867,6.769,7.356,0.588,6.244,1438
