bgg_id,name,rank_h_index,h_index,rank_g_index,g_index
162082,Deus,681,39,815,57
196340,Yokohama,681,39,815,57
248562,Mage Knight: Ultimate Edition,681,39,815,57
16986,Ubongo,681,39,902,54
31016,We Didn't Playtest This At All,681,39,902,54
265736,Tiny Towns,681,39,902,54
270844,Imperial Settlers: Empires of the North,681,39,902,54
147151,Concept,681,39,970,52
192458,51st State: Master Set,681,39,970,52
204801,Kneipenquiz: Das Original,681,39,1012,51
234120,Gold Fever,681,39,1012,51
164928,Orléans,681,39,1074,49
2162,"Warhammer 40,000 (Third Edition)",708,38,56,217
2603,The Lord of the Rings Trading Card Game,708,38,405,82
11929,Go-Moku,708,38,426,80
26162,Claim It!,708,38,491,75
88408,Nightfall,708,38,491,75
483,Diplomacy,708,38,519,73
339,Quiddler,708,38,550,71
123123,BattleCON: Devastation of Indines,708,38,550,71
12962,Reef Encounter,708,38,585,69
32484,The Battle for Hill 218,708,38,601,68
26884,Escalation!,708,38,641,65
40425,Maori,708,38,641,65
13230,Gobblet Gobblers,708,38,661,64
10550,Big Boggle,708,38,699,62
285894,Bravo!,708,38,699,62
223750,Hardback,708,38,717,61
244271,Dice Throne: Season Two – Battle Chest,708,38,717,61
106217,Hawaii,708,38,760,59
122298,Morels,708,38,791,58
346482,Voll verplant,708,38,791,58
29773,Cheeky Monkey,708,38,815,57
37400,Sushizock im Gockelwok,708,38,815,57
139976,Cthulhu Wars,708,38,815,57
22484,Ingenious: Travel Edition,708,38,840,56
139771,Star Trek: Attack Wing,708,38,840,56
260180,Project L,708,38,840,56
308493,Relics of Rajavihara,708,38,840,56
125311,Okiya,708,38,867,55
136063,Forbidden Desert,708,38,867,55
293296,Splendor: Marvel,708,38,867,55
319793,Happy City,708,38,867,55
17226,Descent: Journeys in the Dark,708,38,902,54
7805,Fearsome Floors,708,38,929,53
132372,Guildhall,708,38,929,53
187687,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,708,38,929,53
231665,Fast Forward: FORTRESS,708,38,929,53
91671,Da ist der Wurm drin,708,38,970,52
197376,Charterstone,708,38,970,52
235488,Istanbul: The Dice Game,708,38,1012,51
72287,Mr. Jack Pocket,708,38,1042,50
177524,ICECOOL,708,38,1042,50
2569,Pick Picknic,708,38,1074,49
300010,Dragomino,708,38,1159,47
122294,Ascension: Immortal Heroes,751,37,182,121
503,Through the Desert,751,37,231,110
138233,Ascension: Rise of Vigil,751,37,265,102
3085,Gang of Four,751,37,382,84
3421,StreetSoccer,751,37,467,77
1915,Middle-earth,751,37,519,73
917,Rack-O,751,37,601,68
152242,Ultimate Werewolf: Deluxe Edition,751,37,661,64
191977,The Castles of Burgundy: The Card Game,751,37,661,64
164127,Carcassonne Big Box 5,751,37,699,62
346965,Azul: Queen's Garden,751,37,740,60
196526,Coffee Roaster,751,37,760,59
391163,Forest Shuffle,751,37,760,59
2290,Good & Bad Ghosts,751,37,791,58
36553,Time's Up! Title Recall!,751,37,815,57
308765,Praga Caput Regni,751,37,815,57
175,What the Heck?,751,37,840,56
143519,Quantum,751,37,840,56
213266,Circle the Wagons,751,37,840,56
216734,Dice Throne: Season One,751,37,867,55
226501,Dragonfire,751,37,867,55
130176,Tales & Games: The Hare & the Tortoise,751,37,902,54
130882,Cardline: Animals,751,37,902,54
264241,Mandala,751,37,929,53
331265,Port Royal: Big Box,751,37,929,53
167355,Nemesis,751,37,970,52
205045,Avenue,751,37,970,52
2653,Survive: Escape from Atlantis!,751,37,1012,51
153064,Good Cop Bad Cop,751,37,1012,51
180602,Game of Trains,751,37,1012,51
187645,Star Wars: Rebellion,751,37,1012,51
357,Excape,751,37,1042,50
14254,PitchCar Mini,751,37,1042,50
15290,R-Eco,751,37,1074,49
101785,D-Day Dice,751,37,1074,49
277458,Kluster,751,37,1074,49
279537,The Search for Planet X,751,37,1074,49
358124,Mists over Carcassonne,751,37,1074,49
129736,Cockroach Poker Royal,751,37,1118,48
370591,Dorfromantik: The Board Game,751,37,1118,48
287954,Azul: Summer Pavilion,751,37,1159,47
230080,Majesty: For the Realm,751,37,1192,46
209010,Mechs vs. Minions,751,37,1339,43
2386,Chinese Checkers,794,36,434,79
714,Talisman,794,36,448,78
123607,Puzzle Strike: Third Edition,794,36,567,70
27710,Catan Dice Game,794,36,613,67
144553,The Builders: Middle Ages,794,36,613,67
194517,Super Fantasy Brawl,794,36,628,66
291794,Dice Throne: Season One ReRolled,794,36,628,66
94902,Dungeons & Dragons Starter Set,794,36,661,64
161970,Alchemists,794,36,684,63
225482,Seas of Strife,794,36,740,60
233078,Twilight Imperium: Fourth Edition,794,36,760,59
179303,Cthulhu Realms,794,36,791,58
334011,A Gentle Rain,794,36,815,57
218121,Dice Hospital,794,36,840,56
314503,Codex Naturalis,794,36,902,54
318472,Blood Bowl: Second Season Edition,794,36,902,54
2582,Catch Phrase!,794,36,929,53
15062,Shadows over Camelot,794,36,929,53
42452,Rattus,794,36,929,53
118410,Dirty Pig,794,36,929,53
310873,Carnegie,794,36,929,53
372559,Spots,794,36,929,53
29223,Marrakech,794,36,970,52
113401,Timeline: Events,794,36,970,52
134352,Two Rooms and a Boom,794,36,970,52
165950,Beasty Bar,794,36,970,52
341530,Super Mega Lucky Box,794,36,970,52
373106,Sky Team,794,36,970,52
49,Mamma Mia!,794,36,1012,51
8946,Da Vinci Code,794,36,1012,51
65532,Defenders of the Realm,794,36,1012,51
248861,Metro X,794,36,1012,51
184346,Go Nuts for Donuts,794,36,1042,50
221965,The Fox in the Forest,794,36,1042,50
878,Wyatt Earp,794,36,1074,49
266810,Paladins of the West Kingdom,794,36,1074,49
286751,Zombicide: 2nd Edition,794,36,1118,48
296151,Viscounts of the West Kingdom,794,36,1159,47
306735,Under Falling Skies,794,36,1192,46
233371,Clank! In! Space!: A Deck-Building Adventure,794,36,1285,44
310448,Zombie Teenz Evolution,794,36,1339,43
285775,KeyForge: Worlds Collide,835,35,480,76
20528,Palace,835,35,567,70
63975,Mountain Goats,835,35,628,66
148943,Coup: Rebellion G54,835,35,641,65
2407,Sorry!,835,35,661,64
216459,The Lost Expedition,835,35,661,64
89952,Carcassonne: 10 Year Special Edition,835,35,717,61
394,Kahuna,835,35,760,59
18946,Just Desserts,835,35,760,59
11229,Star Wars Miniatures,835,35,867,55
17804,Dungeons & Dragons Basic Game,835,35,867,55
160851,Lanterns: The Harvest Festival,835,35,867,55
3284,Star Wars: Epic Duels,835,35,902,54
217475,Twenty One,835,35,902,54
2921,The Game of Life,835,35,929,53
22245,Royal Visit,835,35,929,53
60435,Rallyman,835,35,929,53
208775,Qwixx Deluxe,835,35,929,53
20545,Rory's Story Cubes,835,35,970,52
154892,Loonacy,835,35,970,52
269595,Copenhagen,835,35,970,52
269144,Hadara,835,35,1012,51
191300,Archaeology: The New Expedition,835,35,1042,50
241724,Villagers,835,35,1042,50
364073,Splendor Duel,835,35,1042,50
374173,Star Wars: The Deckbuilding Game,835,35,1042,50
278,Catan Card Game,835,35,1074,49
73761,K2,835,35,1074,49
155821,Inis,835,35,1074,49
179172,Unfair,835,35,1074,49
189932,Tyrants of the Underdark,835,35,1074,49
300329,Harry Potter Strike Dice Game,835,35,1074,49
366162,Clever 4Ever,835,35,1074,49
555,The Princes of Florence,835,35,1118,48
131325,Timeline: General Interest,835,35,1118,48
216428,Seikatsu,835,35,1118,48
329465,Red Rising,835,35,1118,48
438,Scotland Yard,835,35,1159,47
159675,Fields of Arle,835,35,1159,47
177639,Raptor,835,35,1159,47
227072,The Chameleon,835,35,1159,47
329082,Radlands,835,35,1159,47
118,Modern Art,835,35,1192,46
91312,Discworld: Ankh-Morpork,835,35,1192,46
203993,Lorenzo il Magnifico,835,35,1192,46
41916,The Magic Labyrinth,835,35,1233,45
170561,Valeria: Card Kingdoms,835,35,1233,45
253618,5-Minute Marvel,835,35,1233,45
285253,Fiesta de los Muertos,835,35,1233,45
157820,Escape: The Curse of the Temple – Big Box,835,35,1285,44
19237,Ca$h 'n Gun$,835,35,1339,43
185257,Innovation Deluxe,886,34,371,85
103,Titan,886,34,405,82
4505,Tarot,886,34,467,77
551,Battle Cry,886,34,519,73
113819,Tenzi,886,34,533,72
113997,Tajemnicze Domostwo,886,34,661,64
220988,Criss Cross,886,34,699,62
214,Café International,886,34,717,61
186751,Mythic Battles: Pantheon,886,34,717,61
270633,Aeon's End: The New Age,886,34,717,61
125028,Colorpop,886,34,760,59
297129,Jekyll vs. Hyde,886,34,760,59
168,Empire Builder,886,34,791,58
222887,Twin It!,886,34,815,57
233571,Star Wars: Legion,886,34,840,56
10799,Old Maid,886,34,902,54
3699,Killer Bunnies and the Quest for the Magic Carrot,886,34,929,53
29073,Blockers!,886,34,929,53
103343,A Game of Thrones: The Board Game (Second Edition),886,34,929,53
200147,Kanagawa,886,34,929,53
240225,Roll to the Top!,886,34,929,53
351476,My City: Roll & Build,886,34,929,53
638,Hera and Zeus,886,34,970,52
7,Cathedral,886,34,1012,51
158900,Samurai Spirit,886,34,1012,51
204027,Cottage Garden,886,34,1012,51
332944,Sobek: 2 Players,886,34,1012,51
2944,Halli Galli,886,34,1042,50
8552,I Go!,886,34,1042,50
41003,Keltis: Der Weg der Steine Mitbringspiel,886,34,1042,50
169611,Love Letter: The Hobbit – The Battle of the Five Armies,886,34,1042,50
296512,The Game: Quick & Easy,886,34,1042,50
359152,Marvel: Remix,886,34,1042,50
245961,Fleet: The Dice Game,886,34,1074,49
257614,Tussie Mussie,886,34,1074,49
269199,Dizzle,886,34,1074,49
344254,Yummy Yummy Monster Tummy,886,34,1074,49
823,The Lord of the Rings,886,34,1118,48
12346,Spooky Stairs,886,34,1118,48
140620,Lewis & Clark: The Expedition,886,34,1118,48
293141,King of Tokyo: Dark Edition,886,34,1118,48
148729,Maquis,886,34,1159,47
282524,Horrified,886,34,1159,47
84732,Kariba,886,34,1192,46
5770,Orchard,886,34,1233,45
17025,Poison,886,34,1233,45
241477,Karak,886,34,1233,45
266524,PARKS,886,34,1233,45
168435,Between Two Cities,886,34,1285,44
256226,Azul: Stained Glass of Sintra,886,34,1285,44
230383,Memoarrr!,886,34,1339,43
269207,The Taverns of Tiefenthal,886,34,1339,43
155068,Arcadia Quest,886,34,1396,42
191862,Imhotep,886,34,1431,41
332800,Summoner Wars (Second Edition),940,33,480,76
13123,500,940,33,533,72
12493,Twilight Imperium: Third Edition,940,33,740,60
200853,Habitats,940,33,740,60
73365,Papayoo,940,33,760,59
11865,Koi-Koi,940,33,791,58
94389,Urbion,940,33,867,55
172242,Exploding Kittens: NSFW Deck,940,33,867,55
271321,CABO (Second Edition),940,33,902,54
268586,6 nimmt! 25 Jahre,940,33,929,53
31730,Wabash Cannonball,940,33,970,52
38657,Cities,940,33,970,52
40832,Keltis: Das Kartenspiel,940,33,970,52
15364,Vegas Showdown,940,33,1042,50
17240,That's Life!,940,33,1042,50
304285,Infinity Gauntlet: A Love Letter Game,940,33,1042,50
29387,Zombie Fluxx,940,33,1074,49
45315,Dungeon Lords,940,33,1074,49
128664,Timeline,940,33,1074,49
2266,Gobblet,940,33,1118,48
43111,Chaos in the Old World,940,33,1118,48
108687,Puerto Rico,940,33,1118,48
130792,The Enchanted Tower,940,33,1118,48
180593,The Bloody Inn,940,33,1118,48
193210,Dice Stars,940,33,1118,48
59946,Dungeons & Dragons: Castle Ravenloft Board Game,940,33,1159,47
81453,Famiglia,940,33,1159,47
90137,Blood Bowl: Team Manager – The Card Game,940,33,1159,47
223770,Startups,940,33,1159,47
24310,The Red Dragon Inn,940,33,1192,46
48726,Alien Frontiers,940,33,1192,46
71061,DungeonQuest (Third Edition),940,33,1192,46
154246,La Isla,940,33,1192,46
160499,King of New York,940,33,1192,46
354,Stick 'Em,940,33,1233,45
197443,Fugitive,940,33,1233,45
235922,King of the Dice,940,33,1233,45
253284,Ticket to Ride: New York,940,33,1233,45
253684,Spring Meadow,940,33,1233,45
1231,Bausack,940,33,1285,44
105593,Cheating Moth,940,33,1285,44
309105,Sagani,940,33,1285,44
770,Loot,940,33,1339,43
21882,Blue Moon City,940,33,1339,43
170771,Sword & Sorcery,940,33,1339,43
150312,Welcome to the Dungeon,940,33,1396,42
244995,Illusion,940,33,1431,41
318977,MicroMacro: Crime City,940,33,1431,41
265256,PUSH,940,33,1491,40
268864,Undaunted: Normandy,940,33,1491,40
35188,Legends of the Three Kingdoms,990,32,101,167
2393,Xiangqi,990,32,182,121
108018,Riichi Mahjong,990,32,185,120
185123,Ascension: Dreamscape,990,32,519,73
7263,Nertz,990,32,585,69
22398,10 Days in Asia,990,32,601,68
491,Web of Power,990,32,717,61
271529,Botanik,990,32,760,59
7475,Hand and Foot,990,32,791,58
33468,Zombie in My Pocket,990,32,791,58
1035,Squad Leader,990,32,815,57
5432,Chutes and Ladders,990,32,815,57
143157,SOS Titanic,990,32,867,55
315767,Cartographers Heroes,990,32,867,55
72667,Mijnlieff,990,32,902,54
285905,Marvel: Crisis Protocol,990,32,902,54
131111,Codex: Card-Time Strategy – Deluxe Set,990,32,929,53
216849,Dominion (Second Edition) Big Box,990,32,929,53
102104,Star Fluxx,990,32,970,52
121297,Fleet,990,32,970,52
264647,Age of Civilization,990,32,970,52
8129,Sluff Off!,990,32,1012,51
41762,Fastrack,990,32,1012,51
32441,Bezzerwizzer,990,32,1042,50
158339,Lost Legacy: The Starship,990,32,1042,50
206941,First Class: All Aboard the Orient Express!,990,32,1042,50
385761,Faraway,990,32,1042,50
5130,Afrikan tähti,990,32,1074,49
146439,BattleLore: Second Edition,990,32,1074,49
217861,Paper Tales,990,32,1074,49
359609,Arkham Horror: The Card Game (Revised Edition),990,32,1074,49
7708,Hisss,990,32,1159,47
198928,Iberia,990,32,1159,47
233678,Indian Summer,990,32,1159,47
283948,Marco Polo II: In the Service of the Khan,990,32,1159,47
164840,Monopoly Deal,990,32,1192,46
218208,Ticket to Ride: First Journey (Europe),990,32,1192,46
8964,Funny Bunny,990,32,1233,45
134453,The Little Prince: Make Me a Planet,990,32,1233,45
255692,New Frontiers,990,32,1233,45
350736,Voyages,990,32,1233,45
22545,Age of Empires III: The Age of Discovery,990,32,1285,44
56933,Penguin Party,990,32,1285,44
28023,Jamaica,990,32,1339,43
173092,Träxx,990,32,1339,43
206718,Ethnos,990,32,1339,43
262543,Wavelength,990,32,1339,43
66056,Rivals for Catan,990,32,1396,42
172971,Crossing,990,32,1396,42
9216,Goa: A New Expedition,990,32,1491,40
45358,Alhambra: Big Box,990,32,1491,40
150376,Dead of Winter: A Crossroads Game,990,32,1491,40
218333,Rhino Hero: Super Battle,990,32,1491,40
294484,Unmatched: Cobble & Fog,990,32,1491,40
139030,Mascarade,990,32,1549,39
194879,Not Alone,990,32,1549,39
328908,The Initiative,990,32,1615,38
2281,Pictionary,1047,31,320,92
6866,Mus,1047,31,448,78
270131,KLASK 4,1047,31,760,59
4112,Hex,1047,31,840,56
151247,Greed,1047,31,867,55
147303,Carcassonne: South Seas,1047,31,902,54
11634,Mexican Train,1047,31,929,53
165401,Wir sind das Volk!,1047,31,929,53
65262,Connect 4 (Revised Edition),1047,31,970,52
25643,Arkadia,1047,31,1012,51
21523,Runebound: Second Edition,1047,31,1074,49
186279,Finska Mini,1047,31,1074,49
8125,Santiago,1047,31,1118,48
176165,Dale of Merchants,1047,31,1118,48
233208,D-Day Dice (Second Edition),1047,31,1118,48
313473,L.A.M.A. Party Edition,1047,31,1118,48
152,Mü & More,1047,31,1159,47
559,Metro,1047,31,1159,47
24181,Imperial,1047,31,1159,47
8924,Dancing Eggs,1047,31,1192,46
37208,Court of the Medici,1047,31,1192,46
42215,Tobago,1047,31,1192,46
181960,Portal of Heroes,1047,31,1192,46
215341,Thunderstone Quest,1047,31,1192,46
131366,Eight-Minute Empire,1047,31,1233,45
147154,Blue Moon Legends,1047,31,1233,45
300322,Hallertau,1047,31,1233,45
25314,Bowling Solitaire,1047,31,1285,44
125618,Libertalia,1047,31,1285,44
145189,Timeline: Music & Cinema,1047,31,1285,44
198953,Pax Renaissance,1047,31,1285,44
236461,The Game: Face to Face,1047,31,1285,44
256606,Spirits of the Wild,1047,31,1285,44
325494,ISS Vanguard,1047,31,1285,44
358690,MANTIS,1047,31,1285,44
153,Take 5!,1047,31,1339,43
398,Wildlife Safari,1047,31,1339,43
62227,"Labyrinth: The War on Terror, 2001 – ?",1047,31,1339,43
65781,London,1047,31,1339,43
127997,Qin,1047,31,1339,43
207243,The City of Kings,1047,31,1339,43
444,Escape from the Hidden Castle,1047,31,1396,42
273330,Bloodborne: The Board Game,1047,31,1431,41
300905,Top Ten,1047,31,1431,41
36932,Claustrophobia,1047,31,1491,40
192153,Reign of Cthulhu,1047,31,1491,40
274364,Watergate,1047,31,1491,40
318243,HITSTER,1047,31,1491,40
339214,No Mercy,1047,31,1491,40
124172,Tsuro of the Seas,1047,31,1549,39
127060,Bora Bora,1047,31,1549,39
153016,Telestrations: 12 Player Party Pack,1047,31,1615,38
185343,Anachrony,1047,31,1615,38
244228,Reef,1047,31,1696,37
7316,Bingo,1101,30,43,249
144864,Ascension: Darkness Unleashed,1101,30,337,90
11733,Briscola,1101,30,416,81
183284,Factory Funner,1101,30,416,81
392,Brawl,1101,30,508,74
568,Rage,1101,30,613,67
70918,Hanabi & Ikebana,1101,30,661,64
230889,Aristeia!,1101,30,760,59
13337,Whist,1101,30,815,57
527,GIPF,1101,30,867,55
21133,Infinity N3: Core Book,1101,30,867,55
187988,Pyramid Arcade,1101,30,867,55
15,Cosmic Encounter,1101,30,902,54
98085,Seven Dragons,1101,30,902,54
244711,Newton,1101,30,902,54
10093,Axis & Allies,1101,30,929,53
157,Eurorails,1101,30,970,52
1301,Netrunner,1101,30,970,52
4741,Warmachine,1101,30,970,52
181390,Buttons,1101,30,970,52
1634,Warhammer Quest,1101,30,1012,51
63706,11 nimmt!,1101,30,1012,51
66587,GOSU,1101,30,1012,51
181329,Team Play,1101,30,1042,50
150580,Spexxx,1101,30,1074,49
1419,Pylos,1101,30,1118,48
329954,Carcassonne: 20th Anniversary Edition,1101,30,1118,48
140535,Koryŏ,1101,30,1159,47
347013,Get on Board: New York & London,1101,30,1159,47
22,Magic Realm,1101,30,1192,46
91,Paths of Glory,1101,30,1192,46
185709,Beasts of Balance,1101,30,1192,46
472,DungeonQuest,1101,30,1233,45
141007,Carcassonne Big Box 3,1101,30,1233,45
271060,Pathfinder Adventure Card Game: Core Set,1101,30,1233,45
335212,Sentinels of the Multiverse: Definitive Edition,1101,30,1233,45
40393,FITS,1101,30,1285,44
206084,Nautilion,1101,30,1285,44
285984,Last Bastion,1101,30,1285,44
99975,Timeline: Discoveries,1101,30,1339,43
141428,Pass the Pandas,1101,30,1339,43
175307,Love Letter: Adventure Time,1101,30,1339,43
227758,Kokoro: Avenue of the Kodama,1101,30,1339,43
35497,Fauna,1101,30,1396,42
54998,Cyclades,1101,30,1396,42
108044,Nefarious,1101,30,1396,42
119432,Snowdonia,1101,30,1396,42
129948,The Palaces of Carrara,1101,30,1396,42
159566,Unicorn Glitterluck: Cloud Crystals,1101,30,1396,42
176229,Tides of Time,1101,30,1396,42
353470,Star Wars: Jabba's Palace – A Love Letter Game,1101,30,1396,42
105,Colossal Arena,1101,30,1431,41
112,Condottiere,1101,30,1431,41
18100,China,1101,30,1431,41
216600,Fantastic Factories,1101,30,1431,41
234439,Karuba Junior,1101,30,1431,41
244608,Menara,1101,30,1431,41
257499,Arkham Horror (Third Edition),1101,30,1431,41
319604,Ricochet: A la poursuite du Comte courant,1101,30,1431,41
15511,Fjords,1101,30,1491,40
235655,Dragon's Breath,1101,30,1491,40
258779,Planet Unknown,1101,30,1491,40
275467,Letter Jam,1101,30,1491,40
66589,Navegador,1101,30,1549,39
104006,Village,1101,30,1549,39
157969,Sheriff of Nottingham,1101,30,1549,39
253664,Taco Cat Goat Cheese Pizza,1101,30,1549,39
281194,Flick of Faith,1101,30,1549,39
294514,5-Minute Mystery,1101,30,1549,39
329845,Stella: Dixit Universe,1101,30,1549,39
255984,Sleeping Gods,1101,30,1615,38
260605,Camel Up (Second Edition),1101,30,1615,38
296237,Warp's Edge,1101,30,1615,38
314491,Meadow,1101,30,1615,38
322708,Descent: Legends of the Dark,1101,30,1615,38
156546,Monikers,1101,30,1696,37
188920,This War of Mine: The Board Game,1101,30,1696,37
233312,Stuffed Fables,1101,30,1696,37
310632,Dice Miner,1101,30,1696,37
220775,Codenames: Disney – Family Edition,1101,30,1782,36
232043,Queendomino,1101,30,1782,36
105134,Risk Legacy,1101,30,1867,35
1339,Dungeon!,1183,29,10,1759
5071,Sjoelen,1183,29,533,72
361540,Quest Calendar: The Voidspark Chronicles,1183,29,601,68
169147,Letter Tycoon,1183,29,791,58
89409,BattleCON: War of Indines,1183,29,815,57
124590,Call to Glory,1183,29,840,56
367662,Applejack,1183,29,840,56
67928,Puzzle Strike,1183,29,867,55
4040,Tri-Ominos,1183,29,902,54
1038,Tantrix,1183,29,970,52
247567,D-Day Dice Pocket,1183,29,970,52
3141,The Bucket King,1183,29,1074,49
139993,Kingdom Builder: Big Box,1183,29,1074,49
5942,Mystery Rummy: Al Capone and the Chicago Underworld,1183,29,1118,48
146816,Sanssouci,1183,29,1118,48
31808,GUBS: A Game of Wit and Luck,1183,29,1159,47
235375,Spirits of the Forest,1183,29,1159,47
21955,Treehouse,1183,29,1192,46
