rank_h_index,h_index,rank_g_index,g_index,bgg_user_name
879,33,2351,48,krapnik
879,33,2351,48,lehmming
879,33,2351,48,leodagan
879,33,2351,48,pauloantunes
879,33,2351,48,popncoffee
879,33,2351,48,shadow_bushido
879,33,2351,48,usanachris
879,33,2555,47,dave316
879,33,2555,47,eimative
879,33,2555,47,jonathanw
879,33,2555,47,lectus
879,33,2555,47,netes
879,33,2555,47,qwirk
879,33,2555,47,shakkah
879,33,2758,46,arvama
879,33,2758,46,blott
879,33,2758,46,boes
879,33,2758,46,gabriel_kuriata
879,33,2758,46,industrial strength
879,33,2758,46,jerival
879,33,2758,46,julica
879,33,2758,46,leo228
879,33,2758,46,pgestwicki
879,33,2758,46,sebastbobajones
879,33,2758,46,stephaniepa
879,33,2969,45,astridbeatrix
879,33,2969,45,dinnyepasztor
879,33,2969,45,filipgavril
879,33,2969,45,grzesznik
879,33,2969,45,igorfernandespi
879,33,2969,45,rainier_wolfcastle
879,33,2969,45,sysyphuss
879,33,2969,45,xandercm
879,33,2969,45,z10n x
879,33,2969,45,zorkmids
879,33,3216,44,amandadesignsgames
879,33,3216,44,bado
879,33,3216,44,charlygeek
879,33,3216,44,weyhing
879,33,3514,43,angeloc
879,33,3514,43,mxever7
879,33,4092,41,arhpositive
1027,32,5,250,great dane
1027,32,252,85,eldar1986
1027,32,252,85,stevejuggler
1027,32,326,79,steve perkins
1027,32,340,78,king hrothbeort
1027,32,390,76,dormammu
1027,32,390,76,hatfielder
1027,32,438,74,bazyn
1027,32,438,74,neonfire
1027,32,438,74,shix52
1027,32,493,72,mnemonicuz
1027,32,493,72,professorinc
1027,32,522,71,glookose
1027,32,559,70,a1bert
1027,32,559,70,madofar
1027,32,589,69,hulk2
1027,32,589,69,torak
1027,32,623,68,jbmoby
1027,32,623,68,yvainlionknight
1027,32,652,67,petevasi
1027,32,696,66,bigspoon816
1027,32,696,66,cyberkev63
1027,32,696,66,flowman
1027,32,696,66,gregbigler
1027,32,696,66,mundungus
1027,32,696,66,redcooper
1027,32,696,66,wmshub
1027,32,741,65,jdkimble
1027,32,741,65,joncassie
1027,32,741,65,satarash
1027,32,787,64,carcolo
1027,32,787,64,thunkd
1027,32,787,64,twiznessasusual
1027,32,843,63,dominionfamily
1027,32,843,63,sternenfahrer-muc
1027,32,914,62,grasa_total
1027,32,914,62,pisecobabe
1027,32,914,62,qzhdad
1027,32,970,61,janms
1027,32,1034,60,gamerforgod
1027,32,1034,60,milan2014
1027,32,1034,60,molnar
1027,32,1034,60,sicktag
1027,32,1034,60,snowhive
1027,32,1109,59,bbatl77
1027,32,1109,59,chahta
1027,32,1109,59,daccic
1027,32,1109,59,davidallves
1027,32,1109,59,johnpnewman
1027,32,1109,59,josseroo
1027,32,1109,59,lina688
1027,32,1109,59,manofsorrows
1027,32,1109,59,teach101
1027,32,1202,58,eggles
1027,32,1202,58,hessu68
1027,32,1202,58,kalendrys
1027,32,1202,58,sirroke
1027,32,1202,58,zweken
1027,32,1276,57,arcturian
1027,32,1276,57,authentic
1027,32,1276,57,blekk42
1027,32,1276,57,godfatherpts
1027,32,1276,57,godurmyall
1027,32,1276,57,gyges
1027,32,1276,57,jimok
1027,32,1276,57,pkufahl
1027,32,1276,57,rosemelnab
1027,32,1276,57,tavlas
1027,32,1276,57,the pale grin
1027,32,1276,57,tyndal
1027,32,1276,57,wolfhe4rt
1027,32,1362,56,burkhomg
1027,32,1362,56,cabbagekingaf
1027,32,1362,56,jjacjackson
1027,32,1362,56,paigew
1027,32,1362,56,s3ntinel
1027,32,1362,56,shmickwahoo
1027,32,1362,56,sonicquack
1027,32,1362,56,spike1979
1027,32,1362,56,thorwolf
1027,32,1459,55,beevoli
1027,32,1459,55,casulo
1027,32,1459,55,djaliriot
1027,32,1459,55,fede__
1027,32,1459,55,gregarius
1027,32,1459,55,inano78
1027,32,1459,55,johnbogey
1027,32,1459,55,mrteacherusa
1027,32,1459,55,razoupaf
1027,32,1459,55,scubadawg1
1027,32,1568,54,marronigus
1027,32,1568,54,mtz1910
1027,32,1568,54,scorsese fan
1027,32,1674,53,framz_pl
1027,32,1674,53,lsutigers
1027,32,1674,53,ngwilliam
1027,32,1674,53,ptm_junk
1027,32,1674,53,rouks
1027,32,1674,53,the chaz
1027,32,1674,53,vaughn
1027,32,1674,53,wes makin
1027,32,1792,52,baartoszz
1027,32,1792,52,guszty
1027,32,1792,52,hiko bunta
1027,32,1792,52,jarr416
1027,32,1792,52,styro
1027,32,1906,51,darbjustic
1027,32,1906,51,davidblubb
1027,32,1906,51,janasik
1027,32,1906,51,jerichotop
1027,32,1906,51,pickboy87
1027,32,1906,51,roberious
1027,32,1906,51,salamon
1027,32,1906,51,tacud
1027,32,1906,51,valianttimdjango
1027,32,2053,50,beri2
1027,32,2053,50,d_a_d_o
1027,32,2053,50,hongkongfoufou
1027,32,2053,50,hosszutortenet
1027,32,2053,50,lvampa
1027,32,2053,50,mattias persson
1027,32,2053,50,secondofthenew
1027,32,2053,50,shakar
1027,32,2053,50,stutzmdl
1027,32,2204,49,agner
1027,32,2204,49,franzk
1027,32,2204,49,girldaddy
1027,32,2204,49,jriesenb1
1027,32,2204,49,pwearing
1027,32,2204,49,schweinebub
1027,32,2351,48,belash
1027,32,2351,48,codygarfield
1027,32,2351,48,damon brooks
1027,32,2351,48,ehrensing
1027,32,2351,48,geminiweb
1027,32,2351,48,janselmo
1027,32,2351,48,kim7gary
1027,32,2351,48,nifdgad
1027,32,2351,48,por666
1027,32,2351,48,ravinck
1027,32,2351,48,stealer666
1027,32,2555,47,berto1978
1027,32,2555,47,bouzen
1027,32,2555,47,cgardner13
1027,32,2555,47,darkskies
1027,32,2555,47,debby79
1027,32,2555,47,djboss
1027,32,2555,47,irishdomer08
1027,32,2555,47,joha
1027,32,2555,47,mattintheweb
1027,32,2555,47,mrwoodyman
1027,32,2555,47,stoffelke2006
1027,32,2758,46,benjaminviking
1027,32,2758,46,brattle
1027,32,2758,46,gargapod
1027,32,2758,46,nildopl
1027,32,2758,46,rundy
1027,32,2758,46,starsunsky
1027,32,2969,45,daisymoomoo
1027,32,2969,45,ebobo
1027,32,2969,45,ender37
1027,32,2969,45,fresh73
1027,32,2969,45,gcazier
1027,32,2969,45,huzo2
1027,32,2969,45,nebresh
1027,32,2969,45,rustybaker
1027,32,2969,45,tanavanderpal
1027,32,3216,44,camocoffey
1027,32,3216,44,jobillo
1027,32,3216,44,lumbi686
1027,32,3216,44,mikebwithoutadot
1027,32,3514,43,gillesdr
1027,32,3514,43,jootje75
1027,32,3514,43,martis08
1027,32,3514,43,murzim
1027,32,3514,43,pangur ban
1027,32,3514,43,wildog
1027,32,3815,42,godzirrrraaa
1027,32,4092,41,firenflux
1027,32,4092,41,frozennova
1027,32,4092,41,spellenclub st
1027,32,4782,39,ejch80
1209,31,104,105,konstantinossofistis
1209,31,106,104,glyfair
1209,31,120,101,mith
1209,31,136,98,dasbaerchen
1209,31,136,98,jgbaxter
1209,31,136,98,theboardgamefamily
1209,31,147,97,errosen
1209,31,150,96,alobunko
1209,31,170,93,sstair
1209,31,190,91,danief
1209,31,190,91,wolfbane333
1209,31,216,88,jonah42
1209,31,298,81,ludopoly
1209,31,318,80,jose-san
1209,31,340,78,horstderadler
1209,31,340,78,malachi
1209,31,361,77,cavalier281
1209,31,361,77,ellephai
1209,31,438,74,jyoder
1209,31,438,74,skeil
1209,31,473,73,profecia91
1209,31,589,69,2d20
1209,31,589,69,kakiri
1209,31,589,69,mdiep
1209,31,589,69,pijll
1209,31,589,69,tstanley
1209,31,623,68,manutd03
1209,31,652,67,flavien
1209,31,741,65,droppy84
1209,31,741,65,ltoft
1209,31,741,65,onicage
1209,31,787,64,cheeseviking
1209,31,787,64,ciderbandit
1209,31,787,64,onesones
1209,31,843,63,bigred92
1209,31,843,63,diox28010
1209,31,843,63,hyperbolegrant
1209,31,843,63,thorphas
1209,31,914,62,hgtonight
1209,31,914,62,mrlew507
1209,31,914,62,robc186
1209,31,914,62,twinge
1209,31,970,61,crimsondawn
1209,31,970,61,emperorhand
1209,31,1034,60,benzebub
1209,31,1034,60,challahback252
1209,31,1034,60,mantheron
1209,31,1034,60,muscatgummy
1209,31,1034,60,pasvik
1209,31,1109,59,boy_314
1209,31,1109,59,inmarg
1209,31,1109,59,valiant64
1209,31,1202,58,boardgameambassador
1209,31,1202,58,ceti
1209,31,1202,58,dion
1209,31,1202,58,jbsiena
1209,31,1202,58,johnyokurka
1209,31,1202,58,moameat
1209,31,1202,58,mrquackers
1209,31,1202,58,pcraven18
1209,31,1202,58,re4isnumber1
1209,31,1202,58,stephenm
1209,31,1276,57,daanenine
1209,31,1276,57,e_nichols
1209,31,1276,57,juriel1
1209,31,1276,57,nastycleavage
1209,31,1276,57,ndirksen
1209,31,1276,57,tmjjs
1209,31,1362,56,alexradoi
1209,31,1362,56,cobyhectic
1209,31,1362,56,guthwine3
1209,31,1362,56,lonnie913
1209,31,1362,56,vadorojo
1209,31,1362,56,venez77
1209,31,1459,55,bobgabriels1
1209,31,1459,55,eddiemun
1209,31,1459,55,gatherey
1209,31,1459,55,mikunis
1209,31,1459,55,peakhope
1209,31,1459,55,rogue4
1209,31,1459,55,sardo93
1209,31,1459,55,sebchjo
1209,31,1459,55,silvashado
1209,31,1568,54,jahz
1209,31,1568,54,martynking3
1209,31,1568,54,optimalbraindmg
1209,31,1568,54,paulius
1209,31,1568,54,polychrotid
1209,31,1568,54,tempus42
1209,31,1674,53,cherneydh
1209,31,1674,53,declanw
1209,31,1674,53,demiss
1209,31,1674,53,dr. fu
1209,31,1674,53,jazzfish
1209,31,1674,53,jedichrism
1209,31,1674,53,jonben
1209,31,1674,53,larry welborn
1209,31,1674,53,loofish
1209,31,1674,53,monsoonx
1209,31,1674,53,monti7
1209,31,1674,53,xenir
1209,31,1792,52,boolbar
1209,31,1792,52,gamov
1209,31,1792,52,guidovanhorn
1209,31,1792,52,insect83
1209,31,1792,52,lakerchief67
1209,31,1792,52,pferdina
1209,31,1792,52,scdoster
1209,31,1906,51,fregonar
1209,31,1906,51,ilavloki
1209,31,1906,51,jawaswag
1209,31,1906,51,kashmir1975
1209,31,1906,51,kyellan
1209,31,1906,51,primtim34
1209,31,1906,51,raphaell7
1209,31,1906,51,travandallie
1209,31,1906,51,ugbash
1209,31,1906,51,vxl119
1209,31,1906,51,zackstack
1209,31,1906,51,zafin
1209,31,2053,50,domostie
1209,31,2053,50,emarcolex
1209,31,2053,50,furriebarry
1209,31,2053,50,gnl_zod
1209,31,2053,50,jrachfal
1209,31,2053,50,mincewind
1209,31,2053,50,mkgray
1209,31,2053,50,omegaridleyxp
1209,31,2053,50,panglott
1209,31,2053,50,ryan keane
1209,31,2053,50,vangamer1578
1209,31,2053,50,zfundamental
1209,31,2204,49,billharr
1209,31,2204,49,blipblop
1209,31,2204,49,chrissmith4773
1209,31,2204,49,falcon0815
1209,31,2204,49,familygaming
1209,31,2204,49,genesteeler
1209,31,2204,49,jmiguel
1209,31,2204,49,mac_s_1
1209,31,2204,49,merwin tonnel
1209,31,2204,49,murksofus
1209,31,2204,49,nidodejuegos
1209,31,2204,49,paka
1209,31,2204,49,rhreiss
1209,31,2204,49,rodan
1209,31,2204,49,yonger
1209,31,2204,49,zargonddg
1209,31,2351,48,billiboj
1209,31,2351,48,darmion
1209,31,2351,48,deathstroke
1209,31,2351,48,kayvon
1209,31,2351,48,mo7189
1209,31,2351,48,puzzlingenigma
1209,31,2351,48,red turtle
1209,31,2351,48,spout
1209,31,2351,48,stefanvm1
1209,31,2351,48,the pete
1209,31,2555,47,bartenderms
1209,31,2555,47,bilben04
1209,31,2555,47,czochrun
1209,31,2555,47,hoje
1209,31,2555,47,molotail
1209,31,2555,47,semkdinho
1209,31,2555,47,ssmooth
1209,31,2555,47,tom_dm
1209,31,2555,47,zhiwiller
1209,31,2758,46,boltana
1209,31,2758,46,corqan
1209,31,2758,46,dalor
1209,31,2758,46,kegz
1209,31,2758,46,rew b slippers
1209,31,2758,46,simhenk
1209,31,2758,46,sirrexgoliath
1209,31,2758,46,woolvey
1209,31,2969,45,calamarkez
1209,31,2969,45,calvo
1209,31,2969,45,chaoticgemini
1209,31,2969,45,donks2k10
1209,31,2969,45,fizzle
1209,31,2969,45,hipopotam
1209,31,2969,45,kmclean01
1209,31,2969,45,patilian
1209,31,2969,45,poeppelhoppers
1209,31,2969,45,ryanmcmanus
1209,31,2969,45,secret squirrel
1209,31,2969,45,teenwolfdude
1209,31,2969,45,tkhammill
1209,31,2969,45,vicoro
1209,31,2969,45,wassernickel
1209,31,3216,44,basiadec
1209,31,3216,44,der ubermolch
1209,31,3216,44,ecargo
1209,31,3216,44,ej3ae
1209,31,3216,44,eqopucela
1209,31,3216,44,hbglover
1209,31,3216,44,humske
1209,31,3216,44,ianrickards
1209,31,3216,44,knil
1209,31,3216,44,lgs3998
1209,31,3216,44,mawjohns
1209,31,3216,44,moviebuffs
1209,31,3216,44,nikomakhos
1209,31,3216,44,sandrian
1209,31,3216,44,wallus
1209,31,3514,43,cucojordan
1209,31,3514,43,marianoth
1209,31,3514,43,oranssioranki
1209,31,3514,43,pingispajas
1209,31,3514,43,regblank
1209,31,3514,43,stickdood
1209,31,3514,43,taceoagrotis
1209,31,3815,42,cssmith623
1209,31,3815,42,liquid9000
1209,31,3815,42,takong
1209,31,4092,41,cucuzza91
1209,31,4092,41,faziee
1209,31,4092,41,lilhack
1209,31,4426,40,mlodi
1209,31,4782,39,dvdreamer
1209,31,4782,39,nnf1
1209,31,4782,39,sugarplum
1209,31,5150,38,pozman
1209,31,5150,38,the marshaluk
1209,31,5624,37,detti76
1209,31,5624,37,lgould
1435,30,43,133,invervegas
1435,30,71,113,moriarty 101
1435,30,100,106,rarce
1435,30,252,85,ikarami
1435,30,273,83,byfed
1435,30,273,83,captainossum
1435,30,273,83,rafal100
1435,30,273,83,shano13
1435,30,298,81,balijan2
1435,30,473,73,grimthunderbrew
1435,30,473,73,santafelis
1435,30,473,73,shotokanguy
1435,30,473,73,virtualalex
1435,30,522,71,yesbryn
1435,30,559,70,aeroguru1978
1435,30,559,70,andrewr405
1435,30,623,68,feelingducky
1435,30,623,68,poptasticboy
1435,30,623,68,zenitin
1435,30,652,67,hvg3akaek
1435,30,696,66,alki
1435,30,741,65,citilogic
1435,30,741,65,lidlesseye
1435,30,787,64,blowncover
1435,30,787,64,mdr69
1435,30,787,64,ringworm
1435,30,787,64,seramanda
1435,30,787,64,thip
1435,30,843,63,jbkennedy
1435,30,843,63,rainydaysteve
1435,30,914,62,boardmathias
1435,30,914,62,jacksbrains
1435,30,914,62,repna
1435,30,914,62,tempestblade
1435,30,970,61,dorakeen
1435,30,970,61,greglios
1435,30,970,61,pcacavas
1435,30,1034,60,arod324
1435,30,1034,60,cjharris30
1435,30,1109,59,40thann
1435,30,1109,59,emmdizzle24
1435,30,1109,59,grandtheftx
1435,30,1109,59,quartelmestre
1435,30,1109,59,serkelion
1435,30,1109,59,socialsnacker
1435,30,1202,58,beer4dad
1435,30,1202,58,mezmorki
1435,30,1202,58,mindastray
1435,30,1202,58,monkefied9
1435,30,1202,58,tetheria
1435,30,1202,58,themackern
1435,30,1202,58,zgabor
1435,30,1276,57,bjcott
1435,30,1276,57,cadavaca
1435,30,1276,57,crsluggo
1435,30,1276,57,markbesada
1435,30,1362,56,adamdynris
1435,30,1362,56,carolineellen
1435,30,1362,56,coxy5
1435,30,1362,56,erinthered
1435,30,1362,56,moremonkeys138
1435,30,1362,56,robb
1435,30,1362,56,t0rres
1435,30,1362,56,tankbard
1435,30,1362,56,zebu_alex
1435,30,1362,56,zunnesteke
1435,30,1459,55,6legsci
1435,30,1459,55,bayerbube
1435,30,1459,55,celtiberosaran
1435,30,1459,55,coen098
1435,30,1459,55,doxalogos
1435,30,1459,55,greatwolf
1435,30,1459,55,hoosudaddy
1435,30,1459,55,igorken
1435,30,1459,55,l0bban
1435,30,1459,55,mrsmudd4
1435,30,1459,55,pinoeppel
1435,30,1459,55,rafa_str
1435,30,1459,55,stoichi
1435,30,1568,54,alexandervanhulsel
1435,30,1568,54,deviantmagick
1435,30,1568,54,griemel
1435,30,1568,54,hedonisticnihil
1435,30,1568,54,juuzzom
1435,30,1568,54,malayet2
1435,30,1674,53,13obscur
1435,30,1674,53,ctp_9
1435,30,1674,53,korppu
1435,30,1674,53,mr_nuts
1435,30,1674,53,radiantdawn93
1435,30,1674,53,revsavage
1435,30,1674,53,samlamiam
1435,30,1674,53,wellevorkanagawa
1435,30,1674,53,wismerhill
1435,30,1792,52,dancerindc
1435,30,1792,52,docteur cheux
1435,30,1792,52,extatix
1435,30,1792,52,harrygomez10
1435,30,1792,52,leemc13
1435,30,1792,52,magicmarshall
1435,30,1792,52,mildiou
1435,30,1792,52,pabloirurzun
1435,30,1792,52,sedoom
1435,30,1792,52,stonecrusher
1435,30,1792,52,travellerne
1435,30,1906,51,drez
1435,30,1906,51,feldfan2014
1435,30,1906,51,granadino_aleman
1435,30,1906,51,harlequin1
1435,30,1906,51,jrtolf
1435,30,1906,51,lord forkland
1435,30,1906,51,phytoman
1435,30,1906,51,shingoi
1435,30,1906,51,sugarschnitte
1435,30,1906,51,swoosl
1435,30,2053,50,alcatraz13
1435,30,2053,50,bossietj
1435,30,2053,50,chrisgmay
1435,30,2053,50,earlofbronze
1435,30,2053,50,goldenboat
1435,30,2053,50,gregor1863
1435,30,2053,50,redhawk
1435,30,2053,50,rush2112
1435,30,2053,50,stanley gardner
1435,30,2053,50,tobytoast
1435,30,2204,49,agius1520
1435,30,2204,49,bchlax944
1435,30,2204,49,burker
1435,30,2204,49,faldum
1435,30,2204,49,gimmster
1435,30,2204,49,joenacho
1435,30,2204,49,kierkegaard555
1435,30,2204,49,kwerve_supper
1435,30,2204,49,mavrovic
1435,30,2204,49,mil05006
1435,30,2204,49,mrozgunner
1435,30,2204,49,nykandrusiak
1435,30,2204,49,robroy
1435,30,2204,49,schirafamily
1435,30,2204,49,smaug007
1435,30,2351,48,b0rg1r
1435,30,2351,48,bagpipedan
1435,30,2351,48,beppsta
1435,30,2351,48,big_buddha
1435,30,2351,48,chrismalenurse
1435,30,2351,48,dmwmpr
1435,30,2351,48,doug5984
1435,30,2351,48,filipes
1435,30,2351,48,kerskine
1435,30,2351,48,molomucho
1435,30,2351,48,neilhora
1435,30,2351,48,qwheeler
1435,30,2351,48,sandokan
1435,30,2351,48,schoolmarm5
1435,30,2351,48,trapeze
1435,30,2555,47,afjb
1435,30,2555,47,alataraufderjagd
1435,30,2555,47,beuckie115
1435,30,2555,47,brillowski
1435,30,2555,47,chappy_sinclair
1435,30,2555,47,chriswildes
1435,30,2555,47,dingbat meeplepusher
1435,30,2555,47,duch
1435,30,2555,47,hanjel
1435,30,2555,47,huge squash
1435,30,2555,47,larshall
1435,30,2555,47,nathaneverett
1435,30,2555,47,nerdygametalkz
1435,30,2555,47,roter_meeple
1435,30,2555,47,siguazcampos
1435,30,2555,47,spielguy
1435,30,2555,47,timme314
1435,30,2555,47,tumblesteak
1435,30,2555,47,weevol
1435,30,2758,46,bennygui
1435,30,2758,46,boardgamelosers
1435,30,2758,46,caradoc
1435,30,2758,46,cthulhudreams
1435,30,2758,46,darasu
1435,30,2758,46,dark_dar
1435,30,2758,46,dexdouglas
1435,30,2758,46,eldub
1435,30,2758,46,greenarmyman
1435,30,2758,46,james25182
1435,30,2758,46,jolienwinkler
1435,30,2758,46,kingbee
1435,30,2758,46,kylep3483
1435,30,2758,46,rynet
1435,30,2758,46,steven oliver
1435,30,2758,46,themore5@earthlink
1435,30,2758,46,unknownsoldier
1435,30,2758,46,villanelle88
1435,30,2758,46,windmillfighter
1435,30,2758,46,xipuloxx
1435,30,2969,45,baschleicher
1435,30,2969,45,dave41fan
1435,30,2969,45,dedcap
1435,30,2969,45,frogstar24
1435,30,2969,45,gsilva
1435,30,2969,45,hivegod
1435,30,2969,45,hoeskuldr
1435,30,2969,45,iipeglegii
1435,30,2969,45,jennym
1435,30,2969,45,karlfast
1435,30,2969,45,robert_huang
1435,30,2969,45,smoak511
1435,30,2969,45,teleklos
1435,30,2969,45,tenebyss225
1435,30,2969,45,timothyp
1435,30,2969,45,tomol
1435,30,2969,45,vandini_p
1435,30,2969,45,vonhippo
1435,30,3216,44,allgaeudiver
1435,30,3216,44,badgeroonie
1435,30,3216,44,bootty
1435,30,3216,44,catsteph
1435,30,3216,44,ebailey
1435,30,3216,44,elderak
1435,30,3216,44,felix_mateo
1435,30,3216,44,gamefool
1435,30,3216,44,gentle
1435,30,3216,44,heissepost
1435,30,3216,44,ilya16v
1435,30,3216,44,joebelanger
1435,30,3216,44,johnbandettini
1435,30,3216,44,kanoe
1435,30,3216,44,leto2626
1435,30,3216,44,mrspecial
1435,30,3216,44,oliwin
1435,30,3216,44,skrebs
1435,30,3216,44,viveee
1435,30,3216,44,weatherfrog
1435,30,3514,43,alfa7
1435,30,3514,43,archystorm
1435,30,3514,43,beren87
1435,30,3514,43,blake33
1435,30,3514,43,bshazel
1435,30,3514,43,cazi
1435,30,3514,43,chriswray84
1435,30,3514,43,corrino22
1435,30,3514,43,craigus69
1435,30,3514,43,darinvg
1435,30,3514,43,drawntogames
1435,30,3514,43,fishgordon
1435,30,3514,43,khedron
1435,30,3514,43,octopusmountain
1435,30,3514,43,paulkessels
1435,30,3514,43,redbloke
1435,30,3514,43,rheidan
1435,30,3514,43,soleia
1435,30,3514,43,tom78
1435,30,3815,42,bol2ry
1435,30,3815,42,doghinp
1435,30,3815,42,eric haas
1435,30,3815,42,johnny opie
1435,30,3815,42,lordmatcab
1435,30,3815,42,mmaartijn
1435,30,3815,42,niespetha
1435,30,3815,42,notdaveng
1435,30,3815,42,reverend teeth
1435,30,3815,42,slikkrikk
1435,30,3815,42,spelgalen100
1435,30,3815,42,stev4uth
1435,30,3815,42,tundrathunder
1435,30,3815,42,van00uber
1435,30,3815,42,"young, rich and sexy"
1435,30,4092,41,diguno
1435,30,4092,41,krotok
1435,30,4092,41,lordjunon
1435,30,4092,41,rmiczek
1435,30,4092,41,skrebl
1435,30,4092,41,szunyi
1435,30,4426,40,anneke
1435,30,4426,40,boymeetsworld
1435,30,4426,40,crusherr
1435,30,4426,40,lacm
1435,30,4426,40,language gamer
1435,30,4426,40,monkeyburp
1435,30,4426,40,nicor
1435,30,4426,40,osodani
1435,30,4426,40,rbsn
1435,30,4426,40,rizzzy
1435,30,4426,40,surya
1435,30,4782,39,rscott213
1435,30,5150,38,bulsara
1435,30,5150,38,chucklinus
1435,30,5624,37,admi99
1435,30,5624,37,fjelfras
1435,30,6573,35,jesusers
1724,29,170,93,trimchris
1724,29,196,90,manchuwok
1724,29,216,88,pintsizepete
1724,29,273,83,zastrygon
1724,29,326,79,r1c4
1724,29,340,78,erastusdudley
1724,29,413,75,fundakave
1724,29,413,75,thomassabourin
1724,29,473,73,rathje
1724,29,493,72,susuqie
1724,29,493,72,toerck
1724,29,522,71,steffenb
1724,29,623,68,pstrpete
1724,29,623,68,tphon
1724,29,652,67,absbelii
1724,29,652,67,arolfe
1724,29,652,67,pete100
1724,29,652,67,stoneart69
1724,29,741,65,gavilan
1724,29,787,64,kr4mp3
1724,29,787,64,peacmyer
1724,29,843,63,ethy21
1724,29,843,63,infamousdiplomat
1724,29,914,62,adamp
1724,29,914,62,gos314
1724,29,970,61,bitforbit
1724,29,970,61,bryantdean
1724,29,970,61,farmeriusz
1724,29,970,61,gregoriusvg
1724,29,970,61,mapleleafbc
1724,29,970,61,ottobre31
1724,29,970,61,rukus77
1724,29,1034,60,johnclark
1724,29,1034,60,kbkuno
1724,29,1034,60,kocos
1724,29,1034,60,octavian
1724,29,1034,60,papasmerv
1724,29,1034,60,tinweasel
1724,29,1109,59,geocaller
1724,29,1109,59,laerfan
1724,29,1109,59,nemesispg
1724,29,1109,59,sylwuniu
1724,29,1109,59,tpholt
1724,29,1202,58,abravenewgeek
1724,29,1202,58,armada01
1724,29,1202,58,paulclarke339
1724,29,1202,58,wolfox
1724,29,1202,58,zugli
1724,29,1276,57,7ofann
1724,29,1276,57,jeremiah_lee
1724,29,1276,57,paul10liao
1724,29,1276,57,switza
1724,29,1362,56,fwing
1724,29,1362,56,kyralia
1724,29,1362,56,newsh
1724,29,1362,56,sierra0_74
1724,29,1459,55,davidg55311
1724,29,1459,55,esok
1724,29,1459,55,fogus
1724,29,1459,55,new_zealand_neil
1724,29,1568,54,dagibbs
1724,29,1568,54,emodiu5
1724,29,1568,54,idfpower
1724,29,1568,54,kiliky
1724,29,1568,54,merricb
1724,29,1568,54,rizkar
1724,29,1568,54,soamazinglybad
1724,29,1674,53,evenhope
1724,29,1674,53,jajtugores
1724,29,1674,53,karlsen
1724,29,1674,53,kvenosdel
1724,29,1792,52,captainkat
1724,29,1792,52,gragatrim
1724,29,1792,52,jabooty3
1724,29,1792,52,jeffwiles
1724,29,1792,52,loki2896
1724,29,1792,52,quikhands28
1724,29,1792,52,ralph hyde
1724,29,1792,52,zbylut
1724,29,1906,51,alasdemigod
1724,29,1906,51,damonh
1724,29,1906,51,dwskoog
1724,29,1906,51,hopea
1724,29,1906,51,immyboy
1724,29,1906,51,lrdars
1724,29,1906,51,ludique
1724,29,1906,51,mesenius
1724,29,1906,51,michalbara
1724,29,1906,51,mortosmortos
1724,29,1906,51,psychobob99
1724,29,1906,51,rimjack
1724,29,1906,51,sajrainwater
