rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
17324,352605,Moving Pictures: Dinosaur Outbreak!,2022,14227,6.968,6.484,-0.484,5.520,-3097
17325,234769,Game Off,2017,19316,6.098,6.549,0.451,5.520,1991
17326,194974,DAWAK,2016,20110,5.996,6.463,0.467,5.520,2784
17327,2558,Comeback,1996,19398,5.837,6.573,0.736,5.520,2071
17328,18311,Battlefront: WWII,2002,13537,7.220,6.358,-0.862,5.520,-3791
17329,174128,Zambezi: The Expedition Game,2015,16934,6.144,6.107,-0.036,5.520,-395
17330,11955,Waz Baraz,2004,22576,5.473,6.078,0.606,5.520,5246
17331,181245,OMG,2015,22323,5.576,5.946,0.370,5.520,4992
17332,112233,FrankenDie,2012,19827,5.841,6.261,0.420,5.520,2495
17333,25994,Sea Lords on the Mekong Delta,2007,15561,6.928,6.424,-0.504,5.520,-1772
17334,124034,"Position Magnifique: The Battle of Mars-la-Tour, 1870",2013,15880,7.309,6.849,-0.460,5.520,-1454
17335,197865,Ravingspire,2016,15566,6.132,5.806,-0.326,5.520,-1769
17336,169459,The Princess Bride: A Battle of Wits,2015,20086,5.573,5.785,0.213,5.520,2750
17337,165551,Moustache Smash,2014,21913,5.418,5.946,0.528,5.520,4576
17338,3863,007 James Bond: Live and Let Die,1985,23179,5.376,6.709,1.333,5.520,5841
17339,5221,Quantum,1975,19506,6.114,6.811,0.696,5.520,2167
17340,143085,7 Dice Wonders,2013,16248,6.311,6.372,0.061,5.520,-1092
17341,355636,Sailorman Dice,2022,16949,6.684,6.678,-0.006,5.520,-392
17342,344447,Ajisai (ナナイロアジサイ),2021,16449,6.968,6.708,-0.260,5.520,-893
17343,287198,Ka Pai,2019,15860,5.999,5.788,-0.210,5.520,-1483
17344,162223,Mood X,2014,21695,5.671,6.057,0.386,5.520,4351
17345,343852,SPECTRE: The Board Game,2022,12082,6.570,5.945,-0.625,5.520,-5263
17346,419086,The Fall of Kingdoms,2024,24511,7.303,6.887,-0.416,5.520,7165
17347,220624,Dino Party,2018,22374,5.534,5.934,0.400,5.520,5027
17348,9594,Double-Play Baseball,1979,23586,5.265,6.846,1.581,5.520,6238
17349,234216,Niwa,2017,16493,6.671,6.500,-0.171,5.520,-856
17350,179537,Titus Tentacle,2015,21434,5.494,6.032,0.538,5.520,4084
17351,379158,Noobs über Bord,2023,14295,7.066,6.544,-0.522,5.520,-3056
17352,12584,Cloak & Dagger,1988,21177,5.903,6.974,1.071,5.520,3825
17353,264742,Jabberwocky,2020,15219,6.936,6.706,-0.230,5.520,-2134
17354,72373,R-Eco Recycle,2010,17093,6.114,6.182,0.068,5.520,-261
17355,26522,High School Drama!,2006,23361,5.448,5.779,0.330,5.520,6006
17356,4431,Chess Race,1976,21944,5.454,6.845,1.390,5.520,4588
17357,266018,Trinidad,2022,8018,7.365,5.861,-1.504,5.520,-9339
17358,99227,Rallytaire,2011,19700,6.307,6.771,0.464,5.520,2342
17359,361218,ギャラクシーねこのばし (Galaxy Cat Extension),2022,16412,6.521,6.704,0.183,5.520,-947
17360,94684,Spontuneous,2010,24276,5.221,5.885,0.664,5.520,6916
17361,41878,Coast-to-Coast Rails,2009,16796,6.565,6.591,0.025,5.520,-565
17362,210097,Nisyros,2016,15696,6.687,6.257,-0.430,5.520,-1666
17363,307703,Dawn of Battle,2021,14280,7.266,6.477,-0.789,5.520,-3083
17364,10842,Insel der Schmuggler,2004,20235,5.885,6.617,0.731,5.520,2871
17365,169649,Sapiens,2015,4490,6.321,5.563,-0.759,5.520,-12875
17366,140600,Scalawag!,2014,17670,5.978,6.144,0.166,5.520,304
17367,256915,Dice & Dragons,2018,21195,5.734,5.940,0.206,5.520,3828
17368,7254,The Battle of Shiloh,1984,16827,6.366,6.281,-0.085,5.520,-541
17369,32969,Innsmouth Escape,2008,19938,5.639,5.699,0.060,5.519,2569
17370,19484,Wiochmen Rejser,2005,25104,5.370,5.711,0.342,5.519,7734
17371,412952,Tüfteln,2024,19236,6.484,6.701,0.217,5.519,1865
17372,3571,Spitfire: Tactical Aerial Combat in Europe 1939-42,1973,21801,5.806,6.143,0.337,5.519,4429
17373,231207,Dragon's Interest,2018,16245,7.074,6.967,-0.107,5.519,-1128
17374,277323,Pavlov's Dogs,2020,19541,6.296,6.642,0.346,5.519,2167
17375,178595,Trickster: Fantasy,2015,18186,6.774,6.967,0.193,5.519,811
17376,257445,Super Camelot,2019,17523,6.378,6.199,-0.179,5.519,147
17377,403128,Whoforwat,2024,16746,6.898,6.922,0.023,5.519,-631
17378,106969,BASKETmind,2012,15533,7.155,6.700,-0.455,5.519,-1845
17379,148049,Heroes of the Three Kingdoms,2013,20009,6.126,6.699,0.573,5.519,2630
17380,63829,Irondale,2010,14754,5.887,5.793,-0.094,5.519,-2626
17381,358910,Biathlon Crystal Globe,2022,17349,7.194,6.965,-0.229,5.519,-32
17382,156557,Zombie Island,2014,21070,5.721,6.169,0.447,5.519,3688
17383,290861,Magical Unicorn Quest,2019,19921,7.259,6.965,-0.294,5.519,2538
17384,139456,Historical Conquest: The Card Game,2013,21933,7.100,6.877,-0.223,5.519,4549
17385,145649,Nowheresville: Bandit Paradise,2013,18501,6.233,6.279,0.046,5.519,1116
17386,168077,Dragon Ball Z TCG (2014 edition),2014,16401,7.054,6.730,-0.324,5.519,-985
17387,216367,Taiwan Monsters Brawl,2016,17387,6.508,6.278,-0.229,5.519,0
17388,2630,Die Bombe,1998,21730,5.714,6.729,1.016,5.519,4342
17389,169652,Turbo Rally Card Racing: Thunder Track,2014,18700,6.816,6.918,0.102,5.519,1311
17390,248443,Galactic Scoundrels,2019,18361,6.751,6.798,0.046,5.519,971
17391,230890,Animal upon Animal: Memory Stacking,2017,19228,6.002,6.432,0.430,5.519,1837
17392,267989,Tempus Imperium,2018,17811,6.356,6.492,0.136,5.519,419
17393,265712,Niepodległa,2018,13519,7.103,6.413,-0.690,5.519,-3874
17394,387248,Unrest,2023,14577,6.759,6.431,-0.328,5.519,-2817
17395,243568,My Very First Games: To Market!,2017,17037,6.585,7.008,0.423,5.519,-358
17396,258049,District 9: The Boardgame,2021,18563,6.901,6.176,-0.725,5.519,1167
17397,173240,Fruit Picking,2014,17410,6.194,6.289,0.095,5.519,13
17398,2297,U.S. Patent No. 1,2001,24424,5.235,5.671,0.435,5.519,7026
17399,8933,Happiness,1972,24365,5.025,6.914,1.889,5.519,6966
17400,277154,Bamboozled,2019,20264,5.792,6.148,0.355,5.519,2864
17401,267414,Blume,2021,13499,6.309,5.888,-0.421,5.519,-3902
17402,316585,Rory's Story Cubes: Harry Potter,2021,19674,6.000,6.301,0.301,5.519,2272
17403,281752,Exploit Zero: Cyberpunk Espionage and Mayhem,2019,16181,7.730,6.724,-1.006,5.519,-1222
17404,199030,Baaaaa!,2015,17930,6.573,6.870,0.297,5.519,526
17405,232300,Wallet,2017,15021,5.947,5.809,-0.138,5.519,-2384
17406,4560,Fast 111's,1981,23655,5.102,6.662,1.560,5.519,6249
17407,274605,Pandaï,2019,19485,6.488,6.580,0.092,5.519,2078
17408,84991,Bizzarie,2010,17865,6.773,6.868,0.096,5.519,457
17409,148117,All Hands on Deck!,2016,19692,6.070,6.531,0.461,5.519,2283
17410,8385,Starship Duel I,1984,21270,6.268,6.955,0.687,5.519,3860
17411,19876,Palatinus,2005,21604,5.472,5.690,0.219,5.519,4193
17412,368282,On to Moscow Solitaire,2022,16166,7.445,6.954,-0.491,5.519,-1246
17413,286789,Maji,2019,18598,7.016,6.954,-0.062,5.519,1185
17414,225800,"Patton's Vanguard: The Battle of Arracourt, 1944",2017,12299,7.043,6.203,-0.840,5.519,-5115
17415,197108,Stratego Quick Battle,2013,19321,6.019,6.578,0.559,5.519,1906
17416,8526,Claymania,1993,21845,5.607,6.789,1.182,5.519,4429
17417,24396,War on Terror,2006,6204,6.099,5.557,-0.542,5.519,-11213
17418,241733,Chrono-Mots,2017,18223,6.419,6.630,0.212,5.519,805
17419,131379,Saipan 1944: A Panzer Grenadier Game,2012,14887,7.402,6.603,-0.799,5.519,-2532
17420,819,Quacksalbe,1998,16381,6.352,6.529,0.177,5.519,-1039
17421,166521,Throne of the World,2014,17984,6.912,6.865,-0.047,5.519,563
17422,5638,Monopoly Playmaster,1982,21987,5.719,6.602,0.883,5.519,4565
17423,90375,Mieses Karma,2011,17805,5.851,5.927,0.076,5.519,382
17424,5678,Thieves Guild,2003,22784,5.890,6.464,0.573,5.519,5360
17425,124378,Die kleinen Drachenritter,2012,22074,5.545,6.007,0.462,5.519,4649
17426,23891,Die Kullerbande,2006,19510,6.141,6.906,0.765,5.519,2084
17427,99707,Artefakt,2011,19767,5.636,6.127,0.491,5.519,2340
17428,5339,Monopoly Junior,1990,26646,4.335,5.543,1.208,5.519,9218
17429,31025,The Age of Eagles,2005,17440,7.548,6.950,-0.598,5.519,11
17430,142829,Flick Wars,2019,11093,6.894,6.041,-0.852,5.519,-6337
17431,17849,Xochintlan,1996,22426,5.549,6.483,0.935,5.519,4995
17432,118950,Mafia,2012,16277,6.120,5.880,-0.241,5.519,-1155
17433,283492,War of the Three Kingdoms: Kingdom Wars,2019,19165,7.284,6.949,-0.334,5.519,1732
17434,263809,Zombie Bus,2018,14224,6.410,6.047,-0.362,5.519,-3210
17435,312682,Silver Coin: Age of Monster Hunters,2023,18530,8.347,6.751,-1.597,5.519,1095
17436,57865,X610Z,2009,17955,6.914,6.786,-0.129,5.519,519
17437,129668,Paul Koenig's Market Garden: Nijmegen Bridge,2012,14580,6.853,6.483,-0.371,5.519,-2857
17438,1673,Ultimate Golf,1985,25797,4.687,6.053,1.366,5.519,8359
17439,392064,Trekking,2024,17117,7.258,6.948,-0.310,5.519,-322
17440,40559,Trivial Pursuit: Family,2008,23846,5.336,6.102,0.766,5.519,6406
17441,148918,Scriba,2011,21072,5.695,6.269,0.574,5.519,3631
17442,180939,Chimère,2016,21444,5.520,5.773,0.254,5.519,4002
17443,17644,Rebels & Redcoats: Volume II,1995,16317,6.627,6.422,-0.204,5.519,-1126
17444,236466,Norway 1940,2018,15495,7.451,6.860,-0.591,5.519,-1949
17445,4152,Scooby-Doo! Expandable Card Game,2000,21419,5.462,6.460,0.998,5.519,3974
17446,393179,Shipyard (2nd edition),2023,12714,7.711,6.572,-1.139,5.519,-4732
17447,6042,Samurai Sunset,1990,17608,6.506,6.460,-0.047,5.519,161
17448,224680,Dungeon Digger,2017,18563,6.399,6.295,-0.104,5.519,1115
17449,192623,Emergence: A Game of Teamwork and Deception,2016,13646,6.114,5.762,-0.352,5.519,-3803
17450,12263,Spycraft: Collectible Card Game,2004,12812,6.099,5.776,-0.322,5.519,-4638
17451,254147,Assault on the Castle,2018,20472,6.314,6.713,0.400,5.519,3021
17452,4455,"The Great Invasion: The Gettysburg Campaign June 24 – July 3, 1863",1985,18276,6.492,6.746,0.255,5.519,824
17453,281144,In this way I become a DICTATOR,2018,16662,7.153,6.991,-0.162,5.519,-791
17454,17765,Blam!,2005,16135,6.342,6.281,-0.062,5.519,-1319
17455,189816,Taco Takeover,2015,19826,5.922,6.420,0.498,5.519,2371
17456,154307,"Warhammer 40,000: Kill Team",2013,15115,7.422,6.899,-0.523,5.519,-2341
17457,5361,Doubletrack,1981,23786,5.068,6.523,1.454,5.519,6329
17458,250284,MONSTArgh!,2018,17601,6.570,6.402,-0.169,5.519,143
17459,375448,Crazy Pilot,2023,18849,6.329,6.570,0.240,5.519,1390
17460,125436,Word Winder,2012,17822,6.188,6.208,0.021,5.519,362
17461,32025,Einfach Genial Knobelspass,2007,19120,6.006,6.230,0.224,5.519,1659
17462,144253,Amerika,2015,18313,7.318,6.711,-0.607,5.519,851
17463,89976,Bugs & Co,2011,24060,5.413,5.763,0.350,5.519,6597
17464,358375,Zoople,2022,17465,6.356,6.438,0.081,5.519,1
17465,198035,Dumstrut,2015,21284,5.707,6.219,0.512,5.519,3819
17466,313876,The Landing: Gallipoli 1915,2020,15229,7.370,6.649,-0.721,5.519,-2237
17467,167579,Hawaiki,2014,18832,6.333,6.855,0.521,5.519,1365
17468,236459,Wulong,2017,21909,5.581,6.031,0.451,5.519,4441
17469,7091,"20,000 Leagues Under the Sea Game",1975,23425,5.168,6.896,1.728,5.519,5956
17470,277100,Black Stories Junior: Red Stories,2018,21022,5.984,6.366,0.382,5.519,3552
17471,276280,Spring on a String,2019,17185,6.203,6.186,-0.017,5.519,-286
17472,18262,Hide & Seek Safari,2005,21562,5.639,6.305,0.666,5.519,4090
17473,3065,Monopoly: Stock Exchange,2001,20180,5.637,5.746,0.109,5.519,2707
17474,197433,Miskatonic School for Boys,2016,17846,6.196,6.319,0.123,5.519,372
17475,312794,My Funny Dinos,2020,18056,6.396,6.741,0.346,5.519,581
17476,236199,Steven Universe y las Gemas de Cristal,2017,18124,6.499,6.382,-0.118,5.519,648
17477,1355,Willy Waschbär,2001,20088,5.948,6.566,0.619,5.519,2611
17478,97494,Nordwind 1945,2011,15740,6.814,6.518,-0.295,5.519,-1738
17479,93879,Grave Business,2011,14615,6.029,5.831,-0.198,5.519,-2864
17480,311918,Lost Explorers,2021,19906,5.649,5.650,0.002,5.519,2426
17481,325628,Страдающее средневековье (Medieval Suffering),2020,22119,5.676,5.711,0.035,5.519,4638
17482,3468,Panzer Pranks,1980,20294,6.132,6.454,0.322,5.519,2812
17483,31542,Field of Glory: Ancient and Medieval Wargaming Rules,2008,8098,6.783,5.733,-1.050,5.519,-9385
17484,281919,Mice To Meet You,2019,17022,6.290,6.318,0.028,5.519,-462
17485,237311,The Smog Riders: Dimensions of Madness,2017,16771,6.758,6.397,-0.361,5.519,-714
17486,11027,Reich: The Iron Dream of German Unification,1979,18443,6.465,6.739,0.273,5.519,957
17487,7248,Zenix,2000,20524,5.708,6.082,0.374,5.519,3037
17488,208316,3UP 3DOWN,2016,20084,5.806,6.061,0.255,5.519,2596
17489,404544,Dangerous Space: Core Set,2024,14265,7.334,6.705,-0.629,5.519,-3224
17490,351855,White Hat,2022,15279,6.444,6.174,-0.270,5.519,-2211
17491,214970,ORE-SOME,2017,17828,6.045,5.941,-0.104,5.519,337
17492,266980,Steamopolis,2019,8537,6.845,5.798,-1.047,5.519,-8955
17493,142653,IncrediBrawl,2014,20007,5.693,5.911,0.217,5.519,2514
17494,104814,Magic ABC Duel,2011,19972,6.009,6.615,0.606,5.519,2478
17495,7471,Breaking Point,1976,23590,4.961,6.672,1.712,5.519,6095
17496,205496,PaiMiahhh,2016,16031,6.343,6.249,-0.094,5.519,-1465
17497,344620,Pocket Master Builder,2022,9722,6.561,5.772,-0.789,5.519,-7775
17498,136563,Stack Up!,2013,21850,5.744,6.095,0.351,5.519,4352
17499,37423,Het Groot Van Dale Spel der Nederlandse Taal,1995,21060,5.839,6.770,0.931,5.519,3561
17500,301032,The March of Progress,2020,9728,6.601,5.813,-0.788,5.519,-7772
17501,259727,Owly Tribe,2019,19410,6.237,6.614,0.376,5.519,1909
17502,6534,Maya Madness,2003,23567,5.360,6.034,0.674,5.519,6065
17503,210315,Devil's Run: Hell's Highway,2017,16100,7.380,6.978,-0.402,5.519,-1403
17504,342089,Magic: the Gathering – Jumpstart,2020,13714,7.636,6.845,-0.791,5.519,-3790
17505,36687,Revenge of the B-Movie,2008,21114,5.861,6.586,0.725,5.519,3609
17506,27876,The Dragon's Wrath,1995,21020,5.926,6.670,0.744,5.519,3514
17507,49397,Battleground Fantasy Warfare: Men of Hawkshold,2005,13085,6.746,6.172,-0.574,5.519,-4422
17508,38897,Illusio,2008,22475,5.568,5.699,0.131,5.519,4967
17509,118336,Paul Koenig's Market-Garden: Eindhoven Bridge,2012,15139,7.152,6.843,-0.309,5.519,-2370
17510,230065,Ink Monsters,2017,18915,5.973,6.410,0.437,5.519,1405
17511,185769,Remember When ...,2017,22966,5.834,6.143,0.309,5.519,5455
17512,21631,Bohnkick,2006,22084,5.356,5.842,0.487,5.519,4572
17513,11482,Case Green,1992,19518,5.904,5.998,0.094,5.519,2005
17514,1524,Fight City,1999,22874,5.472,5.750,0.278,5.519,5360
17515,248224,Remnants,2018,13186,6.203,5.886,-0.317,5.519,-4329
17516,232360,Voyagers' Venture,2017,17820,7.070,6.973,-0.097,5.519,304
17517,328557,Wilson & Shep,2021,19612,6.090,6.391,0.301,5.519,2095
17518,25925,Origin of Failing Water,2005,18069,5.781,5.988,0.207,5.519,551
17519,175735,Rocca Town,2015,17031,6.594,6.510,-0.084,5.519,-488
17520,1707,Spices of the World,1988,25132,4.892,6.078,1.186,5.519,7612
17521,2783,Thieves in the Wood,1976,24859,4.700,6.446,1.746,5.519,7338
17522,284107,Zodiac Clash,2019,16682,6.256,6.057,-0.199,5.519,-840
17523,46746,Monster 4,2009,25725,5.145,5.793,0.648,5.519,8202
17524,316843,Gremlins: Holiday Havoc,2020,19673,6.170,6.509,0.339,5.519,2149
17525,184443,BEARanoia,2015,20152,5.769,6.160,0.390,5.519,2627
17526,278484,Partán,2016,14430,7.961,6.665,-1.295,5.519,-3096
17527,276669,Sensor Ghosts,2020,13971,6.831,6.408,-0.423,5.519,-3556
17528,8860,Cranium Conga,2003,25763,5.199,5.701,0.502,5.519,8235
17529,394134,Without Fail,2023,18828,6.715,6.970,0.254,5.519,1299
17530,27073,Pipolo,2005,22087,5.507,6.296,0.789,5.519,4557
17531,243698,Djinn,2018,17565,6.295,6.445,0.150,5.519,34
17532,1947,Robin Hood,1991,21864,5.623,6.149,0.526,5.519,4332
17533,38923,"The God Kings: Warfare at the Dawn of Civilization, 1500 – 1260BC",2012,10022,6.772,5.856,-0.916,5.519,-7511
17534,41834,Lunar Command,2009,22004,5.544,5.982,0.437,5.519,4470
17535,136058,Dice Devils,2013,25109,5.269,5.770,0.502,5.519,7574
17536,255744,Scotland Yard: Tokyo,2014,17314,6.287,6.424,0.137,5.519,-222
17537,375706,Suspects: Letzter Auftritt,2022,17730,6.482,6.662,0.181,5.519,193
17538,1853,Hägar ruft zum Beutefest,1989,25227,4.880,6.131,1.250,5.519,7689
17539,105305,Coraxis & Co.,2012,17069,6.195,6.405,0.210,5.519,-470
17540,39,Darkover,1979,22639,5.328,5.910,0.581,5.519,5099
17541,2496,Saloon,2001,25625,5.000,5.903,0.903,5.519,8084
17542,295155,Knights Poker,2019,15258,6.468,6.386,-0.083,5.519,-2284
17543,351149,Rainbow 7,2022,18933,6.375,6.660,0.285,5.519,1390
17544,169462,The Princess Bride: As You Wish,2015,20204,5.849,6.266,0.417,5.519,2660
17545,340042,Munchkin: SpongeBob SquarePants,2021,17350,7.030,6.832,-0.198,5.519,-195
17546,73091,Momentum,2010,16229,6.696,6.461,-0.235,5.519,-1317
17547,162288,Nightlight,2014,20752,5.895,6.166,0.271,5.519,3205
17548,126159,Mausgetrixt,2012,20813,5.937,6.527,0.589,5.519,3265
17549,268762,Kibble Scuffle,2019,15167,6.364,6.185,-0.179,5.519,-2382
17550,10673,Monopoly: America Special Edition,2002,25491,5.293,6.041,0.748,5.519,7941
17551,1624,Quest of the Magic Ring,1975,22369,5.507,6.962,1.456,5.519,4818
17552,21809,Apples to Apples: Bible Edition,2006,22344,5.455,5.777,0.321,5.519,4792
17553,209541,Dead Cat: A Quantum Physics Card Game,2017,21829,5.573,5.989,0.416,5.519,4276
17554,319329,B Movies,2021,18470,6.091,6.420,0.329,5.519,916
17555,5335,The Horse Soldiers: Forrest at Bay,1988,17705,6.155,6.028,-0.128,5.519,150
17556,102253,Spearpoint 1943: Eastern Front,2015,16046,7.167,6.720,-0.446,5.519,-1510
17557,267243,The Conquistadors: The Spanish Conquest of the Americas 1518-1548,2020,11285,7.076,5.969,-1.107,5.519,-6272
17558,84454,Wer war's?: Löst das Rätsel von Schräghausen!,2010,20022,6.043,6.459,0.415,5.519,2464
17559,8262,Mücke mit Tücke,2003,20627,6.037,6.913,0.876,5.519,3068
17560,146997,Five Crowns Junior,2013,20384,6.000,6.573,0.573,5.519,2824
17561,37127,Uno: 30 Year Anniversary Edition,2001,23415,5.520,6.458,0.938,5.519,5854
17562,19416,Celtic Quest,2005,16506,6.143,6.039,-0.104,5.519,-1056
17563,207063,Donkey Derby,2016,19839,6.098,6.572,0.474,5.519,2276
17564,220406,Oh Sh*t!,2017,22105,6.175,6.598,0.423,5.519,4541
17565,97512,For the Crown,2011,14708,6.913,6.400,-0.513,5.519,-2857
17566,105550,Rolling Bones,2011,21488,5.617,6.250,0.634,5.519,3922
17567,4316,"Belter: Mining the Asteroids, 2076",1979,17878,6.147,6.015,-0.132,5.519,311
17568,194473,Risou no Natto,2014,18070,6.415,6.957,0.542,5.519,502
17569,64955,Hexenflug,2010,15558,5.998,5.867,-0.131,5.519,-2011
17570,207809,Sultans of Wind,2016,18135,6.222,6.717,0.495,5.519,565
17571,12675,The Simpsons Group Photo,2003,21776,5.828,6.685,0.857,5.519,4205
17572,308381,Royale,2020,17704,6.806,6.867,0.061,5.519,132
17573,41898,Epäillyt,2009,21625,5.520,5.891,0.370,5.519,4052
17574,320043,Off Topic,2019,20553,5.913,6.303,0.390,5.519,2979
17575,7978,Mason-Dixon: The Second American Civil War,1995,15350,6.597,6.118,-0.480,5.519,-2225
17576,248421,Sonic the Hedgehog: Crash Course,2018,18294,6.086,5.843,-0.243,5.519,718
17577,402673,Misión Chungungo,2024,19310,7.300,6.955,-0.345,5.519,1733
17578,338164,Nanolith,2024,18566,7.809,6.750,-1.059,5.519,988
17579,5539,Swoggle,1986,21978,5.677,6.865,1.188,5.519,4399
17580,132261,Cosmic Empires,2012,18682,6.617,6.237,-0.380,5.519,1102
17581,26124,Draco Mundis,2006,17051,5.773,5.761,-0.012,5.519,-530
17582,852,Pop Belly,1999,22899,5.182,6.044,0.862,5.519,5317
17583,209809,Hordes Primal Mk III,2016,11509,7.695,6.302,-1.393,5.519,-6074
17584,285112,Animal Circus,2019,17870,6.489,6.595,0.106,5.519,286
17585,3844,Pez,2000,22096,5.800,6.595,0.795,5.519,4511
17586,204323,Planet Rush,2016,15620,6.813,6.623,-0.190,5.519,-1966
17587,247526,The Snitch,2018,14130,6.505,6.143,-0.362,5.519,-3457
17588,168895,Corrupted Kingdoms,2016,20651,5.582,5.860,0.278,5.519,3063
17589,88246,Punic Island: Campaign Commander Volume III,2011,12719,7.155,6.248,-0.907,5.519,-4870
17590,178266,Fate Of Akalon: Tribes,2016,17088,6.902,6.568,-0.334,5.519,-502
17591,370835,Benevolent,2022,16588,6.905,6.621,-0.284,5.519,-1003
17592,5016,Marston Moor,1978,19167,6.492,6.906,0.414,5.519,1575
17593,5666,Strolling Bowling,1979,23687,5.013,6.621,1.608,5.519,6094
17594,22305,Sudoku: Duell der Meister,2006,17639,5.974,6.223,0.250,5.519,45
17595,330881,The Flood,2023,17405,6.861,6.223,-0.638,5.519,-190
17596,2933,Ringside,1980,22610,5.447,6.593,1.146,5.519,5014
17597,193628,J'Accuse!,2016,20242,5.628,5.920,0.292,5.519,2645
17598,251854,Strange Vending Machine,2018,14694,6.119,5.957,-0.162,5.519,-2904
17599,189902,Space Pioneers,2016,19138,6.466,6.649,0.183,5.519,1539
17600,261738,Blankout,2018,19299,6.263,6.649,0.386,5.519,1699
17601,26211,Fruit Fair,2008,14587,6.090,5.830,-0.260,5.519,-3014
17602,5156,Crime Solvers,1986,22909,5.671,6.433,0.761,5.519,5307
17603,235991,Cruise of the Graf Spee,2019,13949,7.594,6.566,-1.028,5.519,-3654
17604,26467,Espias y confidentes,1975,22758,5.532,6.904,1.372,5.519,5154
17605,313542,Something Wild! Disney Aladdin,2020,19947,6.564,6.903,0.339,5.519,2342
17606,261449,Sugar Blast,2020,19444,5.758,5.990,0.232,5.519,1838
17607,342177,Word Heist,2022,18914,6.280,6.565,0.285,5.519,1307
17608,251136,GiriGiri Curry,2017,19501,6.175,6.591,0.416,5.519,1893
17609,19793,Robber Barons,2005,17504,6.210,6.540,0.331,5.519,-105
17610,127883,Colonies,2012,12563,7.033,6.199,-0.833,5.519,-5047
17611,30852,Transformers Battling Card Game,2007,21612,5.823,6.564,0.742,5.519,4001
17612,246409,Fences,2018,16444,6.418,6.284,-0.134,5.519,-1168
17613,87829,Quest: Edição Família,2008,21427,5.705,6.450,0.746,5.519,3814
17614,27061,Mosquito,2009,20803,5.871,6.564,0.693,5.519,3189
17615,65575,Hide and Eeek!,2010,19653,5.888,6.342,0.454,5.519,2038
17616,12202,Battle of the Atlantic,2000,17318,6.510,6.538,0.028,5.519,-298
17617,365982,Toko Island,2022,16169,6.868,6.946,0.077,5.519,-1448
17618,172642,Dynamite: The Game,2015,20323,6.139,6.616,0.477,5.519,2705
17619,345121,2Can,2021,18721,6.485,6.814,0.329,5.519,1102
17620,293274,Alexandre contre la Perse,2019,13968,7.722,6.674,-1.048,5.519,-3652
17621,197073,Bureaunauts,2017,21401,6.910,6.587,-0.323,5.519,3780
17622,238210,Lost in the Woods,2018,18056,6.329,6.295,-0.034,5.519,434
17623,975,The Keep,1983,20103,5.666,6.774,1.107,5.519,2480
17624,9901,Electric Jeopardy Game,1987,21813,5.600,6.586,0.986,5.519,4189
17625,1184,Zug nach Westen,1987,24819,5.159,6.033,0.874,5.519,7194
17626,7187,Finding Nemo,2003,22831,5.500,6.389,0.889,5.519,5205
17627,338920,Hamsters vs. Hippos,2021,19799,6.226,6.534,0.308,5.519,2172
17628,180910,Chronicler,2015,17504,5.876,5.968,0.092,5.519,-124
17629,40247,BrainBox: The World,2008,23643,5.435,5.945,0.510,5.519,6014
17630,8252,Lods 1914: Blitzkrieg in the East,1984,20748,5.866,6.175,0.309,5.519,3118
17631,8448,Bible Challenge,1984,22694,5.107,6.267,1.160,5.519,5063
17632,383175,Aldebaran Duel,2023,14030,7.448,6.810,-0.638,5.519,-3602
17633,350610,Ryozen,2023,14984,7.621,6.772,-0.848,5.519,-2649
17634,335873,Deadeye Dinah,2022,13883,6.753,6.164,-0.589,5.519,-3751
17635,337155,Knights of the Round Cheese,2021,19813,6.450,6.772,0.322,5.518,2178
17636,7088,Warangel Card Game,2001,22141,6.160,6.371,0.211,5.518,4505
17637,383119,Proliferation,2023,22386,7.767,6.939,-0.828,5.518,4749
17638,8745,"Leyte: Return to the Philippines, October 1944",1975,19793,6.221,6.640,0.419,5.518,2155
17639,173666,Renaissance Wars,2015,15752,6.399,5.846,-0.553,5.518,-1887
17640,8009,Where in the World is Carmen Sandiego?,1992,25992,4.802,5.803,1.001,5.518,8352
17641,231368,Arboria,2017,17464,6.282,6.164,-0.118,5.518,-177
17642,32946,Fluffy Bunny Tea Party,2011,20273,6.318,6.810,0.491,5.518,2631
17643,85389,Vampire Werewolf Fairies,2011,22448,5.702,6.322,0.620,5.518,4805
17644,365978,CO-OPS,2022,16869,7.850,6.936,-0.914,5.518,-775
17645,312533,Pizza Rush,2019,18806,6.400,6.769,0.369,5.518,1161
17646,6953,Lara Croft: Tomb Raider – The Angel of Darkness,2003,24633,5.384,5.746,0.361,5.518,6987
17647,175855,Epic Roll,2015,22802,5.560,5.957,0.396,5.518,5155
17648,6574,Mad Dash!,1991,22173,5.517,6.732,1.215,5.518,4525
17649,10962,Smugglers of the Galaxy,2004,22102,5.649,5.777,0.129,5.518,4453
17650,107861,Warriors & Traders,2011,9672,6.131,5.643,-0.488,5.518,-7978
17651,241,Age of Exploration,1994,12045,6.042,5.741,-0.302,5.518,-5606
17652,232385,Rat Trap,2017,20552,5.955,6.385,0.430,5.518,2900
17653,359587,Shapers of Gaia,2022,12809,7.333,6.441,-0.892,5.518,-4844
17654,30896,Fackel+Keule,2007,21701,6.171,6.635,0.464,5.518,4047
17655,250870,Formosa Flowers,2018,19024,5.905,6.304,0.400,5.518,1369
17656,276500,Idus Martii,2019,18114,6.587,6.766,0.180,5.518,458
