rank,bgg_id,avg_rating,bayes_rating,num_ratings
385,218074,7.40476,6.93437,21
386,2655,7.05120,6.93236,83
387,297030,7.31154,6.93219,26
388,9674,7.15111,6.93196,45
389,290236,7.12353,6.93038,51
390,128271,7.28214,6.93034,28
391,209685,7.02653,6.92630,98
392,153938,7.07015,6.92380,67
393,54998,7.16098,6.92210,41
394,1382,7.12041,6.92073,49
395,27173,7.29615,6.92002,26
396,219122,7.36394,6.91956,22
397,204836,7.29026,6.91536,26
398,70919,7.10500,6.91070,50
399,100901,7.12727,6.90704,44
400,266121,7.27692,6.90482,26
401,279613,7.30472,6.90232,24
402,51,7.22000,6.89887,30
403,120,7.26538,6.89570,26
404,88,7.17441,6.89238,34
405,180974,7.13000,6.89058,40
406,21790,7.06667,6.88946,54
407,166669,7.17879,6.88893,33
408,12493,7.14595,6.88766,37
409,21050,7.25000,6.88353,26
410,73761,7.26400,6.88302,25
411,34219,7.09444,6.88282,45
412,307963,7.14722,6.88271,36
413,161614,7.22143,6.88161,28
414,250458,7.23333,6.88107,27
415,129051,7.33333,6.88058,21
416,43570,7.13000,6.87992,38
417,278751,7.03879,6.87794,59
418,70512,7.30909,6.87779,22
419,157969,7.01449,6.87705,69
420,4390,7.14714,6.87633,35
421,25224,7.28696,6.87519,23
422,21882,7.19000,6.87448,30
423,11,6.93384,6.87431,159
424,256226,7.12105,6.87234,38
425,18100,7.15758,6.87138,33
426,332800,7.31905,6.86982,21
427,35435,7.27826,6.86850,23
428,246684,7.12270,6.86807,37
429,40628,7.13429,6.86559,35
430,242302,7.16774,6.86459,31
431,221194,7.11053,6.86343,38
432,109276,7.30952,6.86265,21
433,171499,7.06174,6.85837,46
434,503,7.04520,6.85814,50
435,161417,7.03750,6.85769,52
436,158600,6.99375,6.84863,64
437,284435,7.15862,6.84033,29
438,206941,7.20800,6.83911,25
439,148319,7.23913,6.83838,23
440,133848,7.15448,6.83698,29
441,260180,7.15310,6.83587,29
442,265402,7.21759,6.83462,24
443,147949,6.93396,6.83307,91
444,300531,7.14897,6.83252,29
445,483,7.07568,6.82842,37
446,31627,7.24091,6.82587,22
447,2393,6.99127,6.82532,55
448,158899,7.00000,6.82458,52
449,6472,7.08824,6.82072,34
450,70323,6.89652,6.81762,115
451,318977,6.98824,6.81118,51
452,244992,6.90624,6.80928,93
453,27364,7.23810,6.80886,21
454,121288,7.20000,6.80827,23
455,223040,7.03250,6.80740,40
456,2653,6.94957,6.80465,62
457,299169,7.10000,6.80128,30
458,65781,7.21905,6.79452,21
459,197443,7.14800,6.79207,25
460,26990,7.21429,6.79093,21
461,135779,6.98261,6.78955,46
462,163967,7.14400,6.78893,25
463,185343,6.99924,6.78804,42
464,134352,7.06250,6.78578,32
465,112,6.97826,6.78577,46
466,209778,6.94436,6.78363,55
467,172308,7.05152,6.78363,33
468,59946,7.12308,6.78319,26
469,100423,7.07333,6.77959,30
470,53953,7.11538,6.77711,26
471,163968,7.03529,6.77670,34
472,169654,6.87882,6.77548,85
473,318084,7.05806,6.77485,31
474,12942,6.85404,6.76994,104
475,232405,7.13333,6.76915,24
476,21763,6.93396,6.76906,53
477,300877,7.16364,6.76701,22
478,13823,7.06552,6.76509,29
479,279869,7.12500,6.76268,24
480,320718,7.12083,6.75944,24
481,72287,7.15000,6.75663,22
482,336986,6.98211,6.75471,38
483,46,7.07185,6.75241,27
484,1345,7.02188,6.75235,32
485,24508,7.10417,6.74649,24
486,162082,7.01935,6.74318,31
487,122522,6.93773,6.74315,44
488,24068,6.90980,6.74208,51
489,244711,7.08400,6.74189,25
490,67919,6.94524,6.74164,42
491,432,6.79576,6.73924,151
492,166384,6.87667,6.73492,60
493,107529,6.95000,6.73238,39
494,27588,6.85625,6.72449,64
495,113294,7.00345,6.71493,29
496,236191,7.10952,6.71204,21
497,194594,6.85789,6.71152,57
498,223770,6.89130,6.71013,46
499,56692,6.97419,6.70622,31
500,22345,7.06522,6.70455,23
501,155362,6.97967,6.70341,30
502,5737,7.09524,6.70129,21
503,878,6.99643,6.70103,28
504,216600,6.94118,6.69843,34
505,521,7.02400,6.69485,25
506,42215,6.93676,6.69476,34
507,25951,7.03750,6.69469,24
508,41,6.91622,6.69398,37
509,194879,6.92571,6.69131,35
510,306040,7.08095,6.69053,21
511,349992,7.01760,6.68983,25
512,28089,6.92647,6.68620,34
513,258308,7.05455,6.68393,22
514,117959,6.86818,6.68302,44
515,15512,6.77500,6.68246,88
516,356123,7.03420,6.68068,23
517,826,6.91143,6.67937,35
518,244228,6.90857,6.67698,35
519,143884,6.78000,6.67235,75
520,29073,6.94483,6.66756,29
521,37904,6.87632,6.66515,38
522,159581,7.02727,6.66316,22
523,327,6.99583,6.66231,24
524,198994,6.94643,6.66090,28
525,232043,6.94286,6.65803,28
526,13004,6.98750,6.65583,24
527,13308,6.82447,6.65520,47
528,92415,6.85897,6.65502,39
529,244331,7.00000,6.65436,23
530,191231,6.95769,6.65244,26
531,12002,6.84750,6.64958,40
532,218333,6.99130,6.64766,23
533,258036,6.98696,6.64432,23
534,163166,6.97083,6.64288,24
535,203420,7.00000,6.64239,22
536,175117,6.82857,6.64141,42
537,131357,6.73716,6.64022,81
538,207830,6.87088,6.63998,34
539,1198,6.86471,6.63484,34
540,124,6.98182,6.62854,22
541,329845,6.91111,6.62433,27
542,9625,6.93000,6.62115,25
543,160499,6.86774,6.61912,31
544,5782,6.70140,6.61857,93
545,3955,6.68339,6.61653,115
546,221965,6.90000,6.61548,27
547,103,6.93542,6.61536,24
548,218603,6.82162,6.61423,37
549,184921,6.87000,6.61422,30
550,280136,6.95909,6.61123,22
551,31730,6.90000,6.60683,26
552,1234,6.79268,6.60678,41
553,2987,6.91000,6.60547,25
554,230080,6.85533,6.60229,30
555,171,6.73750,6.60198,56
556,18,6.85000,6.59795,30
557,69789,6.84828,6.58954,29
558,156009,6.82581,6.58481,31
559,4636,6.83172,6.57616,29
560,6411,6.83929,6.57491,28
561,163930,6.82069,6.56724,29
562,286096,6.72580,6.56618,46
563,168435,6.77941,6.56391,34
564,346965,6.90952,6.56143,21
565,681,6.83923,6.55878,26
566,44163,6.75405,6.55727,37
567,1115,6.80714,6.54911,28
568,21654,6.78065,6.54786,31
569,207062,6.86087,6.54729,23
570,65244,6.66066,6.54291,61
571,18866,6.86818,6.54200,22
572,8051,6.75294,6.54190,34
573,133473,6.62241,6.53241,79
574,232219,6.81600,6.53177,25
575,113924,6.83913,6.53056,23
576,304285,6.71231,6.53036,39
577,20100,6.78321,6.52990,28
578,37380,6.70769,6.52644,39
579,85005,6.84545,6.52469,22
580,193214,6.78519,6.52400,27
581,4218,6.76207,6.51987,29
582,770,6.74516,6.51882,31
583,1403,6.63276,6.51253,58
584,150312,6.73516,6.51064,31
585,13780,6.83333,6.50406,21
586,9220,6.54638,6.50103,152
587,1117,6.70294,6.50032,34
588,143741,6.67175,6.49964,40
589,7805,6.62182,6.49698,55
590,173090,6.80000,6.49007,22
591,191894,6.66702,6.48797,38
592,199,6.66944,6.48165,36
593,139030,6.65128,6.47849,39
594,258309,6.78182,6.47622,22
595,19237,6.56534,6.47350,73
596,8203,6.57778,6.47157,63
597,19947,6.70643,6.46827,28
598,129736,6.73200,6.46592,25
599,264055,6.77619,6.46103,21
600,245654,6.74348,6.45694,23
601,16772,6.60227,6.45310,44
602,249,6.65625,6.45148,32
603,176558,6.66552,6.44185,29
604,8098,6.60000,6.44180,41
605,28218,6.63636,6.44016,33
606,2569,6.53284,6.43657,67
607,32125,6.59024,6.43345,41
608,929,6.70042,6.43276,24
609,156566,6.73810,6.43234,21
610,102181,6.72273,6.43122,22
611,91514,6.59974,6.43101,38
612,143986,6.61515,6.42261,33
613,22141,6.69130,6.41679,23
614,282954,6.67917,6.41625,24
615,203427,6.68725,6.41367,23
616,236217,6.65154,6.41040,26
617,811,6.47179,6.40610,95
618,624,6.57852,6.40533,36
619,42487,6.70000,6.40365,21
620,118705,6.67391,6.40341,23
621,127024,6.60323,6.40269,31
622,16366,6.65833,6.40006,24
623,10093,6.62143,6.40005,28
623,16986,6.62143,6.40005,28
