rank,bgg_id,avg_rating,bayes_rating,num_ratings
649,305096,7.04000,6.65548,5
650,28023,6.76471,6.65196,17
651,25568,6.96667,6.64824,6
651,103649,6.96667,6.64824,6
653,165950,6.91429,6.64267,7
654,173090,6.76667,6.64019,15
655,179275,6.87500,6.63826,8
656,71721,6.95000,6.63519,6
657,299169,6.83556,6.62717,9
658,267370,7.00000,6.62547,5
659,7805,6.83333,6.62529,9
660,32341,6.80000,6.61455,10
661,278,6.76667,6.61242,12
662,12,6.75385,6.61157,13
663,274960,6.74286,6.61083,14
664,147303,6.98000,6.61046,5
665,1115,6.91667,6.60910,6
665,144553,6.91667,6.60910,6
665,228867,6.91667,6.60910,6
665,291962,6.91667,6.60910,6
669,194594,6.69737,6.60095,19
670,12942,6.72857,6.59807,14
671,177639,6.80000,6.59716,9
672,328479,6.85714,6.59650,7
673,40793,6.81250,6.58652,8
673,127024,6.81250,6.58652,8
673,232043,6.81250,6.58652,8
676,201,6.94000,6.58045,5
677,204027,6.75000,6.57168,10
678,219513,6.69286,6.56615,14
679,17240,6.92000,6.56544,5
680,300583,6.81000,6.55841,7
681,66056,6.90000,6.55044,5
681,117915,6.90000,6.55044,5
681,155362,6.90000,6.55044,5
681,163805,6.90000,6.55044,5
681,180602,6.90000,6.55044,5
681,215842,6.90000,6.55044,5
687,823,6.66667,6.55017,15
688,241724,6.83333,6.54385,6
688,241831,6.83333,6.54385,6
690,19237,6.68333,6.53923,12
691,19,6.78571,6.53879,7
692,8166,6.88000,6.53543,5
693,172081,6.75000,6.53478,8
694,38453,6.69091,6.53444,11
695,8098,6.68182,6.52654,11
696,15818,6.66667,6.52460,12
696,100423,6.66667,6.52460,12
698,214887,6.80000,6.51776,6
699,207830,6.65000,6.50996,12
700,4636,6.84000,6.50542,5
701,116,6.78333,6.50471,6
701,13823,6.78333,6.50471,6
703,45315,6.63333,6.49532,12
704,264055,6.66000,6.49452,10
705,88,6.72857,6.49262,7
706,256382,6.61538,6.48882,13
707,331571,6.71429,6.48108,7
708,1,6.75000,6.47861,6
708,187617,6.75000,6.47861,6
708,218509,6.75000,6.47861,6
708,230244,6.75000,6.47861,6
712,41003,6.80000,6.47540,5
712,128664,6.80000,6.47540,5
712,170416,6.80000,6.47540,5
712,195137,6.80000,6.47540,5
712,257614,6.80000,6.47540,5
717,54138,6.73333,6.46557,6
718,206931,6.71667,6.45252,6
718,253499,6.71667,6.45252,6
720,41,6.58333,6.45141,12
721,394,6.56429,6.45123,14
722,83195,6.59091,6.44758,11
723,90419,6.76000,6.44539,5
724,34219,6.61111,6.43774,9
725,826,6.65714,6.43491,7
726,244992,6.51000,6.43243,20
727,257769,6.62500,6.43130,8
728,13122,6.68333,6.42642,6
729,811,6.64286,6.42337,7
