rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
42,217372,The Quest for El Dorado,2017,120,7.674,7.756,0.082,7.559,78
43,164153,Star Wars: Imperial Assault,2014,72,7.964,7.743,-0.221,7.552,29
44,124361,Concordia,2013,24,8.093,7.667,-0.427,7.551,-20
45,14996,Ticket to Ride: Europe,2005,155,7.529,7.611,0.082,7.548,110
46,341169,Great Western Trail: Second Edition,2021,25,8.335,7.908,-0.427,7.548,-21
47,312484,Lost Ruins of Arnak,2020,28,8.073,7.647,-0.427,7.542,-19
48,120677,Terra Mystica,2012,29,8.061,7.634,-0.427,7.537,-19
49,188834,Secret Hitler,2016,234,7.512,7.707,0.195,7.533,185
50,263918,Cartographers,2019,139,7.616,7.697,0.082,7.531,89
51,77423,The Lord of the Rings: The Card Game,2011,166,7.662,7.723,0.061,7.529,115
52,115746,War of the Ring: Second Edition,2011,8,8.541,7.737,-0.805,7.522,-44
53,463,Magic: The Gathering,1993,164,7.576,7.637,0.061,7.519,111
54,264220,Tainted Grail: The Fall of Avalon,2019,98,8.090,7.870,-0.221,7.503,44
55,291457,Gloomhaven: Jaws of the Lion,2020,10,8.431,7.632,-0.798,7.500,-45
56,266192,Wingspan,2019,30,8.043,7.548,-0.496,7.499,-26
57,164928,Orléans,2014,32,8.060,7.633,-0.427,7.488,-25
58,251247,Barrage,2019,35,8.162,7.735,-0.427,7.482,-23
59,54043,Jaipur,2009,187,7.487,7.569,0.082,7.481,128
60,199561,Sagrada,2017,200,7.478,7.590,0.112,7.479,140
61,397598,Dune: Imperium – Uprising,2023,59,8.730,8.304,-0.427,7.471,-2
62,244522,That's Pretty Clever!,2018,180,7.572,7.654,0.082,7.471,118
63,233867,Welcome To...,2018,185,7.533,7.614,0.082,7.470,122
64,183394,Viticulture Essential Edition,2015,38,7.986,7.560,-0.427,7.468,-26
65,822,Carcassonne,2000,214,7.411,7.493,0.082,7.456,149
66,287954,Azul: Summer Pavilion,2019,199,7.628,7.740,0.112,7.454,133
67,148228,Splendor,2014,213,7.424,7.505,0.082,7.448,146
68,199792,Everdell,2018,36,8.023,7.528,-0.496,7.447,-32
69,256960,Pax Pamir: Second Edition,2019,42,8.185,7.759,-0.427,7.447,-27
70,156129,Deception: Murder in Hong Kong,2014,237,7.459,7.653,0.195,7.446,167
71,256952,Zombie Kidz Evolution,2018,499,7.636,8.350,0.714,7.436,428
72,194655,Santorini,2016,256,7.369,7.550,0.181,7.433,184
73,284378,Kanban EV,2020,47,8.421,7.994,-0.427,7.429,-26
74,3076,Puerto Rico,2002,44,7.915,7.489,-0.427,7.426,-30
75,9209,Ticket to Ride,2004,230,7.394,7.476,0.082,7.426,155
76,269385,The Lord of the Rings: Journeys in Middle-Earth,2019,110,7.921,7.700,-0.221,7.422,34
77,121921,Robinson Crusoe: Adventures on the Cursed Island,2012,95,7.741,7.521,-0.221,7.419,18
78,295770,Frosthaven,2022,26,8.831,8.033,-0.798,7.419,-52
79,175914,Food Chain Magnate,2015,39,8.057,7.631,-0.427,7.417,-40
80,184267,On Mars,2020,51,8.187,7.761,-0.427,7.417,-29
81,283155,Calico,2020,225,7.550,7.662,0.112,7.415,144
82,373106,Sky Team,2023,80,8.195,7.906,-0.290,7.414,-2
83,185343,Anachrony,2017,49,8.073,7.647,-0.427,7.413,-34
84,146021,Eldritch Horror,2013,110,7.753,7.532,-0.221,7.411,26
85,247763,Underwater Cities,2018,43,8.059,7.632,-0.427,7.411,-42
86,325494,ISS Vanguard,2022,188,8.596,8.376,-0.221,7.407,102
87,170216,Blood Rage,2015,50,7.925,7.498,-0.427,7.406,-37
88,321608,Hegemony: Lead Your Class to Victory,2023,67,8.471,8.044,-0.427,7.405,-21
89,7854,YINSH,2003,227,7.712,7.893,0.181,7.401,138
90,180263,The 7th Continent,2017,110,7.815,7.594,-0.221,7.397,20
91,31627,Ticket to Ride: Nordic Countries,2007,201,7.627,7.709,0.082,7.396,110
92,102794,Caverna: The Cave Farmers,2013,48,7.945,7.519,-0.427,7.394,-44
93,242302,Space Base,2018,204,7.548,7.630,0.082,7.391,111
94,37111,Battlestar Galactica: The Board Game,2008,101,7.731,7.510,-0.221,7.391,7
95,92828,Dixit: Odyssey,2011,291,7.403,7.598,0.195,7.389,196
96,31260,Agricola,2007,53,7.873,7.447,-0.427,7.387,-43
97,2655,Hive,2001,299,7.320,7.501,0.181,7.384,202
98,161533,Lisboa,2017,55,8.189,7.763,-0.427,7.379,-43
99,390092,Ticket to Ride Legacy: Legends of the West,2023,198,8.738,8.820,0.082,7.365,99
100,192291,Sushi Go Party!,2016,250,7.400,7.482,0.082,7.356,150
101,260605,Camel Up (Second Edition),2018,259,7.581,7.706,0.126,7.349,158
102,224037,Codenames: Duet,2017,231,7.454,7.536,0.082,7.342,129
103,46213,Telestrations,2009,307,7.385,7.580,0.195,7.342,204
104,160477,Onitama,2014,309,7.353,7.534,0.181,7.339,205
105,199478,Flamme Rouge,2016,253,7.496,7.578,0.082,7.338,148
106,158600,Hanamikoji,2013,239,7.497,7.579,0.082,7.333,133
