,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27,28,5432,7815,,,,,,,,,,,186,7,,,6,2,,,,,,,,,,,25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,58,,,,,,,,,4396,25,,,1132,16,,,,,249,7,24,47,,,161,64,,,,,,,,,,,,,,,5,4,,,129,10,119,3,,,,,,,,,,,,,,,333,4,,,,,,,,,172,48,75,59,,,,,,,,,,,,,20,28,,,,,,,,,,,,,,,,,34,6,,,,,,,8,6,,,22,3,,,,,,,,,,,,,,,101,34,9,8,29,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,19,3,,,153,6,,,,,,,,,,,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,35
28,29,2398,7244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,75,,,,,,,,,6156,18,6,20,96,63,,,,,,,22,49,,,360,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,51,,,,,,,,,,,,,,,,,,,,,39,53,,,,,,,,,,,157,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,,,,,,,,,,,,,,,,,54,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,6819,6847,,,,,,,,,,,,,,,,,,,,,,,,,,,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,15,3990,2,,,,,,,,,1422,67,5,26,56,85,,,,,,,17,63,,,188,59,,,,,,,,,,,,,,,,,,,39,30,,,,,,,,,,,,,,,,,,,,,,,3,6,,,91,73,78,58,,,,,,,,,,,,,7,55,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,69,46,,,13,34,,,,,,,,,,,,,,,,,287,16,,,,,34,46,,,,,179,45,,,,,,,,,,,,,,,,,7,19,,,,,,,,,,,,,155,12,,,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,37
30,31,2921,6554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,49,,,,,,,,,,,,,,,317,54,,,,,,,,,4275,26,,,,,,,,,,,,,,,190,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,10,,,,,,,,,,,,,61,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,23,,,,,,,,,,,,,,,,,,,,,,,,,,,185,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,2386,6260,,,,,,,,,,,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,75,,,,,,,30,22,,,,,28,29,117,100,,,,,,,,,2667,40,2,46,1693,8,,,,,,,52,31,,,274,43,,,,,,,,,,,,,,,,,,,56,23,,,,,,,,,,,12,44,,,,,,,,,,,,,,,187,43,,,,,,,,,,,,,,,39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,73,11,,,,,,,,,,,,,,,,,65,41,,,,,69,35,,,,,10,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,32,,,,,,,,,,,39,10,,,,,,,,,,,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,734,7
32,33,4192,6240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13,,,,,,,54,19,,,,,41,23,1834,12,,,,,,,,,4,981,,,292,34,,,,,,,46,33,,,239,47,,,,,,,,,,,,,5,4,,,,,18,41,,,,,,,,,,,74,20,,,,,,,,,,,,,,,694,12,385,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,21,,,,,,,,,,,,,,,,,,,,,123,29,,,,,,,,,,,2069,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,18,,,,,,,,,,,,,,,,,,,,,,,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,39856,6063,,,,,,,,,,,,,,,,,,,,,,,,,,,140,7,,,,,,,,,,,,,,,35,11,,,,,,,63,17,,,,,19,37,537,43,,,,,,,,,2111,50,,,,,,,,,,,,,,,684,20,,,,,,,,,,,,,,,,,,,95,16,,,,,,,,,,,144,8,,,,,,,,,,,,,,,707,10,,,,,,,,,,,,,,,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48,,,,,,,,,,,,,,,,,202,21,,,,,,,,,,,1007,15,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,22
34,35,1111,6035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,8,,,,,,,,,,,,,,,636,32,,,,,102,8,,,3598,30,,,768,21,,,,,,,,,,,184,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,1258,5849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,,,,,,,749,27,,,,,,,,,5058,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,5894,5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,,,,,,,,,,,,,,,364,50,,,,,,,,,2738,39,,,410,29,,,,,,,19,60,,,318,40,,,,,,,,,,,,,,,,,,,76,18,,,,,,,,,,,,,,,,,,,,,,,,,,,217,38,305,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,37,,,,,,,,,,,,,,,,,,,,,,,,,,,244,17,,,,,804,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,45,,,,,,,,,,,,,,,,,65,22,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,18011,5709,,,,,,,,,,,44,12,,,,,,,,,,,,,6,4,,,,,,,19,4,,,,,,,,,18,26,,,,,,,23,27,,,,,,,177,77,,,,,,,,,2379,48,6,22,650,26,12,16,,,,,5,128,,,147,70,,,,,,,,,,,,,,,,,,,46,29,56,6,,,,,,,,,19,34,,,,,21,15,,,,,,,,,69,87,845,14,,,,,,,,,,,,,33,21,,,,,,,,,7,3,,,,,,,,,,,,,,,15,5,,,,,16,8,,,,,,,,,,,,,37,62,5,17,8,40,,,,,,,,,,,,,,,,,81,37,,,,,204,21,,,,,526,26,,,,,,,,,,,,,3,10,6,4,10,17,,,,,,,,,,,,,18,58,,,,,24,4,,,,,,,,,,,83,20,,,,,11,29,,,4,2,,,,,76,8,,,,,,,,,,,,,,,,,,,,,,
38,39,2407,5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,291,,,,,,,,,5438,20,,,34,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,30549,5379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,38,,,,,10,51,389,46,,,,,,,,,3963,27,,,,,,,,,,,,,,,176,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,44,285,27,,,,,,,,,,,,,5,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,41,,,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,2785,5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,4,,,,,,,,,,,,,18,39,198,71,,,,,,,,,610,123,4,36,2629,4,,,7,9,,,8,99,,,419,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,17,30,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,6,,,,,,,,,,,,,,,,,,,10,1,72,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,34,77
41,42,9209,5212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,,,,,,,,,,,,,33,27,287,57,,,,,,,,,2412,47,,,33,101,,,,,,,56,30,,,4,387,,,,,,,,,,,,,,,,,,,7,46,,,,,,,,,,,19,33,,,,,,,,,,,,,,,1737,5,72,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,110,31,3,19,78,10,,,,,,,,,,,,,,,,,84,35,,,,,,,,,,,206,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,43,,,,,,,,,,,14,14,,,,,,,,,,,,,,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,
42,43,1917,5191,,,,,,,,,,,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,,,,,,,16,33,,,,,81,10,290,56,,,,,,,,,3069,34,4,34,286,35,,,4,13,100,10,24,46,,,196,57,,,,,,,,,,,,,,,,,,,89,17,,,,,,,,,,,,,,,,,,,,,,,,,,,146,54,,,,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,10,,,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,46,,,,,,,,,,,,,,,,,5,24,,,,,,,,,,,,,45,36,,,,,,,,,,,,,,,,,,,,,,,8,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,53
43,44,2399,4938,,,,,,,,,,,44,11,,,,,,,14,5,,,,,,,8,20,,,,,,,,,7,6,,,,,28,15,,,,,,,13,41,,,,,,,163,83,,,,,,,,,2137,49,11,9,937,19,,,,,12,18,10,86,,,160,65,,,,,,,,,,,,,,,,,,,47,27,,,,,,,,,,,30,27,,,,,,,,,,,,,,,389,29,183,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,57,,,,,,,,,4,5,,,,,,,,,,,70,40,,,,,106,31,,,17,12,327,34,,,,,,,,,,,,,,,5,5,11,16,,,,,,,,,,,,,26,49,,,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,33
44,45,483,4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,43,,,,,,,,,,,,,14,43,326,52,,,,,,,,,3261,33,,,68,78,,,,,,,14,68,,,249,45,,,,,,,,,,,,,,,,,,,25,36,,,,,,,,,,,,,,,,,,,,,,,1,7,,,106,66,363,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,55,,,12,36,,,,,,,,,,,,,,,,,33,59,,,,,55,40,,,,,169,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,46,,,,,,,,,,,,,,,,,43,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,55
45,46,2281,4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,23,,,,,,,,,,,,,,,,,,,,,,,,,2770,38,,,1139,15,,,,,,,,,,,274,42,,,,,,,,,,,,,,,,,,,33,32,,,,,,,,,,,,,,,,,,,,,,,,,,,248,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,36218,4487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,,,,,,,32,21,,,,,8,61,576,40,,,,,,,,,2483,44,,,68,79,,,,,,,22,52,,,113,79,,,,,,,,,,,,,,,,,,,21,39,,,,,,,,,,,,,,,,,,,,,,,,,,,131,59,730,15,,,,,,,,,,,,,14,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,,,20,31,,,,,,,,,,,,,,,,,33,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,34
47,48,13713,4464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,41,,,,,,,,,,,,,52,20,625,36,,,,,,,,,1466,64,,,261,37,,,5,11,,,36,37,,,537,24,,,,,,,,,,,,,,,,,,,46,28,,,,,,,,,,,8,48,,,,,,,,,,,5,3,,,129,62,206,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,30,,,,,403,10,,,,,158,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,15,,,,,,,,,,,,,,,,,106,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,29
48,49,34848,3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,89,950,20,,,,,,,,,2511,42,,,244,38,,,,,,,6,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,58,75,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,67
49,50,28,3917,,,,,,,,,,,258,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,68,,,,,,,,,1880,53,,,149,50,,,,,,,88,24,,,202,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,13,,,,,,,,,206,40,725,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,,,,,,,,,,,,,,,,,67,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,11634,3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,28,,,,,,,,,,,,,,,14,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,45
51,52,41114,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,1293,3804,,,,,,,,,,,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,32,,,,,,,13,40,,,,,,,169,80,,,,,,,,,2951,37,,,114,58,,,,,,,24,45,,,153,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,39,,,,,,,,,,,,,,,,,,,,,35,57,,,,,32,47,,,,,117,60,,,,,,,,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,3955,3775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,17,,,,,,,15,36,,,,,,,106,113,,,,,,,,,1434,66,,,235,39,,,,,,,,,,,422,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,23,,,,,,,,,,,,,,,671,14,,,,,,,,,,,,,,,182,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,85,,,,,,,,,,,138,55,,,,,,,,,,,,,,,,,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,15
54,55,11733,3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,98,,,,,,,5,1,896,87,,,,,,,,,,,,,,,170,62,,,,,,,,,,,,,,,,,,,,,,,,,252,3,,,,,15,40,,,,,,,,,,,,,,,1982,4,85,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,,,,,,,,,,,71,4,,,,,32,7,,,,,9,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
55,56,4112,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,,,,,,,,,,,,,35,25,109,109,,,,,,,,,1582,60,2,48,215,41,,,4,15,86,12,,,,,259,44,,,,,,,,,,,,,,,,,,,34,31,,,,,,,,,,,,,,,,,11,17,,,,,,,,,95,71,87,52,,,,,,,,,,,,,47,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,43,,,20,30,,,,,,,,,,,,,,,,,256,18,,,,,172,24,,,,,153,53,,,,,,,,,,,,,,,,,6,22,,,,,,,,,,,,,11,78,,,,,,,,,,,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,30
56,57,98,3210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,26,172,78,,,,,,,,,2507,43,,,29,103,,,,,,,26,43,,,68,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,65,,,,,,,,,,,,,,,9,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,47,,,23,29,,,,,,,,,,,,,,,,,,,,,,,9,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,32
57,58,2381,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,,,,,,,,,,,,,,,,,,,2555,41,,,365,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,29146,3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,48,,,,,,,,,766,100,,,,,,,,,,,,,,,131,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,42,,,,,,,,,,,,,,,,,42,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,9364,3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576,7,,,,,,,,,381,168,,,,,,,,,,,,,,,50,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61,2375,3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2972,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,74
61,62,12745,2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,210,,,,,,,,,370,172,,,2288,6,,,,,,,,,,,90,88,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
