,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
28,29,28,6275,,,,,,,,,,,238,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,52,,,,,,,,,1985,52,,,198,40,,,,,,,29,41,,,327,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,,,,,,,,,274,29,2628,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,41,,,,,,,,,,,,,,,137,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,2398,6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,58,,,,,,,,,4931,18,7,19,84,67,,,,,,,23,52,,,321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,55,,,,,,,,,,,,,,,,,,,62,37,,,,,,,,,,,139,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,45,,,,,,,,,,,,,,,60,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,3886,5971,,,,,,,,,,,,,,,,,,,,,,,,,,,142,5,,,,,,,,,,,,,,,7,49,,,,,,,,,,,,,87,12,2146,12,,,,,,,,,18,909,7,20,282,35,10,13,,,26,13,98,18,,,380,33,,,,,7,3,,,,,,,,,,,,,25,35,,,,,,,,,,,390,2,,,,,,,,,,,,,,,475,19,77,54,,,,,,,,,,,,,27,27,,,,,,,,,9,2,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,48,3,17,99,7,,,,,,,,,,,,,,,184,25,,,,,715,4,,,172,2,175,43,,,,,,,,,,,,,,,,,44,9,16,12,,,,,,,,,,,59,30,,,,,,,,,,,,,,,151,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,50
31,32,39856,5961,,,,,,,,,,,,,,,,,,,,,,,,,,,134,6,,,,,,,,,,,,,,,32,11,,,,,,,71,16,,,,,10,52,553,40,,,,,,,,,2223,43,,,,,,,,,,,,,,,607,21,,,,,,,,,,,,,,,,,,,79,16,,,,,,,,,,,99,15,,,,,,,,,,,,,,,666,11,,,,,,,,,,,,,,,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,,,,,,,,,,,,,,,340,15,,,,,,,,,,,851,15,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,23
32,33,2921,5807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40,,,,,,,,,,,,,,,409,47,,,,,,,,,3861,26,,,,,,,,,,,,,,,257,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,15,,,,,,,,,,,,,98,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,25,,,,,,,,,,,,,,,,,,,,,,,,,213,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,30549,5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,29,,,,,10,51,322,54,,,,,,,,,4171,23,,,,,,,,,,,,,,,229,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,49,384,25,,,,,,,,,,,,,17,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,22,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,171,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,2785,5711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,2,,,,,,,,,,,,,21,29,211,71,,,,,,,,,954,88,4,42,2753,3,,,11,8,,,3,142,,,558,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,17,38,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,11,,,,,,,,,,,,,,,,,6,1,43,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,25,73
35,36,2281,5659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,,,,4015,25,,,1048,16,,,,,,,,,,,258,44,,,,,,,,,,,,,,,,,,,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,212,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,1111,5618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,13,,,,,,,,,,,,,,,735,31,,,,,42,8,,,3608,28,,,411,27,,,,,,,,,,,222,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,2386,5237,,,,,,,,,,,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,,,,,,,21,32,,,,,,,111,120,,,,,,,,,2169,46,6,25,1588,7,,,,,,,42,36,,,231,49,,,,,,,,,,,,,,,,,,,53,25,,,,,,,,,,,13,39,,,,,,,,,,,,,,,179,38,,,,,,,,,,,,,,,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,59,15,,,,,,,,,,,,,,,59,41,,,,,82,31,,,,,7,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,27,,,,,,,,,19,11,,,,,,,,,,,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,12
38,39,36218,5202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,44,,,,,,,51,19,,,,,9,54,758,28,,,,,,,,,2979,34,,,55,81,,,,,,,36,39,,,125,72,,,,,,,,,,,,,,,,,,,24,37,,,,,,,,,,,,,,,,,,,,,,,,,,,64,77,750,16,,,,,,,,,,,,,15,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,47,,,15,34,,,,,,,,,,,,,,,50,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,34
39,40,18011,5108,,,,,,,,,,,11,18,,,,,,,,,,,,,,,,,,,,,30,3,,,,,,,,,13,30,,,,,,,42,21,,,,,,,185,82,,,,,,,,,1991,51,5,37,670,20,11,12,,,,,9,91,,,137,66,,,,,,,,,,,,,,,,,,,34,29,40,4,,,,,,,,,20,30,,,,,19,15,,,,,,,,,52,85,859,14,,,,,,,,,,,,,22,33,,,,,,,,,5,3,,,,,,,,,,,,,,,10,4,,,,,38,7,,,,,,,,,,,,,41,63,5,14,8,41,,,,,,,,,,,,,,,52,45,,,,,228,17,,,,,361,29,,,,,,,,,,,,,6,9,8,4,9,20,,,,,,,,,,,,,29,48,,,,,26,4,,,,,,,,,42,22,,,,,22,17,,,7,2,,,,,61,9,,,,,,,,,,,,,,,,,,,,,,
40,41,5894,4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,17,,,,,,,,,,,,,,,280,60,,,,,,,,,2009,50,,,392,28,,,,,,,96,20,,,266,43,,,,,,,,,,,,,,,,,,,55,24,,,,,,,,,,,,,,,,,,,,,,,,,,,257,32,337,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,42,,,,,,,,,,,,,,,,,,,,,,,,,289,12,,,,,713,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,16,,,,,60,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,4192,4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,8,,,,,,,47,20,,,,,48,17,910,24,,,,,,,,,4,971,,,180,44,,,,,,,52,32,,,190,59,,,,,,,,,,,,,6,4,,,,,20,41,,,,,,,,,,,125,12,,,,,,,,,,,,,,,434,21,473,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,27,,,,,,,,,,,,,,,,,,,118,28,,,,,,,,,,,1985,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,29,,,,,,,,,,,,,,,,,,,,,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,41114,4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4598,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,483,4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,59,,,,,,,,,,,,,18,31,170,87,,,,,,,,,3181,31,,,,,,,,,,,21,54,,,278,41,,,,,,,,,,,,,,,,,,,28,33,,,,,,,,,,,,,,,,,,,,,,,3,4,,,89,63,310,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,51,,,22,29,,,,,,,,,,,,,,,17,84,,,,,42,39,,,,,192,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,50,,,,,,,,,,,,,,,35,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,30
44,45,1917,4313,,,,,,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,36,,,,,,,31,25,,,,,128,7,298,57,,,,,,,,,2221,44,2,45,251,36,,,,,77,9,35,40,,,219,53,,,,,,,,,,,,,,,,,,,103,12,,,,,,,,,,,,,,,,,,,,,,,,,,,60,80,,,,,,,,,,,,,,,19,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,9,,,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,139,52,,,,,,,,,,,,,,,,,11,16,,,,,,,,,,,,,31,47,,,,,,,,,,,,,,,,,,,,,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,55
45,46,1258,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,24,,,,,,,1185,18,,,,,,,,,2834,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,2399,4085,,,,,,,,,,,30,12,,,,,,,22,3,,,,,,,13,16,,,,,,,,,7,7,,,,,15,24,,,,,,,20,33,,,,,,,144,96,,,,,,,,,1907,55,20,5,663,21,,,,,8,19,20,57,,,129,69,,,,,,,,,,,,,,,,,,,30,31,,,,,,,,,,,33,27,,,,,,,,,,,,,,,120,50,196,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,67,,,,,,,,,7,5,,,,,,,,,60,39,,,,,119,25,,,10,12,304,32,,,,,,,,,,,,,,,,,13,14,,,,,,,,,,,,,23,55,,,,,,,,,,,,,,,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,32
47,48,9209,4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84,,,,,,,,,,,,,20,30,301,56,,,,,,,,,2698,36,,,34,99,,,,,,,79,25,,,6,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,45,,,,,,,,,,,,,,,220,34,3,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,216,20,2,18,50,17,,,,,,,,,,,,,,,97,30,,,,,,,,,,,207,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,,,,,,,,,13,13,,,,,,,,,,,,,,,,,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,
48,49,3955,3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,,,,,,,7,55,,,,,,,141,99,,,,,,,,,1680,58,,,308,33,,,,,,,,,,,332,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,26,,,,,,,,,,,,,,,608,14,,,,,,,,,,,,,,,235,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,81,,,,,,,,,,,30,89,,,,,,,,,,,,,,,,,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,18
49,50,11733,3711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,95,,,,,,,4,1,848,96,,,,,,,,,,,,,,,216,55,,,,,,,,,,,,,,,,,,,,,,,,,275,2,,,,,9,47,,,,,,,,,,,,,,,2055,3,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,,,,,,,,,,,51,5,,,,,30,8,,,,,2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,2407,3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,163,,,,,,,,,3544,29,,,37,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,13713,3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,38,,,,,,,,,,,,,30,22,620,35,,,,,,,,,1239,70,,,189,42,,,6,11,,,24,51,,,562,23,,,,,,,,,,,,,,,,,,,32,30,,,,,,,,,,,4,52,,,,,,,,,,,3,5,,,168,41,180,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,34,,,,,248,16,,,,,13,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,,,,,,,,,,,,,,,65,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,29
52,53,9364,3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160,5,,,,,,,,,395,163,,,,,,,,,,,,,,,37,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,4112,3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,,,,,,,27,24,143,97,,,,,,,,,1400,64,6,28,244,37,,,2,14,30,12,,,,,221,52,,,,,,,,,,,,,,,,,,,30,32,,,,,,,,,,,,,,,,,30,14,,,,,,,,,81,69,159,38,,,,,,,,,,,,,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,36,,,25,26,,,,,,,,,,,,,,,291,19,,,,,194,20,,,,,153,48,,,,,,,,,,,,,,,,,7,23,,,,,,,,,,,,,19,63,,,,,,,,,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,20
54,55,34848,3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,78,521,42,,,,,,,,,2444,37,,,205,39,,,,,,,6,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,54,72,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,53
55,56,1293,3271,,,,,,,,,,,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,35,,,,,,,11,44,,,,,,,202,76,,,,,,,,,2333,40,,,132,53,,,,,,,28,43,,,162,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,35,,,,,,,,,,,,,,,,,,,37,55,,,,,26,53,,,,,112,56,,,,,,,,,,,,,,,,,,,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,17530,3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,223,,,,,,,,,769,104,,,,,,,,,,,,,,,57,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,37,,,,,,,,,,,,,2075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,28
57,58,1269,3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,25,,,,,,,,,1914,54,,,,,,,,,,,252,4,,,19,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,11634,3094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021,33,,,,,,,,,,,,,,,24,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,77
59,60,891,3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,,,,,,,,,,,,,,,176,84,,,,,,,,,2117,47,,,309,31,,,,,,,,,,,231,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61,98,3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,27,185,81,,,,,,,,,2275,42,,,70,72,,,,,,,26,45,,,62,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,52,,,,,,,,,,,,,,,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,34,,,20,30,,,,,,,,,,,,,,,,,,,,,15,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,37
61,62,2163,2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,103,,,,,,,,,2221,45,,,84,66,,,,,,,36,38,,,123,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,61
62,63,29146,2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,44,,,,,,,,,822,100,,,,,,,,,,,,,,,121,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,28,,,,,,,,,,,,,,,,,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
