,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,27443,10373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40,,,,,,,42,21,,,6,5,35,22,800,28,,,,,,,,,687,111,2,46,591,24,18,7,,,,,91,16,,,353,38,,,,,,,,,,,,,,,,,,,,,,,,,44,10,,,,,,,,,,,,,,,,,,,,,332,25,1553,9,,,,,,,,,,,,,1607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,25,,,,,,,,,,,,,,,,,244,20,,,,,241,13,,,,,615,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890,1
21,22,5072,9400,,,,,,,,,,,17,14,,,,,,,,,,,,,,,8,19,,,,,30,2,,,,,,,,,7,38,,,,,,,,,,,,,119,8,467,43,,,,,,,,,7094,14,4,34,95,59,,,,,,,,,,,332,40,,,,,,,,,,,,,,,11,2,,,,,173,2,,,,,,,,,,,,,,,251,7,,,,,,,,,98,56,211,32,,,,,,,,,,,,,45,20,,,,,,,,,,,,,,,,,,,,,16,1,,,18,3,,,45,2,,,,,,,,,,,,,,,91,49,6,12,56,13,,,,,,,,,,,,,,,,,,,,,,,,,124,55,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,28,43,,,,,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,83
22,23,5432,9271,,,,,,,,,,,202,6,,,12,2,,,,,,,,,,,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,60,,,,,,,,,6107,17,,,1126,15,,,,,108,7,13,69,,,129,70,,,,,,,,,,,,,,,1,4,,,139,10,81,4,,,,,,,,,,,,,,,384,4,,,,,,,,,121,51,113,45,,,,,,,,,,,,,18,40,,,,,,,,,,,,,,,,,26,5,,,,,,,7,4,,,8,3,,,,,,,,,,,,,,,120,36,7,11,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,8,2,84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,30
23,24,822,9101,,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,,,,,,,,,,,,,,,9,29,,,,,,,,,,,4,6,17,32,1126,18,,,,,,,,,3662,30,7,22,414,28,,,,,,,107,11,,,403,33,,,,,,,,,,,,,,,,,,,35,26,,,,,,,,,,,65,21,,,,,,,,,,,,,,,441,21,543,20,,,,,,,,,,,,,57,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,14,4,16,74,8,,,,,,,,,,,,,392,11,,,,,111,26,,,,,564,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,9,,,,,,,,,,,,,,,,,,,,,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,11
24,25,4192,9093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,26,,,,,,,99,10,,,,,63,14,2480,11,,,,,,,,,7,962,,,566,25,,,,,,,83,17,,,232,52,,,,,,,,,,,,,10,2,,,,,25,37,,,,,,,,,,,158,9,,,,,,,,,,,,,,,666,9,489,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,15,,,,,,,,,,,,,,,,,182,25,,,,,,,,,,,3486,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,19,,,,,,,,,,,,,,,,,,,,,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,2136,8515,,,,,,,,,,,,,,,,,,,,,,,,,,,75,9,,,,,,,,,,,,,,,,,,,,,,,160,8,,,,,,,3251,8,,,,,,,,,2287,49,20,5,156,48,,,,,300,3,,,,,220,57,,,,,,,,,,,,,,,,,,,,,,,,,105,7,,,,,113,12,,,,,,,,,,,,,,,219,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,620,9,,,,,,,,,,,,,,,,,547,7,,,,,,,,,,,61,73,,,,,,,,,,,,,,,,,74,4,,,,,,,,,3,3,,,215,7,,,,,,,,,,,,,,,44,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,62
26,27,6819,8105,,,,,,,,,,,,,,,,,,,,,,,,,,,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,18,4839,2,,,,,,,,,1312,75,7,24,49,82,,,,,,,24,43,,,745,19,,,,,,,,,,,,,,,,,,,32,32,,,,,,,,,,,,,,,,,,,,,,,5,4,,,75,69,58,63,,,,,,,,,,,,,14,48,,,,,,,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,76,52,,,27,27,,,,,,,,,,,,,419,10,,,,,28,46,,,,,132,51,,,,,,,,,,,,,,,,,11,15,,,,,,,,,,,,,46,32,,,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,37
27,28,811,7847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,,,,,,,13,37,,,,,,,1090,20,,,,,,,,,2685,42,,,965,18,,,,,,,46,29,,,679,23,,,,,,,,,,,,,,,,,,,244,5,,,,,,,,,,,72,20,,,,,,,,,,,,,,,58,82,208,33,,,,,,,,,,,,,389,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,7,,,32,22,,,,,,,,,,,,,158,27,,,,,217,18,,,53,7,247,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,2392,7590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,32,,,,,,,66,15,,,,,,,772,30,,,,,,,,,4125,28,,,320,31,,,16,3,119,6,,,,,797,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,28,,,,,,,,,,,,,,,241,30,302,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,27,,,48,18,,,,,,,,,,,,,242,21,,,,,179,20,,,,,,,,,,,,,,,,,,,,,,,7,23,,,,,,,12,10,,,,,91,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,50
29,30,2398,6961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,50,,,,,,,,,5619,21,3,41,210,41,,,,,,,15,63,,,293,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,39,,,,,,,,,,,,,,,,,69,38,,,,,,,,,,,123,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,26,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,2281,6894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,,,,,,,,,,,,,,,,,,,,,,,,5358,22,,,1001,17,,,,,,,,,,,284,44,,,,,,,,,,,,,,,,,,,33,28,,,,,,,,,,,,,,,,,,,,,,,,,,,160,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,2952,6857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,9,,,,,,,,,,,,,68,13,728,31,,,,,,,,,3590,31,5,29,614,21,,,3,12,,,77,19,,,705,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,,,,,,,,390,23,26,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,20,,,66,11,,,,,,,,,,,,,,,,,,,72,32,,,,,128,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,3886,6827,,,,,,,,,,,,,,,,,,,,,,,,,,,130,5,,,,,,,,,,,,,,,14,23,,,,,,,,,,,,,91,11,2924,10,,,,,,,,,14,920,11,14,312,32,10,13,,,25,12,106,14,,,349,39,,,,,9,2,,,,,,,,,,,,,31,34,,,,,,,,,,,419,2,,,,,,,,,,,,,,,461,20,72,54,,,,,,,,,,,,,19,36,,,,,,,,,22,2,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,34,10,5,90,7,,,,,,,,,,,,,158,28,,,,,565,6,,,192,2,202,43,,,,,,,,,,,,,,,,,55,7,1,18,,,,,,,,,,,67,28,,,,,,,,,,,,,,,270,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,46
33,34,2921,6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,,,,,,,,,,,,,,,474,42,,,,,,,,,4485,26,,,,,,,,,,,,,,,225,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,15,,,,,,,,,,,,,52,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,28,,,,,,,,,,,,,,,,,,,,,,,144,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,5894,6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,33,,,,,,,,,,,,,,,344,52,,,,,,,,,2469,44,,,417,27,,,,,,,33,36,,,398,36,,,,,,,,,,,,,,,,,,,76,18,,,,,,,,,,,,,,,,,,,,,,,,,,,256,28,545,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,41,,,,,,,,,,,,,,,,,,,,,,,323,11,,,,,918,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,13,,,,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,39856,5874,,,,,,,,,,,,,,,,,,,,,,,,,,,99,7,,,,,,,,,,,,,,,27,10,,,,,,,43,20,,,,,12,43,524,41,,,,,,,,,2494,43,,,,,,,,,,,,,,,675,24,,,,,,,,,,,,,,,,,,,67,21,,,,,,,,,,,76,18,,,,,,,,,,,,,,,483,18,,,,,,,,,,,,,,,35,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,38,,,,,,,,,,,,,316,15,,,,,,,,,,,790,17,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,24
36,37,1258,5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,,,,,,,935,23,,,,,,,,,4858,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,41114,5692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,36218,5645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,65,,,,,,,23,25,,,,,11,44,814,27,,,,,,,,,3246,33,,,30,100,,,,,,,19,53,,,204,60,,,,,,,,,,,,,,,,,,,15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,73,71,854,16,,,,,,,,,,,,,19,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,43,,,28,26,,,,,,,,,,,,,32,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,34
39,40,2785,5640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,2,,,,,,,,,,,,,17,33,201,76,,,,,,,,,667,113,17,8,2499,4,,,17,2,,,2,148,,,868,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,17,60,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,10,,,,,,,,,,,,,,,11,1,27,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,26,82
40,41,483,5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,41,,,,,,,,,,,,,15,36,221,72,,,,,,,,,3774,29,,,,,,,,,,,24,42,,,265,47,,,,,,,,,,,,,,,,,,,32,31,,,,,,,,,,,,,,,,,,,,,,,5,3,,,113,54,513,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,54,,,14,33,,,,,,,,,,,,,15,85,,,,,52,36,,,,,407,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,51,,,,,,,,,,,,,,,35,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,51
41,42,2386,5372,,,,,,,,,,,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,43,,,,,,,23,24,,,,,,,118,111,,,,,,,,,2256,50,3,40,1745,6,,,,,,,33,35,,,267,46,,,,,,,,,,,,,,,,,,,44,24,,,,,,,,,,,22,31,,,,,,,,,,,,,,,161,41,,,,,,,,,,,,,,,15,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,70,10,,,,,,,,,,,,,35,54,,,,,72,31,,,,,12,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,23,,,,,,,,,12,12,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,368,13
42,43,1111,5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,,,,,,,,,,,,,,,662,35,,,,,39,8,,,3414,32,,,465,26,,,,,,,,,,,229,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,18011,4889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,,,,,,,,,12,27,,,,,,,52,17,,,,,,,165,91,,,,,,,,,1729,60,6,26,610,23,7,14,,,,,10,84,,,127,71,,,,,,,,,,,,,,,,,,,29,35,19,5,,,,,,,,,40,25,,,,,14,14,,,,,,,,,32,103,1092,12,,,,,,,,,,,,,25,30,,,,,,,,,5,3,,,,,,,,,,,,,,,21,2,,,,,13,7,,,,,,,,,,,,,56,64,9,6,3,52,,,,,,,,,,,,,42,48,,,,,164,22,,,,,410,30,,,,,,,,,,,,,6,8,17,1,4,33,,,,,,,,,,,,,22,47,,,,,11,4,,,,,,,,,36,25,,,,,22,17,,,,,,,,,63,7,,,,,,,,,,,,,,,,,,,,,,
44,45,28,4806,,,,,,,,,,,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,57,,,,,,,,,1879,52,,,239,36,,,,,,,16,59,,,226,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,30,,,,,,,,,,,,,,,96,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,2399,4656,,,,,,,,,,,30,12,,,,,,,2,4,,,,,,,13,17,,,,,,,,,6,8,,,,,26,11,,,,,,,25,22,,,,,,,178,87,,,,,,,,,1765,56,18,6,1368,9,,,,,18,14,14,67,,,111,76,,,,,,,,,,,,,,,,,,,31,33,,,,,,,,,,,14,39,,,,,,,,,,,,,,,173,37,149,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,59,,,,,,,4,5,,,,,,,,,93,35,,,,,117,25,,,11,11,280,36,,,,,,,,,,,,,,,,,7,24,,,,,,,,,,,,,11,62,,,,,,,,,,,,,,,18,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,33
46,47,1917,4530,,,,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,13,,,,,,,10,45,,,,,97,10,270,61,,,,,,,,,2420,46,4,33,298,33,,,,,79,9,53,27,,,235,51,,,,,,,,,,,,,,,,,,,90,14,,,,,,,,,,,,,,,,,,,,,,,,,,,63,77,,,,,,,,,,,,,,,15,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,8,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,127,54,,,,,,,,,,,,,,,,,7,22,,,,,,,,,,,,,28,42,,,,,,,,,,,,,,,,,,,,,6,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,48
47,48,2407,4514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,163,,,,,,,,,4424,27,,,27,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,30549,4419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,34,,,,,3,88,269,62,,,,,,,,,3235,34,,,,,,,,,,,,,,,210,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,67,310,27,,,,,,,,,,,,,15,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,45,,,14,34,,,,,,,,,,,,,,,,,,,,,,,,,130,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,9209,4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70,,,,,,,,,,,,,32,23,369,49,,,,,,,,,2846,39,,,46,85,,,,,,,41,32,,,5,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,32,,,,,,,,,,,,,,,190,36,4,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,199,22,3,17,55,14,,,,,,,,,,,,,105,33,,,,,,,,,,,198,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,40,,,,,,,,,10,13,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,
50,51,3955,3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,51,,,,,,,16,30,,,,,,,133,102,,,,,,,,,1837,54,,,223,38,,,,,,,,,,,442,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,22,,,,,,,,,,,,,,,590,14,,,,,,,,,,,,,,,280,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,15
51,52,1269,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,22,,,,,,,,,2418,47,,,,,,,,,,,177,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,13713,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,,,,,,,,,,,,,23,26,697,32,,,,,,,,,1203,79,,,130,53,,,2,13,,,27,40,,,470,29,,,,,,,,,,,,,,,,,,,33,30,,,,,,,,,,,6,49,,,,,,,,,,,1,7,,,116,53,278,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,26,,,,,221,17,,,,,23,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,52,,,,,,,,,,,,,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,26
53,54,98,3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,156,94,,,,,,,,,3021,37,,,30,97,,,,,,,23,44,,,47,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,59,,,,,,,,,,,,,,,12,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,47,,,13,35,,,,,,,,,,,,,,,,,,,16,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,40
54,55,9364,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2948,9,,,,,,,,,395,168,,,,,,,,,,,,,,,55,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
