,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,2952,23603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,12,,,,,,,,,,,,,252,6,4186,16,,,,,,,,,10057,25,4,34,1546,18,,,15,6,,,565,7,,,1748,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,,,,,,,,,3194,11,48,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,15,,,225,14,,,,,,,,,,,,,,,,,,,,,,,267,21,,,,,174,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,39856,23293,,,,,,,,,,,,,,,,,,,,,,,,,,,372,5,,,,,,,,,,,,,,,71,5,,,,,,,248,12,,,,,31,34,2443,24,,,,,,,,,8198,33,,,,,,,,,,,,,,,2550,11,,,,,,,,,,,,,,,,,,,146,15,,,,,,,,,,,721,10,,,,,,,,,,,,,,,4380,8,,,,,,,,,,,,,,,32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,30,,,,,,,,,,,,,,,,,923,13,,,,,,,,,,,2561,7,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,20
22,23,2136,22709,,,,,,,,,,,,,,,,,,,,,,,,,,,264,6,,,,,,,,,,,,,,,,,,,,,,,630,6,,,,,,,7910,6,,,,,,,,,5698,41,11,8,324,39,,,,,422,4,,,,,426,52,,,,,,,,,,,,,,,,,,,,,,,,,190,6,,,,,647,11,,,,,,,,,,,,,,,1452,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,2053,5,,,,,,,,,,,,,,,,,,,,,1736,5,,,,,,,,,,,111,61,,,,,,,,,,,,,22,7,,,240,2,,,,,,,,,3,3,,,354,11,,,,,,,,,,,,,,,,,170,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,76
23,24,463,21690,,,6,3,,,,,,,,,,,,,,,,,,,,,,,25,16,,,,,,,,,7,5,,,,,57,10,,,,,,,365,7,,,,,62,18,1969,30,,,,,,,,,12076,15,7,13,,,26,12,4,12,,,107,31,,,,,,,,,,,,,,,,,,,,,,,96,19,,,,,25,15,,,,,83,26,,,,,29,14,,,,,,,,,764,34,1864,9,,,,,,,,,,,,,45,17,,,,,,,7,4,,,,,,,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,25,6,10,71,25,,,,,,,,,,,,,,,,,488,22,,,,,771,8,,,,,1601,14,,,,,,,,,,,,,,,,,,,15,15,,,,,12,9,,,,,147,24,,,,,,,,,,,20,14,,,,,63,23,,,,,50,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,15
24,25,27443,19401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,47,,,,,,,95,18,,,4,7,47,22,1912,31,,,,,,,,,705,166,5,30,620,28,42,8,,,,,106,32,,,798,38,,,,,,,,,,,,,,,,,,,,,,,,,43,13,,,,,,,,,,,,,,,,,,,,,4406,7,2268,8,,,,,,,,,,,,,2466,2,,,,,,,,,,,,,,,,,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,258,34,,,,,,,,,,,,,,,,,,,,,397,24,,,,,403,12,,,,,1221,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509,1
25,26,2425,16208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,18,31,,,,,,,,,,,,,71,17,1513,37,,,,,,,,,5506,42,9,10,987,22,,,10,10,93,9,264,18,,,1251,23,,,,,,,,,,,,,,,,,,,231,7,,,,,,,,,,,218,20,,,,,,,,,,,,,,,993,28,635,19,,,,,,,,,,,,,12,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,33,,,,,,,,,,,,,,,,,,,,,507,21,,,,,370,16,,,204,4,2464,8,,,,,,,,,,,,,,,,,122,6,,,,,,,,,,,,,128,26,,,,,17,5,,,,,,,,,,,,,,,,,91,10,,,,,,,,,9,19,,,,,,,,,,,,,,,,,,,,,223,24
26,27,5072,15077,,,,,,,,,,,4,20,,,,,,,,,,,,,,,17,19,,,,,58,2,,,,,,,,,9,50,,,,,,,,,,,,,328,4,1145,45,,,,,,,,,9926,26,5,29,97,80,,,,,,,,,,,631,45,,,,,,,,,,,,,,,24,2,,,,,1063,2,,,,,,,,,,,,,,,191,8,,,,,,,,,138,83,289,32,,,,,,,,,,,,,32,26,,,,,,,,,,,,,,,,,,,,,8,1,,,22,2,,,230,2,,,,,,,,,,,,,,,64,68,15,4,329,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,39,,,,,,,,,,,,,,,12,2,,,,,,,,,,,,,,,49,45,,,,,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,70
27,28,3886,14701,,,,,,,,,,,,,,,,,,,,,,,,,,,513,4,,,,,,,,,,,,,,,17,34,,,,,,,,,,,,,148,11,5259,10,,,,,,,,,23,908,4,35,529,31,12,16,,,67,11,341,15,,,783,39,,,,,10,2,,,,,,,,,,,,,23,38,,,,,,,,,,,1386,1,,,,,,,,,,,,,,,1742,16,134,49,,,,,,,,,,,,,37,22,,,,,,,,,26,2,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,39,10,8,374,6,,,,,,,,,,,,,,,,,589,19,,,,,658,9,,,555,1,333,38,,,,,,,,,,,,,,,,,204,3,17,14,,,,,,,,,,,111,29,,,,,,,,,,,,,,,,,512,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,44
28,29,30549,14671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,24,,,,,21,44,895,53,,,,,,,,,11471,20,,,,,,,,,,,,,,,587,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,45,410,24,,,,,,,,,,,,,17,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,36,,,32,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,2921,14004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,33,,,,,,,,,,,,,,,1588,34,,,,,,,,,7546,35,,,,,,,,,,,,,,,915,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190,6,,,,,,,,,,,,,131,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,23,,,,,,,,,,,,,,,,,,,,,,,,,,,173,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,9209,13950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,62,,,,,,,,,,,,,40,25,846,55,,,,,,,,,8957,27,,,76,86,,,,,,,200,21,,,6,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,23,,,,,,,,,,,,,,,1554,18,226,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,648,17,4,16,363,7,,,,,,,,,,,,,,,,,286,26,,,,,,,,,,,380,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,19,,,,,,,,,,,16,15,,,,,,,,,,,,,,,,,,,,,10,18,,,,,,,,,,,,,,,,,,,,,,
31,32,2398,13536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,80,,,,,,,,,11372,21,6,19,147,63,,,,,,,29,66,,,857,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,53,,,,,,,,,,,,,,,,,,,,,117,38,,,,,,,,,,,239,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,46,,,,,,,,,,,,,,,,,61,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,2719,13472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,77,,,,,,,6,56,,,,,33,33,708,60,,,,,,,,,10315,22,6,21,504,33,,,,,,,54,46,,,818,37,,,,,,,,,,,,,,,,,,,66,22,,,,,,,,,,,21,45,,,,,,,,,,,,,,,326,55,,,,,,,,,,,,,,,21,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,58,,,,,,,,,,,,,,,,,,,,,43,61,,,,,,,,,,,220,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,44,,,,,,,,,,,,,,,,,,,,,,,10,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,28
33,34,6819,13086,,,,,,,,,,,,,,,,,,,,,,,,,,,96,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,16,8432,4,,,,,,,,,2536,66,6,22,70,88,,,,,,,48,48,,,269,64,,,,,,,,,,,,,,,,,,,54,28,,,,,,,,,,,,,,,,,,,,,,,8,3,,,242,67,129,50,,,,,,,,,,,,,23,36,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,128,50,,,47,29,,,,,,,,,,,,,,,,,455,23,,,,,56,38,,,,,161,52,,,,,,,,,,,,,,,,,21,15,,,,,,,,,,,,,66,38,,,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,36
34,35,41114,12871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12478,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,891,12828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,,,,,,,,,,,,,,,1015,51,,,,,,,,,6977,37,,,863,25,,,,,,,,,,,1075,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2392,12381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,17,,,,,,,197,15,,,,,,,1328,40,,,,,,,,,6805,38,,,487,35,,,16,4,226,6,,,,,1060,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,32,,,,,,,,,,,,,,,594,41,268,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,24,,,90,23,,,,,,,,,,,,,,,,,548,20,,,,,105,30,,,,,,,,,,,,,,,,,,,,,,,2,37,,,,,,,26,8,,,,,154,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,56
37,38,2407,12272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,224,,,,,,,,,12137,14,,,61,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,11634,12233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12027,16,,,,,,,,,,,,,,,74,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,57
39,40,2281,12142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,22,,,,,,,,,,,,,,,,,,,,,,,,,7128,36,,,2454,13,,,,,,,,,,,690,43,,,,,,,,,,,,,,,,,,,42,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1538,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,2386,12022,,,,,,,,,,,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,38,,,,,,,65,22,,,,,33,32,338,100,,,,,,,,,5371,43,5,28,3018,10,,,,,,,143,24,,,683,44,,,,,,,,,,,,,,,,,,,56,27,,,,,,,,,,,101,22,,,,,,,,,,,,,,,684,38,,,,,,,,,,,,,,,44,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,305,12,,,,,,,,,,,,,,,,,180,30,,,,,66,35,,,,,15,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,17,,,,,,,,,,,24,9,,,,,,,,,,,41,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,11
41,42,3955,10752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,23,,,,,,,17,44,,,,,,,328,101,,,,,,,,,4318,50,,,728,26,,,,,,,,,,,1166,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,18,,,,,,,,,,,,,,,2794,13,,,,,,,,,,,,,,,314,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,65,,,,,,,,,,,143,54,,,,,,,,,,,,,,,,,153,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,18
42,43,2381,10664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,18,,,,,,,,,,,,,,,,,,,,,,,,,8359,32,,,903,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,521,10637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,41,215,124,,,,,,,,,10230,23,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,115
44,45,36218,10429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,48,,,,,,,112,17,,,,,21,45,2108,28,,,,,,,,,5946,39,,,94,83,,,,,,,63,41,,,306,59,,,,,,,,,,,,,,,,,,,23,39,,,,,,,,,,,,,,,,,,,,,,,,,,,216,69,892,17,,,,,,,,,,,,,16,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,40,,,54,27,,,,,,,,,,,,,,,,,121,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,34
45,46,11733,9759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,105,,,,,,,1,1,1862,80,,,,,,,,,,,,,,,366,55,,,,,,,,,,,,,,,,,,,,,,,,,458,4,,,,,30,38,,,,,,,,,,,,,,,6506,3,86,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,,,,,,,,,,,81,8,,,,,36,7,,,,,12,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,74,9027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8943,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,178900,8938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,20,,,,,,,826,56,,,,,,,,,7655,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,2375,8898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8845,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,55
49,50,2785,8690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,1,,,,,,,,,,,,,34,31,377,91,,,,,,,,,680,168,8,11,3995,7,,,16,5,,,1,150,,,827,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248,25,52,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,13,,,,,,,,,,,,,,,,,,,7,1,69,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,25,90
50,51,55763,8341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,54,2951,22,,,,,,,,,2879,59,,,,,,,,,,,114,30,,,325,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,32,705,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,28,,,,,,,,,,,,,,,,,,,,,195,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,1269,8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344,25,,,,,,,,,4528,49,,,,,,,,,,,979,4,,,66,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,5894,8217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,27,,,,,,,,,,,,,,,708,61,,,,,,,,,2811,60,,,264,44,,,,,,,55,45,,,565,49,,,,,,,,,,,,,,,,,,,87,21,,,,,,,,,,,,,,,,,,,,,,,,,,,687,37,470,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,48,,,,,,,,,,,,,,,,,,,,,,,,,,,198,25,,,,,1995,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,16,,,,,73,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,1917,8063,,,,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,30,,,,,,,31,34,,,,,149,10,588,71,,,,,,,,,4112,52,5,27,665,27,,,4,13,72,10,21,75,,,607,47,,,,,,,,,,,,,,,,,,,108,18,,,,,,,,,,,,,,,,,,,,,,,,,,,142,82,,,,,,,,,,,,,,,41,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138,11,,,27,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,47,,,,,,,,,,,,,,,,,12,19,,,,,,,,,,,,,59,40,,,,,,,,,,,,,,,,,,,,,,,11,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,54
54,55,5432,7997,,,,,,,,,,,151,8,,,9,2,,,,,,,,,,,72,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,98,,,,,,,,,5095,44,,,507,32,,,,,176,8,23,74,,,164,83,,,,,,,,,,,,,,,7,4,,,146,14,189,3,,,,,,,,,,,,,,,202,6,,,,,,,,,206,71,104,54,,,,,,,,,,,,,16,43,,,,,,,,,,,,,,,,,51,6,,,,,,,6,7,,,13,3,,,,,,,,,,,,,,,149,47,8,9,47,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2,41,2,,,113,6,,,,,,,,,,,17,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,59
