,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,2719,9380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,55,,,,,,,,,,,,,22,25,620,37,,,,,,,,,6869,14,10,20,281,34,,,,,,,28,37,,,809,18,,,,,,,,,,,,,,,,,,,99,15,,,,,,,,,,,12,41,,,,,,,,,,,,,,,213,35,,,,,,,,,,,,,,,16,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,45,,,,,,,,,,,,,,,,,45,47,,,,,,,,,,,124,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,43,,,,,,,,,,,,,,,,,,,,,,,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,30
21,22,822,9263,,,,,,,,,,,,,,,,,,,,,,,,,,,43,11,,,,,,,,,,,,,,,15,21,,,,,,,,,,,3,7,18,28,1071,18,,,,,,,,,3955,27,6,32,437,26,,,,,,,124,10,,,364,37,,,,,,,,,,,,,,,,,,,41,26,,,,,,,,,,,88,17,,,,,,,,,,,,,,,433,23,656,19,,,,,,,,,,,,,58,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,16,6,13,62,8,,,,,,,,,,,,,423,10,,,,,129,23,,,,,477,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,11,,,,,,,,,,,,,,,,,,,,,,,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,13
22,23,5432,8967,,,,,,,,,,,201,6,,,20,2,,,,,,,,,,,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,62,,,,,,,,,6001,19,,,985,17,,,,,156,6,15,48,,,154,67,,,,,,,,,,,,,,,6,4,,,111,13,43,4,,,,,,,,,,,,,,,327,5,,,,,,,,,154,44,109,45,,,,,,,,,,,,,17,38,,,,,,,,,,,,,,,,,28,7,,,,,,,8,4,,,7,3,,,,,,,,,,,,,,,95,40,8,9,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,13,3,,,83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,33
23,24,5072,8751,,,,,,,,,,,25,14,,,,,,,,,,,,,,,8,20,,,,,37,3,,,,,,,,,9,34,,,,,,,,,,,,,118,7,395,49,,,,,,,,,6667,17,8,24,73,71,,,,,,,,,,,355,38,,,,,,,,,,,,,,,14,2,,,,,120,2,,,,,,,,,,,,,,,201,7,,,,,,,,,95,62,226,33,,,,,,,,,,,,,5,58,,,,,,,,,,,,,,,,,,,,,19,1,,,16,2,,,24,2,,,,,,,,,,,,,,,71,50,7,10,55,12,,,,,,,,,,,,,,,,,,,,,,,,,94,58,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,22,48,,,,,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,53
24,25,2136,8605,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,,,,,,,,,,,,,,,,,,,162,8,,,,,,,3308,6,,,,,,,,,2166,47,32,5,151,50,,,,,228,3,,,,,292,46,,,,,,,,,,,,,,,,,,,,,,,,,119,6,,,,,146,10,,,,,,,,,,,,,,,219,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,,,,,,,,,,,,,,,,,,,,,561,10,,,,,,,,,,,,,,,,,600,7,,,,,,,,,,,88,60,,,,,,,,,,,,,,,,,78,4,,,,,,,,,8,3,,,270,5,,,,,,,,,,,,,,,,,53,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,61
25,26,811,8238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,8,,,,,,,16,29,,,,,,,1032,19,,,,,,,,,2746,40,,,1122,15,,,,,,,44,27,,,628,24,,,,,,,,,,,,,,,,,,,392,4,,,,,,,,,,,55,23,,,,,,,,,,,,,,,59,84,190,36,,,,,,,,,,,,,437,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,5,,,33,21,,,,,,,,,,,,,172,27,,,,,295,12,,,52,7,284,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,6819,7690,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,15,4532,2,,,,,,,,,1362,70,11,19,40,93,,,,,,,16,45,,,513,29,,,,,,,,,,,,,,,,,,,28,33,,,,,,,,,,,,,,,,,,,,,,,6,3,,,90,65,50,66,,,,,,,,,,,,,12,49,,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,87,44,,,20,30,,,,,,,,,,,,,340,14,,,,,16,58,,,,,120,54,,,,,,,,,,,,,,,,,16,17,,,,,,,,,,,,,97,19,,,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,21
27,28,2392,7583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,39,,,,,,,91,15,,,,,,,1017,20,,,,,,,,,3547,30,,,301,33,,,12,7,149,7,,,,,980,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,,,,,,,,,,,,,,,309,29,262,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,25,,,33,22,,,,,,,,,,,,,234,22,,,,,283,13,,,,,,,,,,,,,,,,,,,,,,,4,38,,,,,,,14,8,,,,,88,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,59
28,29,3886,7126,,,,,,,,,,,,,,,,,,,,,,,,,,,120,6,,,,,,,,,,,,,,,13,23,,,,,,,,,,,,,84,10,3025,8,,,,,,,,,17,918,6,33,251,37,10,13,,,15,15,91,15,,,395,36,,,,,10,2,,,,,,,,,,,,,30,30,,,,,,,,,,,486,2,,,,,,,,,,,,,,,559,14,67,58,,,,,,,,,,,,,17,37,,,,,,,,,16,2,,,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,36,13,6,73,7,,,,,,,,,,,,,182,26,,,,,664,6,,,201,2,150,48,,,,,,,,,,,,,,,,,51,7,3,17,,,,,,,,,,,50,29,,,,,,,,,,,,,,,,,339,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,42
29,30,2952,6950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,11,,,,,,,,,,,,,78,12,683,34,,,,,,,,,3563,29,4,43,717,19,,,6,10,,,89,16,,,658,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,,,,,,,,,470,20,28,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,19,,,61,10,,,,,,,,,,,,,,,,,,,71,30,,,,,142,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,2398,6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,67,,,,,,,,,5298,20,4,42,346,29,,,,,,,17,42,,,328,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,43,,,,,,,,,,,,,,,,,67,37,,,,,,,,,,,124,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,32,,,,,,,,,,,,,,,,,42,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,2921,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74,,,,,,,,,,,,,,,424,46,,,,,,,,,4239,26,,,,,,,,,,,,,,,242,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,13,,,,,,,,,,,,,32,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,26,,,,,,,,,,,,,,,,,,,,,,,177,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,5894,6038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,43,,,,,,,,,,,,,,,327,51,,,,,,,,,2666,41,,,436,27,,,,,,,34,30,,,355,39,,,,,,,,,,,,,,,,,,,48,24,,,,,,,,,,,,,,,,,,,,,,,,,,,300,30,503,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,34,,,,,,,,,,,,,,,,,,,,,,,247,15,,,,,840,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,14,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,36218,5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,,,,,,,33,21,,,,,9,45,815,28,,,,,,,,,3298,33,,,75,67,,,,,,,16,46,,,180,65,,,,,,,,,,,,,,,,,,,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,78,76,914,16,,,,,,,,,,,,,13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,51,,,23,29,,,,,,,,,,,,,35,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,35
34,35,4192,5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,20,,,,,,,67,16,,,,,29,22,1136,17,,,,,,,,,3,963,,,274,35,,,,,,,47,25,,,183,64,,,,,,,,,,,,,4,4,,,,,12,43,,,,,,,,,,,101,15,,,,,,,,,,,,,,,433,24,605,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,21,,,,,,,,,,,,,,,,,126,30,,,,,,,,,,,2412,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,26,,,,,,,,,,,,,,,,,,,,,,,28,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,483,5717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,,,,,,,,,,,,,14,34,213,68,,,,,,,,,3612,28,,,,,,,,,,,16,44,,,303,45,,,,,,,,,,,,,,,,,,,39,28,,,,,,,,,,,,,,,,,,,,,,,2,5,,,114,53,699,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,60,,,14,34,,,,,,,,,,,,,22,72,,,,,36,38,,,,,477,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,50,,,,,,,,,,,,,,,,,30,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,45
36,37,39856,5707,,,,,,,,,,,,,,,,,,,,,,,,,,,106,7,,,,,,,,,,,,,,,22,16,,,,,,,45,19,,,,,15,33,505,43,,,,,,,,,2279,45,,,,,,,,,,,,,,,656,22,,,,,,,,,,,,,,,,,,,48,25,,,,,,,,,,,104,14,,,,,,,,,,,,,,,501,19,,,,,,,,,,,,,,,18,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,45,,,,,,,,,,,,,331,15,,,,,,,,,,,861,15,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,28
37,38,2785,5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2,,,,,,,,,,,,,13,38,198,72,,,,,,,,,555,132,17,17,2422,4,,,16,4,,,1,147,,,906,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,13,48,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,8,,,,,,,,,,,,,,,15,1,28,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,19,86
38,39,1111,5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,38,,,,,,,,,,,,,,,786,29,,,,,45,7,,,3396,32,,,495,25,,,,,,,,,,,224,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,2399,5485,,,,,,,,,,,41,12,,,,,,,5,4,,,,,,,11,16,,,,,,,,,4,8,,,,,22,15,,,,,,,20,25,,,,,,,153,93,,,,,,,,,1979,51,29,7,1851,6,,,,,19,13,18,41,,,117,77,,,,,,,,,,,,,,,,,,,28,31,,,,,,,,,,,31,28,,,,,,,,,,,,,,,261,33,169,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,57,,,,,,,2,7,,,,,,,,,92,33,,,,,95,27,,,14,11,318,34,,,,,,,,,,,,,,,,,13,19,,,,,,,,,,,,,22,47,,,,,,,,,,,,,,,,,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,31
40,41,1258,5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,24,,,,,,,870,24,,,,,,,,,4388,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,2386,5245,,,,,,,,,,,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,37,,,,,,,15,30,,,,,,,121,107,,,,,,,,,2056,49,5,38,1790,7,,,,,,,50,23,,,317,44,,,,,,,,,,,,,,,,,,,60,21,,,,,,,,,,,15,37,,,,,,,,,,,,,,,184,39,,,,,,,,,,,,,,,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,52,13,,,,,,,,,,,,,57,40,,,,,39,37,,,,,7,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,28,,,,,,,,,,,8,11,,,,,,,,,,,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,349,14
42,43,18011,4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2,,,,,,,,,10,30,,,,,,,27,22,,,,,,,134,101,,,,,,,,,1805,56,6,34,535,24,7,18,,,,,9,83,,,136,71,,,,,,,,,,,,,,,,,,,24,39,13,7,,,,,,,,,24,32,,,,,17,14,,,,,,,,,46,100,1015,14,,,,,,,,,,,,,41,20,,,,,,,,,2,4,,,,,,,,,,,,,,,16,3,,,,,45,5,,,,,,,,,,,,,37,62,4,15,8,38,,,,,,,,,,,,,53,41,,,,,156,22,,,,,491,26,,,,,,,,,,,,,4,9,4,4,8,28,,,,,,,,,,,,,18,54,,,,,10,8,,,,,,,,,,,72,18,,,,,61,10,,,2,2,,,,,51,10,,,,,,,,,,,,,,,,,,,,,,
43,44,41114,4883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,1917,4462,,,,,,,,,,,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,29,,,,,,,14,31,,,,,105,8,279,59,,,,,,,,,2343,44,5,37,368,28,,,,,98,9,28,36,,,217,58,,,,,,,,,,,,,,,,,,,76,19,,,,,,,,,,,,,,,,,,,,,,,,,,,74,78,,,,,,,,,,,,,,,16,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,9,,,28,25,,,,,,,,,,,,,,,,,,,,,,,,,125,51,,,,,,,,,,,,,,,,,6,31,,,,,,,,,,,,,30,40,,,,,,,,,,,,,,,,,,,,,,,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,57
45,46,2281,4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,48,,,,,,,,,,,,,,,,,,,,,,,,,2919,38,,,955,18,,,,,,,,,,,261,48,,,,,,,,,,,,,,,,,,,40,27,,,,,,,,,,,,,,,,,,,,,,,,,,,175,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,2407,4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,239,,,,,,,,,4262,25,,,24,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,30549,4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,,,,,4,73,249,64,,,,,,,,,3117,35,,,,,,,,,,,,,,,212,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,60,311,28,,,,,,,,,,,,,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,52,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,140,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,3955,4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,56,,,,,,,5,49,,,,,,,136,99,,,,,,,,,2013,50,,,264,36,,,,,,,,,,,460,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,21,,,,,,,,,,,,,,,546,16,,,,,,,,,,,,,,,262,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,16
49,50,13713,4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,28,,,,,,,,,,,,,30,21,734,32,,,,,,,,,1169,79,,,182,45,,,,,,,26,38,,,503,30,,,,,,,,,,,,,,,,,,,28,34,,,,,,,,,,,7,48,,,,,,,,,,,2,6,,,125,51,264,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,19,,,,,308,10,,,,,23,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,41,,,,,,,,,,,,,,,,,149,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,24
50,51,9209,3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63,,,,,,,,,,,,,15,32,287,58,,,,,,,,,2808,39,,,39,94,,,,,,,48,24,,,1,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,38,,,,,,,,,,,,,,,169,43,2,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,113,31,3,16,49,15,,,,,,,,,,,,,95,32,,,,,,,,,,,201,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,37,,,,,,,,,,,7,12,,,,,,,,,,,,,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,
51,52,98,3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,192,74,,,,,,,,,3039,37,,,46,87,,,,,,,9,78,,,70,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,57,,,,,,,,,,,,,,,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,49,,,13,35,,,,,,,,,,,,,,,,,,,25,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,32
52,53,6472,3719,,,,,,,,,,,,,,,,,,,,,,,,,,,31,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,54,,,,,,,,,1547,62,,,308,32,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,35,,,,,,,,,,,623,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,39
53,54,11733,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,108,,,,,,,11,1,889,97,,,,,,,,,,,,,,,189,62,,,,,,,,,,,,,,,,,,,,,,,,,280,2,,,,,13,40,,,,,,,,,,,,,,,2002,3,29,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,,77,2,,,,,22,7,,,,,9,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,1269,3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,23,,,,,,,,,2383,42,,,,,,,,,,,193,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
