,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,2136,13174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,5,,,,,,,,,,,,,,,,,,,,,,,397,6,,,,,,,4123,5,,,,,,,,,3436,41,6,12,240,45,,,,,449,4,,,,,307,51,,,,,,,,,,,,,,,,,,,,,,,,,192,7,,,,,203,12,,,,,,,,,,,,,,,611,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,1085,4,,,,,,,,,,,,,,,,,,,,,1032,4,,,,,,,,,,,94,70,,,,,,,,,,,,,43,6,,,125,2,,,,,,,,,6,3,,,419,7,,,,,,,,,,,,,,,,,,,78,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,52
21,22,25821,12797,,,,,,,,,,,86,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529,8,,,,,,,,,708,129,6,17,1405,15,,,,,,,,,,,3262,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,2719,12741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,,,,,,,8,46,,,,,18,32,650,43,,,,,,,,,10055,12,3,33,451,30,,,,,,,29,46,,,649,27,,,,,,,,,,,,,,,,,,,72,21,,,,,,,,,,,13,43,,,,,,,,,,,,,,,256,47,,,,,,,,,,,,,,,15,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,38,,,,,,,,,,,,,,,,,,,,,29,63,,,,,,,,,,,234,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,50,,,,,,,,,,,,,,,,,,,,,,,,,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,34
23,24,5072,11678,,,,,,,,,,,5,20,,,,,,,,,,,,,,,,,16,18,,,,,65,3,,,,,,,,,11,40,,,,,,,,,,,,,116,8,600,45,,,,,,,,,7828,18,6,14,95,72,,,,,,,,,,,458,38,,,,,,,,,,,,,,,13,4,,,,,1048,2,,,,,,,,,,,,,,,205,8,,,,,,,,,93,82,459,23,,,,,,,,,,,,,21,30,,,,,,,,,,,,,,,,,,,,,10,1,,,12,4,,,174,2,,,,,,,,,,,,,,,48,60,10,9,117,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,53,,,,,,,,,,,,,,,11,3,,,,,,,,,,,,,,,33,45,,,,,41,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,67
24,25,39856,10219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,7,,,,,,,,,,,,,,,37,8,,,,,,,70,18,,,,,19,31,1047,30,,,,,,,,,3511,40,,,,,,,,,,,,,,,1089,14,,,,,,,,,,,,,,,,,,,96,16,,,,,,,,,,,228,10,,,,,,,,,,,,,,,1543,6,,,,,,,,,,,,,,,41,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,,,,,,,,,,,,,,,,,379,17,,,,,,,,,,,1617,13,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,24
25,26,2392,9850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,12,,,,,,,256,8,,,,,,,874,36,,,,,,,,,5403,25,,,367,35,,,10,4,164,7,,,,,1047,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,,,,,,,,,,,,,,,484,29,240,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,19,,,36,26,,,,,,,,,,,,,,,,,335,19,,,,,96,30,,,,,,,,,,,,,,,,,,,,,,,5,28,,,,,,,22,8,,,,,99,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,42
26,27,1258,9807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,26,,,,,,,1354,20,,,,,,,,,8384,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,6819,9391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,17,5752,2,,,,,,,,,1815,63,6,15,80,79,,,,,,,20,62,,,226,56,,,,,,,,,,,,,,,,,,,36,29,,,,,,,,,,,,,,,,,,,,,,,6,3,,,132,65,77,58,,,,,,,,,,,,,12,48,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,104,44,,,45,22,,,,,,,,,,,,,,,,,328,22,,,,,33,46,,,,,169,49,,,,,,,,,,,,,,,,,21,14,,,,,,,,,,,,,333,8,,,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,46
28,29,2952,9262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,11,,,,,,,,,,,,,105,9,1282,22,,,,,,,,,4204,36,5,22,885,23,,,3,12,,,151,20,,,760,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,826,13,38,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,18,,,77,15,,,,,,,,,,,,,,,,,,,,,,,155,25,,,,,178,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,2398,8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,73,,,,,,,,,7291,19,3,32,151,59,,,,,,,31,40,,,532,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,51,,,,,,,,,,,,,,,,,,,,,75,41,,,,,,,,,,,198,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,49,,,,,,,,,,,,,,,,,,,57,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,3886,8706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,4,,,,,,,,,,,,,,,12,36,,,,,,,,,,,,,105,10,3067,9,,,,,,,,,17,942,6,13,417,33,16,14,,,47,11,175,14,,,472,37,,,,,3,4,,,,,,,,,,,,,34,31,,,,,,,,,,,672,2,,,,,,,,,,,,,,,813,15,96,51,,,,,,,,,,,,,25,24,,,,,,,,,10,2,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,43,6,13,92,12,,,,,,,,,,,,,,,,,329,21,,,,,486,9,,,370,2,267,42,,,,,,,,,,,,,,,,,81,4,17,13,,,,,,,,,,,64,31,,,,,,,,,,,,,,,,,,,410,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,43
31,32,1111,8292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,18,,,,,,,,,,,,,,,1048,29,,,,,87,7,,,4625,31,,,747,24,,,,,,,,,,,311,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,30549,8179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,35,,,,,10,48,530,49,,,,,,,,,6161,20,,,,,,,,,,,,,,,318,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,46,406,25,,,,,,,,,,,,,8,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,46,,,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,5432,8162,,,,,,,,,,,173,8,,,5,2,,,,,,,,,,,,,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,74,,,,,,,,,4599,32,,,1351,16,,,,,138,8,12,86,,,153,68,,,,,,,,,,,,,,,16,3,,,137,11,167,3,,,,,,,,,,,,,,,255,7,,,,,,,,,148,61,94,52,,,,,,,,,,,,,10,56,,,,,,,,,,,,,,,,,32,6,,,,,,,12,5,,,15,3,,,,,,,,,,,,,,,139,31,12,7,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2,,,23,2,,,155,5,,,,,,,,,,,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,41
34,35,1917,8161,,,,,,,,,,,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,39,,,,,,,15,36,,,,,72,12,378,60,,,,,,,,,5264,27,,,445,32,,,2,14,58,10,21,58,,,623,29,,,,,,,,,,,,,,,,,,,88,18,,,,,,,,,,,,,,,,,,,,,,,,,,,105,75,,,,,,,,,,,,,,,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,11,,,14,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,51,,,,,,,,,,,,,,,,,6,23,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,48
35,36,2921,8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48,,,,,,,,,,,,,,,588,47,,,,,,,,,4646,30,,,,,,,,,,,,,,,413,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955,9,,,,,,,,,,,,,134,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,22,,,,,,,,,,,,,,,,,,,,,,,,,,,170,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2386,7987,,,,,,,,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,42,,,,,,,32,27,,,,,21,30,141,120,,,,,,,,,3408,42,2,44,2593,9,,,,,,,81,25,,,361,42,,,,,,,,,,,,,,,,,,,54,25,,,,,,,,,,,43,26,,,,,,,,,,,,,,,299,40,,,,,,,,,,,,,,,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,103,9,,,,,,,,,,,,,,,,,73,42,,,,,77,32,,,,,11,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,27,,,,,,,,,,,,,18,12,,,,,,,,,,,25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,485,14
37,38,36218,7163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,49,,,,,,,47,23,,,,,6,65,1153,26,,,,,,,,,4247,35,,,82,76,,,,,,,31,41,,,221,58,,,,,,,,,,,,,,,,,,,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,126,68,817,16,,,,,,,,,,,,,17,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,45,,,28,29,,,,,,,,,,,,,,,,,67,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,31
38,39,483,6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,,,,,,,16,35,284,76,,,,,,,,,4542,33,,,,,,,,,,,23,53,,,335,46,,,,,,,,,,,,,,,,,,,21,38,,,,,,,,,,,,,,,,,,,,,,,4,5,,,270,45,373,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,50,,,14,36,,,,,,,,,,,,,,,,,22,76,,,,,69,33,,,,,490,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,44,,,,,,,,,,,,,,,,,,,43,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,36
39,40,2785,6599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,2,,,,,,,,,,,,,22,29,246,86,,,,,,,,,759,120,3,34,2979,5,,,15,2,,,1,148,,,718,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,20,39,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884,7,,,,,,,,,,,,,,,,,,,3,1,48,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,22,89
40,41,3955,6314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,28,,,,,,,4,56,,,,,,,217,94,,,,,,,,,2813,47,,,449,31,,,,,,,,,,,597,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,15,,,,,,,,,,,,,,,1264,9,,,,,,,,,,,,,,,211,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,79,,,,,,,,,,,136,54,,,,,,,,,,,,,,,,,61,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,16
41,42,41114,6163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5829,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,18011,6117,,,,,,,,,,,22,16,,,,,,,,,,,,,,,2,4,,,,,,,36,4,,,,,,,,,20,23,,,,,,,70,16,,,,,,,192,100,,,,,,,,,2458,52,10,7,675,26,24,10,,,,,28,47,,,185,64,,,,,,,,,,,,,,,,,,,25,37,60,4,,,,,,,,,31,29,,,,,19,15,,,,,,,,,64,92,944,14,,,,,,,,,,,,,15,40,,,,,,,,,4,3,,,,,,,,,,,,,,,20,3,,,,,14,7,,,,,,,,,,,,,43,63,14,3,17,34,,,,,,,,,,,,,,,,,83,37,,,,,102,29,,,,,658,25,,,,,,,,,,,,,12,8,6,4,23,13,,,,,,,,,,,,,36,42,,,,,30,4,,,,,,,,,,,,,103,16,,,,,17,25,,,8,2,,,,,47,9,,,,,,,,,,,,,,,,,,,,,,
43,44,2407,6090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,212,,,,,,,,,5987,21,,,44,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,2281,5984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,,,,,,,,,,,,,,,,,,,,,,,,,3738,38,,,1476,13,,,,,,,,,,,224,57,,,,,,,,,,,,,,,,,,,54,24,,,,,,,,,,,,,,,,,,,,,,,,,,,386,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,9209,5978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,415,57,,,,,,,,,3806,37,,,44,100,,,,,,,80,26,,,3,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,28,,,,,,,,,,,,,,,580,27,134,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,198,26,2,16,75,16,,,,,,,,,,,,,,,,,126,28,,,,,,,,,,,343,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,26,,,,,,,,,,,,,12,14,,,,,,,,,,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,,
46,47,5894,5804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,24,,,,,,,,,,,,,,,342,65,,,,,,,,,2675,49,,,313,39,,,,,,,19,64,,,324,47,,,,,,,,,,,,,,,,,,,73,20,,,,,,,,,,,,,,,,,,,,,,,,,,,245,49,347,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,55,,,,,,,,,,,,,,,,,,,,,,,,,,,137,26,,,,,1115,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,66,,,,,,,,,,,,,,,,,,,66,21,,,,,47,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,11733,5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,111,,,,,,,2,1,1241,81,,,,,,,,,,,,,,,196,61,,,,,,,,,,,,,,,,,,,,,,,,,440,3,,,,,9,47,,,,,,,,,,,,,,,3130,3,35,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,78,5,,,,,38,7,,,,,8,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,4192,5089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,26,,,,,,,39,24,,,,,14,39,994,31,,,,,,,,,2,980,,,249,44,,,,,,,49,33,,,160,67,,,,,,,,,,,,,2,4,,,,,13,41,,,,,,,,,,,92,21,,,,,,,,,,,,,,,484,30,448,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,28,,,,,,,,,,,,,,,,,,,,,100,32,,,,,,,,,,,2170,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,29,,,,,,,,,,,,,,,,,,,,,,,,,17,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,11634,5040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938,29,,,,,,,,,,,,,,,37,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,80
50,51,28,5008,,,,,,,,,,,258,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,63,,,,,,,,,2330,55,,,260,42,,,,,,,23,52,,,315,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,11,,,,,,,,,307,38,917,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,,,,,,,,,,,,,,,,,,,107,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,98,4551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,33,301,72,,,,,,,,,3567,39,,,58,91,,,,,,,31,39,,,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,62,,,,,,,,,,,,,,,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,37,,,23,31,,,,,,,,,,,,,,,,,,,,,,,23,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,29
52,53,2399,4456,,,,,,,,,,,34,12,,,,,,,11,4,,,,,,,,,13,20,,,,,,,,,13,4,,,,,24,15,,,,,,,49,22,,,,,,,203,96,,,,,,,,,2213,56,7,8,542,27,,,,,13,17,17,68,,,117,81,,,,,,,,,,,,,,,,,,,41,26,,,,,,,,,,,26,33,,,,,,,,,,,,,,,149,60,173,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,56,,,,,,,,,5,4,,,,,,,,,,,64,45,,,,,45,39,,,7,11,461,31,,,,,,,,,,,,,,,,,15,17,,,,,,,,,,,,,15,70,,,,,,,,,,,,,,,,,,,16,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,32
53,54,2375,4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,55
