,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,811,10483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5,,,,,,,12,39,,,,,,,1014,22,,,,,,,,,3126,33,,,1872,9,,,,,,,84,23,,,727,22,,,,,,,,,,,,,5,3,,,,,647,3,,,,,,,,,,,62,22,,,,,,,,,,,,,,,65,86,291,29,,,,,,,,,,,,,264,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,6,,,14,34,,,,,,,,,,,,,,,,,530,11,,,,,555,9,,,80,8,288,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,2719,10287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48,,,,,23,29,604,41,,,,,,,,,7629,15,3,25,506,29,,,,,,,35,36,,,673,25,,,,,,,,,,,,,,,,,,,87,15,,,,,,,,,,,21,33,,,,,,,,,,,,,,,202,43,,,,,,,,,,,,,,,39,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,55,,,,,,,,,,,,,,,,,,,,,40,56,,,,,,,,,,,177,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,47,,,,,,,,,,,,,,,,,,,,,,,,,6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,30
22,23,2136,9815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,7,,,,,,,,,,,,,,,,,,,,,,,233,7,,,,,,,2498,9,,,,,,,,,2971,36,2,29,189,47,,,,,475,4,,,,,231,53,,,,,,,,,,,,,,,,,,,,,,,,,128,8,,,,,127,11,,,,,,,,,,,,,,,325,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,,,,,,,,,,,,,,,,,,,945,4,,,,,,,,,,,,,,,,,,,,,1074,5,,,,,,,,,,,79,67,,,,,,,,,,,,,5,7,,,82,3,,,,,,,,,7,2,,,258,7,,,,,,,,,,,,,,,,,,,34,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,140
23,24,5072,9718,,,,,,,,,,,2,21,,,,,,,,,,,,,,,,,6,22,,,,,59,2,,,,,,,,,8,45,,,,,,,,,,,,,124,7,494,47,,,,,,,,,6649,17,2,32,101,64,,,,,,,,,,,355,41,,,,,,,,,,,,,,,24,2,,,,,368,2,,,,,,,,,,,,,,,244,7,,,,,,,,,108,64,770,19,,,,,,,,,,,,,14,45,,,,,,,,,,,,,,,,,,,2,1,,,10,3,,,46,2,,,,,,,,,,,,,,,41,66,4,11,81,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,73,,,,,,,,,,,,,,,11,2,,,,,,,,,,,,,,,22,51,,,,,58,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,57
24,25,822,8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,,,,,,,,,,,,,,,18,23,,,,,,,,,,,2,9,11,45,1253,18,,,,,5,11,,,3036,34,1,37,563,27,,,,,,,102,19,,,399,36,,,,,,,,,,,,,,,,,,,42,27,,,,,,,,,,,79,20,,,,,,,,,,,,,,,601,16,618,21,,,,,,,,,,,,,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,18,1,15,56,12,,,,,,,,,,,,,,,,,508,14,,,,,123,30,,,,,543,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,14,,,,,,,,,,,,,,,,,,,,,,,,,4,38,,,,,,,,,5,20,,,,,,,,,,,,,,,,,,,,,478,12
25,26,3886,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,5,,,,,,,,,,,,,,,10,38,,,,,,,,,,,,,67,13,3500,5,,,,,,,,,17,943,2,31,277,37,55,6,,,47,12,147,9,,,384,39,,,,,4,3,,,,,,,,,,,,,24,33,,,,,,,,,,,569,2,,,,,,,,,,,,,,,575,17,145,46,,,,,,,,,,,,,14,44,,,,,,,11,2,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,37,1,16,115,7,,,,,,,,,,,,,,,,,319,20,,,,,885,3,,,140,3,192,41,,,,,,,,,,,,,,,,,65,5,15,13,,,,,19,9,,,,,100,18,,,,,,,,,,,,,,,,,,,113,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,44
26,27,2952,8084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17,,,,,,,,,,,,,69,12,729,30,,,,,,,,,4163,25,2,30,723,24,,,4,7,,,124,13,,,1038,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,,,,,,,,,509,21,32,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,21,,,42,20,,,,,,,,,,,,,,,,,,,,,,,91,34,,,,,105,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,28,7682,,,,,,,,,,,205,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,89,,,,,,,,,2010,51,,,960,19,,,,,,,6,105,,,176,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,11,,,,,,,,,200,44,3791,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,44,,,,,,,,,,,,,,,,,,,31,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,2392,7514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,37,,,,,,,130,11,,,,,,,593,42,,,,,,,,,3982,27,,,316,34,,,2,11,154,8,19,49,,,878,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,42,,,,,,,,,,,,,,,359,27,255,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,22,,,41,21,,,,,,,,,,,,,,,,,197,29,,,,,143,27,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,,,,22,8,,,,,111,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,50
29,30,2398,7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,79,,,,,,,,,6022,18,1,39,68,74,,,,,,,21,47,,,354,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,38,,,,,,,,,,,,,,,,,,,,,44,52,,,,,,,,,,,168,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,35,,,,,,,,,,,,,,,,,,,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,6819,7054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,16,4161,3,,,,,,,,,1393,68,4,16,50,87,,,,,,,18,54,,,190,58,,,,,,,,,,,,,,,,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,2,6,,,126,59,77,57,,,,,,,,,,,,,16,39,,,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,84,47,,,25,28,,,,,,,,,,,,,,,,,382,18,,,,,27,54,,,,,165,46,,,,,,,,,,,,,,,,,15,16,,,,,,,,,,,,,96,19,,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,38
31,32,5432,7020,,,,,,,,,,,202,7,,,14,2,,,,,,,,,,,,,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,65,,,,,,,,,3974,28,,,965,18,,,,,156,7,19,50,,,154,67,,,,,,,,,,,,,,,7,3,,,80,17,111,3,,,,,,,,,,,,,,,324,6,,,,,,,,,139,55,112,49,,,,,,,,,,,,,15,41,,,,,,,,,,,,,,,30,6,,,,,,,8,6,,,10,3,,,,,,,,,,,,,,,121,35,7,6,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,,,13,2,,,113,5,,,,,,,,,,,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,49
32,33,2921,6972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,43,,,,,,,,,,,,,,,617,39,,,,,,,,,4172,24,,,,,,,,,,,,,,,245,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487,13,,,,,,,,,,,,,78,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,24,,,,,,,,,,,,,,,,,,,,,,,,,,,162,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,2399,6928,,,,,,,,,,,35,10,,,,,,,9,3,,,,,,,,,11,18,,,,,,,,,5,7,,,,,38,7,,,,,,,25,28,,,,,,,273,67,,,,,,,,,4006,26,5,12,828,21,,,,,5,18,13,72,,,169,65,,,,,,,,,,,,,,,,,,,40,28,,,,,,,,,,,37,26,,,,,,,,,,,,,,,234,37,314,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,44,,,,,,,,,3,4,,,,,,,,,,,81,39,,,,,94,33,,,11,12,446,26,,,,,,,,,,,,,,,1,6,9,22,,,,,,,,,,,,,26,46,,,,,,,,,,,,,,,,,,,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,33
34,35,2386,6363,,,,,,,,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,50,,,,,,,24,29,,,,,11,46,177,88,,,,,,,,,2469,42,3,22,1946,8,,,,,,,61,29,,,357,40,,,,,,,,,,,,,,,,,,,67,21,,,,,,,,,,,28,29,,,,,,,,,,,,,,,218,38,,,,,,,,,,,,,,,46,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,131,6,,,,,,,,,,,,,,,,,87,37,,,,,112,31,,,,,9,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,27,,,,,,,,,,,,,23,9,,,,,,,,,,,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,467,13
35,36,39856,6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,8,,,,,,,,,,,,,,,32,12,,,,,,,66,16,,,,,10,54,547,45,,,,,,,,,2024,50,,,,,,,,,,,,,,,835,20,,,,,,,,,,,,,,,,,,,136,9,,,,,,,,,,,98,16,,,,,,,,,,,,,,,812,10,,,,,,,,,,,,,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,,,,,,,,,,,,,,,,,308,23,,,,,,,,,,,883,15,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,23
36,37,1111,5972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,15,,,,,,,,,,,,,,,703,34,,,,,66,7,,,3161,32,,,761,23,,,,,,,,,,,339,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,18011,5900,,,,,,,,,,,35,11,,,,,,,,,,,,,,,1,4,,,,,,,32,3,,,,,,,,,12,30,,,,,,,31,25,,,,,,,181,85,,,,,,,,,2290,44,6,8,685,25,15,14,,,,,7,101,,,124,74,,,,,,,,,,,,,,,,,,,29,30,51,5,,,,,,,,,22,32,,,,,22,15,,,,,,,,,65,87,1346,14,,,,,,,,,,,,,26,28,,,,,,,2,4,,,,,,,,,,,,,,,11,2,,,,,31,8,,,,,,,,,,,,,65,58,2,14,13,35,,,,,,,,,,,,,,,,,90,36,,,,,175,23,,,,,372,29,,,,,,,,,,,,,3,9,3,4,7,29,,,,,,,,,,,,,22,52,,,,,19,4,,,,,,,,,,,,,17,26,,,,,19,22,,,6,2,,,,,63,7,,,,,,,,,,,,,,,,,,,,,,
38,39,2785,5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,2,,,,,,,,,,,,,22,31,210,76,,,,,,,,,641,114,4,15,2547,3,,,6,6,,,7,96,,,574,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,19,36,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,11,,,,,,,,,,,,,,,,,,,3,1,58,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,25,84
39,40,1258,5404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,26,,,,,,,692,35,,,,,,,,,4648,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,2281,5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,,,,,,,,,,,,,,,,,,,,,,,,,3005,35,,,1548,11,,,,,,,,,,,284,46,,,,,,,,,,,,,,,,,,,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,353,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,4192,5203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,13,,,,,,,64,17,,,,,38,23,1149,19,,,,,,,,,12,973,,,241,41,,,,,,,47,33,,,174,64,,,,,,,,,,,,,3,6,,,,,13,41,,,,,,,,,,,44,24,,,,,,,,,,,,,,,402,25,565,23,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,27,,,,,,,,,,,,,,,,,,,,,160,31,,,,,,,,,,,1977,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,24,,,,,,,,,,,,,,,,,,,,,,,,,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,1917,4810,,,,,,,,,,,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,51,,,,,,,14,36,,,,,116,8,297,63,,,,,,,,,2586,38,1,38,306,35,,,2,10,57,11,27,43,,,267,48,,,,,,,,,,,,,,,,,,,60,22,,,,,,,,,,,,,,,,,,,,,,,,,,,86,73,,,,,,,,,,,,,,,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,10,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,49,,,,,,,,,,,,,,,,,7,26,,,,,,,,,,,,,45,36,,,,,,,,,,,,,,,,,,,,,,,,,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,53
43,44,5894,4807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,26,,,,,,,,,,,,,,,341,55,,,,,,,,,1956,52,,,450,30,,,,,,,30,39,,,325,44,,,,,,,,,,,,,,,,,,,72,19,,,,,,,,,,,,,,,,,,,,,,,,,,,243,36,255,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,34,,,,,,,,,,,,,,,,,,,,,,,,,,,293,16,,,,,636,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,61,,,,,,,,,,,,,,,,,,,15,28,,,,,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,30549,4774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,,,,,10,52,309,61,,,,,,,,,3519,31,,,,,,,,,,,,,,,180,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,58,274,32,,,,,,,,,,,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,50,,,22,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,36218,4757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,58,,,,,,,48,21,,,,,11,47,711,33,,,,,,,,,2242,46,,,39,95,,,,,,,18,56,,,121,75,,,,,,,,,,,,,,,,,,,10,43,,,,,,,,,,,,,,,,,,,,,,,,,,,99,70,866,17,,,,,,,,,,,,,15,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,49,,,43,19,,,,,,,,,,,,,,,,,37,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,17
46,47,2407,4563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,289,,,,,,,,,4503,22,,,26,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,483,4420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,42,,,,,,,,,,,,,23,28,157,94,,,,,,,,,2914,37,,,107,63,,,,,,,32,38,,,197,57,,,,,,,,,,,,,,,,,,,13,40,,,,,,,,,,,,,,,,,,,,,,,5,3,,,148,54,304,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,41,,,18,32,,,,,,,,,,,,,,,,,29,66,,,,,55,38,,,,,198,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,42,,,,,,,,,,,,,,,,,,,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,42
48,49,3955,4382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,,,,,,8,45,,,,,,,421,49,,,,,,,,,1533,62,,,273,38,,,,,,,,,,,483,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,18,,,,,,,,,,,,,,,795,11,,,,,,,,,,,,,,,219,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,62,,,,,,,,,,,113,53,,,,,,,,,,,,,,,,,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,18
49,50,13713,4150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,,,,,,,,,,,,,45,19,637,38,,,,,,,,,1246,74,,,260,39,,,1,14,,,38,34,,,677,24,,,,,,,,,,,,,,,,,,,16,38,,,,,,,,,,,5,49,,,,,,,,,,,3,4,,,205,42,258,33,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,34,,,,,329,12,,,,,90,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,48,,,,,,,,,,,,,,,,,,,42,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,29
50,51,41114,3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,11733,3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,117,,,,,,,2,1,896,89,,,,,,,,,,,,,,,179,61,,,,,,,,,,,,,,,,,,,,,,,,,301,2,,,,,15,37,,,,,,,,,,,,,,,2098,5,41,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,,105,3,,,,,38,7,,,,,2,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,11634,3794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719,29,,,,,,,,,,,,,,,25,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,62
53,54,9209,3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,,,,,,,,,,,,,55,15,269,68,,,,,,,,,2116,48,,,33,102,,,,,,,64,28,,,3,390,,,,,,,,,,,,,,,,,,,9,45,,,,,,,,,,,19,34,,,,,,,,,,,,,,,340,31,106,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,185,25,1,17,55,14,,,,,,,,,,,,,,,,,139,33,,,,,,,,,,,184,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,37,,,,,,,,,,,,,15,11,,,,,,,,,,,,,,,,,,,,,7,17,,,,,,,,,,,,,,,,,,,,,,
