,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,zh,zh_rank
29,30,3886,6739,,,,,,,,,,,,,,,,,,,,,,,,,,,161,4,,,,,,,,,,,,,,,11,27,,,,,,,,,,,,,109,12,2911,10,,,,,,,,,18,911,3,29,197,41,10,13,,,16,11,116,15,,,383,42,,,8,2,,,,,,,,,,,14,42,,,,,,,,,,,546,2,,,,,,,,,,,,,,,365,25,79,51,,,,,,,,,,,11,42,,,,,,,,,6,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,39,2,18,61,12,,,,,,,,,,,,,198,25,,,,,704,6,,,247,2,152,51,,,,,,,,,,,,,,,,,49,9,2,15,,,,,,,,,,,44,35,,,,,,,,,,,,,,,,,126,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,38
30,31,5894,6571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,16,,,,,,,,,,,,,,,356,53,,,,,,,,,2344,45,,,496,22,,,,,,,31,35,,,447,35,,,,,,,,,,,,,,,113,12,,,,,,,,,,,,,,,,,,,,,,,,,,,379,24,736,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,42,,,,,,,,,,,,,,,,,,,,,,,279,11,,,,,1121,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,15,,,,,45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,18011,6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,,,,,,,19,17,,,,,,,37,22,,,,,,,206,83,,,,,,,,,2018,51,3,33,674,18,6,16,,,,,9,86,,,135,77,,,,,,,,,,,,,,,41,26,19,4,,,,,,,,,26,29,,,,,,,,,,,,,,,46,89,1922,9,,,,,,,,,,,33,26,,,,,,,,,4,3,,,,,,,,,,,,,,,14,3,,,,,25,7,,,,,,,,,,,,,25,74,6,7,7,39,,,,,,,,,,,,,60,43,,,,,136,22,,,,,610,24,,,,,,,,,,,,,5,6,3,4,16,15,,,,,,,,,,,,,25,46,,,,,15,3,,,,,,,,,,,48,20,,,,,8,27,,,,,,,,,39,9,,,,,,,,,,,,,,,,,,,,
32,33,39856,6190,,,,,,,,,,,,,,,,,,,,,,,,,,,101,8,,,,,,,,,,,,,,,14,24,,,,,,,59,20,,,,,30,27,623,40,,,,,,,,,2356,43,,,,,,,,,,,,,,,854,19,,,,,,,,,,,,,,,71,19,,,,,,,,,,,84,19,,,,,,,,,,,,,,,407,21,,,,,,,,,,,,,35,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,,,,,,,,,,,,,355,15,,,,,,,,,,,982,16,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,22
33,34,2398,6054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,65,,,,,,,,,5277,20,4,21,,,,,,,,,16,54,,,268,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,57,,,,,,,,,,,,,,,,,25,67,,,,,,,,,,,107,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,51,,,,,,,,,,,,,,,,,29,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,2921,5930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,43,,,,,,,,,,,,,,,559,43,,,,,,,,,3573,27,,,,,,,,,,,,,,,321,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,13,,,,,,,,,,,63,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,18,,,,,,,,,,,,,,,,,,,,,,,129,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,1111,5790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,,,,,,,,,,,,,,832,33,,,,,42,9,,,3590,26,,,461,24,,,,,,,,,,,324,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2386,5319,,,,,,,,,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,15,,,,,,,18,30,,,,,,,,,,,,,,,,,2326,46,3,27,1612,7,,,,,,,51,28,,,385,41,,,,,,,,,,,,,,,58,22,,,,,,,,,,,22,30,,,,,,,,,,,,,,,189,37,,,,,,,,,,,,,15,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,53,16,,,,,,,,,,,,,36,56,,,,,63,34,,,,,11,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,25,,,,,,,,,,,10,13,,,,,,,,,,,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,13
37,38,36218,5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,64,,,,,,,44,21,,,,,3,82,818,35,,,,,,,,,2644,39,,,,,,,,,,,16,58,,,183,71,,,,,,,,,,,,,,,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,76,69,920,14,,,,,,,,,,,38,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,49,,,17,30,,,,,,,,,,,,,56,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,32
38,39,30549,4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,41,,,,,,,284,60,,,,,,,,,3537,29,,,,,,,,,,,,,,,264,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,66,364,25,,,,,,,,,,,11,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,31,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,212,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,2785,4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,2,,,,,,,,,,,,,14,40,262,63,,,,,,,,,427,147,,,2212,4,,,8,7,,,1,139,,,770,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,19,37,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,11,,,,,,,,,,,,,,,3,1,22,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,11,100
40,41,891,4898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,58,,,,,,,,,,,,,,,287,58,,,,,,,,,3451,31,,,447,25,,,,,,,,,,,486,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,2281,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,32,,,,,,,,,,,,,,,,,,,,,,,,,2961,35,,,1147,14,,,,,,,,,,,410,40,,,,,,,,,,,,,,,35,28,,,,,,,,,,,,,,,,,,,,,,,,,,,204,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,483,4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,68,,,,,,,,,,,,,17,35,219,78,,,,,,,,,3188,33,,,,,,,,,,,18,48,,,269,53,,,,,,,,,,,,,,,16,36,,,,,,,,,,,,,,,,,,,,,,,2,4,,,161,41,331,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,51,,,8,38,,,,,,,,,,,,,22,69,,,,,53,38,,,,,218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,55,,,,,,,,,,,,,,,,,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,52
43,44,1917,4632,,,,,,,,,,,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,26,,,,,,,23,25,,,,,130,7,330,56,,,,,,,,,2241,48,3,26,258,32,,,,,32,9,10,78,,,296,51,,,,,,,,,,,,,,,65,21,,,,,,,,,,,,,,,,,,,,,,,,,,,62,81,,,,,,,,,,,,,46,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,7,,,21,28,,,,,,,,,,,,,,,,,,,,,,,,,154,50,,,,,,,,,,,,,,,,,7,26,,,,,,,,,,,,,47,32,,,,,,,,,,,,,,,,,,,,,,,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,54
44,45,41114,4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,13713,4203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,29,,,,,,,,,,,,,87,16,824,34,,,,,,,,,1311,72,,,163,47,,,2,13,,,30,37,,,804,21,,,,,,,,,,,,,,,16,41,,,,,,,,,,,4,49,,,,,,,,,,,2,6,,,109,51,239,31,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,33,,,,,203,18,,,,,27,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,63,,,,,,,,,,,,,,,,,111,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,23
46,47,5242,4171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,23,,,9,121,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,1258,4128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32,,,,,,,1186,21,,,,,,,,,2911,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,712,4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,69,,,,,,,,,,,,,15,37,286,59,,,,,,,,,2617,40,,,129,50,,,,,,,43,31,,,688,27,,,,,,,,,,,,,,,,,,,,,,,,,,,11,39,,,,,,,,,,,,,,,133,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,,,,,,,,,,,,,53,48,,,,,,,,,,,62,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,44,,,,,,,,,,,,,,,,,,,,,,,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,9209,4052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,60,,,,,,,,,,,,,25,29,366,52,,,,,,,,,2725,38,,,35,90,,,,,,,80,24,,,7,332,,,,,,,,,,,,,,,,,,,,,,,,,,,29,25,,,,,,,,,,,,,,,167,39,4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,123,38,3,16,47,17,,,,,,,,,,,,,117,29,,,,,,,,,,,252,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,34,,,,,,,,,,,18,10,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,,,,,,,,,,,,,,,
50,51,9364,3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495,5,,,,,,,,,336,184,,,,,,,,,,,,,,,62,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,11634,3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556,28,,,,,,,,,,,,,,,15,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,18
52,53,4112,3798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,33,,,,,,,,,,,,,40,23,233,75,,,,,,,,,1589,62,3,30,205,37,,,4,12,,,,,,,420,39,,,,,,,,,,,,,,,33,30,,,,,,,,,,,,,,,,,31,12,,,,,,,,,106,55,57,59,,,,,,,,,,,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,30,,,14,32,,,,,,,,,,,,,238,23,,,,,230,15,,,,,205,43,,,,,,,,,,,,,,,,,13,18,,,,,,,,,,,,,10,71,,,,,,,,,,,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,27
53,54,1269,3755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281,19,,,,,,,,,1978,52,,,,,,,,,,,375,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,3955,3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47,,,,,,,10,42,,,,,,,151,105,,,,,,,,,1769,57,,,264,31,,,,,,,,,,,423,38,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,,,,,,,,,,,,,,,483,16,,,,,,,,,,,,,296,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,19
55,56,2399,3514,,,,,,,,,,,19,12,,,,,,,5,4,,,,,,,13,16,,,,,,,,,2,9,,,,,29,8,,,,,,,14,34,,,,,,,187,90,,,,,,,,,1712,58,6,14,372,27,,,,,3,17,14,61,,,111,85,,,,,,,,,,,,,,,37,27,,,,,,,,,,,35,24,,,,,,,,,,,,,,,102,57,197,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,66,,,,,,,2,6,,,,,,,,,55,47,,,,,122,24,,,13,12,305,34,,,,,,,,,,,,,,,,,11,19,,,,,,,,,,,,,18,57,,,,,,,,,,,,,,,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,36
56,57,11733,3465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,100,,,,,,,7,1,792,98,,,,,,,,,,,,,,,183,70,,,,,,,,,,,,,,,,,,,,,202,3,,,,,9,43,,,,,,,,,,,,,,,1982,3,26,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,66,3,,,,,18,8,,,,,11,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
57,58,28,3452,,,,,,,,,,,163,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,57,,,,,,,,,2145,49,,,255,33,,,,,,,,,,,251,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,36,,,,,,,,,,,,,,,,,79,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,1293,3370,,,,,,,,,,,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,41,,,,,,,6,46,,,,,,,167,97,,,,,,,,,2405,42,,,177,44,,,,,,,26,39,,,213,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,48,,,,,,,,,,,,,,,,,41,53,,,,,27,48,,,,,115,56,,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,74,3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3176,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61,2407,3294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,189,,,,,,,,,3205,32,,,28,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,62,34848,3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,74,852,30,,,,,,,,,1967,53,,,215,36,,,,,,,11,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,67,84,49,,,,,,,,,,,12,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,57
62,63,4001,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,140,,,,,,,,,889,93,,,,,,,,,,,4,117,,,424,37,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,,,,,,259,30,,,,,,,,,,,,,49,18,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,100,,,2,54,,,,,,,,,,,,,115,30,,,,,,,,,,,948,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,94,,,,,,,,,,,3,15,,,,,,,,,,,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,26
63,64,55763,2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,52,740,38,,,,,,,,,1044,80,,,,,,,,,,,27,38,,,329,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,52,519,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,35,,,,,,,,,,,,,,,,,66,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,65,29146,2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,49,,,,,,,,,749,102,,,,,,,,,,,,,,,109,86,,,,,,,,,,,,,,,,,,,,,,,,,,,12,38,,,,,,,,,,,,,,,,,37,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
