,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,5072,11071,,,,,,,,,,,3,21,,,,,,,,,,,,,,,,,12,18,,,,,70,2,,,,,,,,,6,42,,,,,,,,,,,,,159,6,366,47,,,,,,,,,8033,13,5,17,64,74,,,,,,,,,,,290,43,,,,,,,,,,,,,,,26,2,,,,,802,2,,,,,,,,,,,,,,,221,7,,,,,,,,,72,72,274,29,,,,,,,,,,,,,20,35,,,,,,,,,,,,,,,,,,,,,1,1,,,20,3,,,184,2,,,,,,,,,,,,,,,30,65,3,15,148,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,77,,,,,,,,,,,,,,,16,3,,,,,,,,,,,,,,,21,53,,,,,121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,63
21,22,2719,10422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,38,,,,,19,33,861,24,,,,,,,,,7946,14,2,37,392,29,,,,,,,29,41,,,530,28,,,,,,,,,,,,,,,,,,,38,29,,,,,,,,,,,12,38,,,,,,,,,,,,,,,183,34,,,,,,,,,,,,,,,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,48,,,,,,,,,,,,,,,,,,,,,27,59,,,,,,,,,,,153,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,43,,,,,,,,,,,,,,,,,,,,,,,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,33
22,23,2136,9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,7,,,,,,,,,,,,,,,,,,,,,,,257,6,,,,,,,1959,11,,,,,,,,,3281,35,7,14,221,42,,,,,633,4,,,,,182,55,,,,,,,,,,,,,,,,,,,,,,,,,92,10,,,,,271,4,,,,,,,,,,,,,,,342,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,,,,,,,,,,,,,,,,,,,684,7,,,,,,,,,,,,,,,,,,,,,643,7,,,,,,,,,,,93,63,,,,,,,,,,,,,7,8,,,90,3,,,,,,,,,7,3,,,433,8,,,,,,,,,,,,,,,,,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,96
23,24,2398,9309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,71,,,,,,,,,8147,11,4,22,97,61,,,,,,,15,59,,,435,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,38,,,,,,,,,,,,,,,,,,,,,44,44,,,,,,,,,,,170,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,45,,,,,,,,,,,,,,,,,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,1258,8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,26,,,,,,,931,22,,,,,,,,,7615,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,822,8382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16,,,,,,,,,,,,,,,15,18,,,,,,,,,,,4,9,14,37,866,23,,,,,10,11,,,3568,31,3,27,433,27,,,,,,,127,18,,,304,42,,,,,,,,,,,,,,,,,,,37,30,,,,,,,,,,,82,20,,,,,,,,,,,,,,,366,23,576,21,,,,,,,,,,,,,37,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,18,4,13,59,17,,,,,,,,,,,,,,,,,373,14,,,,,74,34,,,,,554,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,10,,,,,,,,,,,,,,,,,,,,,,,12,24,,,,,,,,,10,17,,,,,,,,,,,,,,,,,,,,,,,405,18
26,27,18011,8198,,,,,,,,,,,48,12,,,,,,,,,,,,,,,3,4,,,,,,,16,3,,,,,,,,,5,46,,,,,,,35,24,,,,,,,168,78,,,,,,,,,2369,43,9,10,572,24,15,15,,,,,8,83,,,130,69,,,,,,,,,,,,,,,,,,,33,32,43,6,,,,,,,,,21,29,,,,,18,15,,,,,,,,,46,88,3672,3,,,,,,,,,,,,,29,25,,,,,,,,,6,2,,,,,,,,,,,,,,,8,6,,,,,48,5,,,,,,,,,,,,,46,55,7,10,8,38,,,,,,,,,,,,,,,,,76,38,,,,,151,26,,,,,456,27,,,,,,,,,,,,,5,9,3,5,11,16,,,,,,,,,,,,,18,58,,,,,10,5,,,,,,,,,,,21,21,,,,,6,34,,,17,2,,,,,61,10,,,,,,,,,,,,,,,,,,,,,,,,
27,28,3886,7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,5,,,,,,,,,,,,,,,10,28,,,,,,,,,,,,,136,7,3293,6,,,,,,,,,16,913,5,16,372,32,30,12,,,62,12,156,11,,,334,39,,,,,2,4,,,,,,,,,,,,,28,35,,,,,,,,,,,652,1,,,,,,,,,,,,,,,645,10,121,50,,,,,,,,,,,,,19,38,,,,,,,,,4,3,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,36,11,4,117,9,,,,,,,,,,,,,,,,,200,25,,,,,709,4,,,185,2,256,35,,,,,,,,,,,,,,,,,83,4,12,13,,,,,8,11,,,,,111,21,,,,,,,,,,,,,,,,,39,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,38
28,29,6819,7636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,17,4176,4,,,,,,,,,1662,58,3,31,173,50,,,,,,,25,43,,,152,65,,,,,,,,,,,,,,,,,,,63,21,,,,,,,,,,,,,,,,,,,,,,,2,7,,,137,46,81,60,,,,,,,,,,,,,20,36,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,59,46,,,45,22,,,,,,,,,,,,,,,,,310,16,,,,,119,28,,,,,182,44,,,,,,,,,,,,,,,,,16,13,,,,,,,,,,,,,142,16,,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,31
29,30,5432,7266,,,,,,,,,,,188,8,,,11,2,,,,,,,,,,,,,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,65,,,,,,,,,4612,24,,,766,21,,,,,188,7,15,60,,,110,75,,,,,,,,,,,,,,,7,4,,,71,20,180,3,,,,,,,,,,,,,,,170,9,,,,,,,,,95,58,113,51,,,,,,,,,,,,,14,49,,,,,,,,,,,,,,,,,20,8,,,,,,,22,2,,,15,3,,,,,,,,,,,,,,,105,35,8,8,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,14,2,,,206,5,,,,,,,,,,,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,52
30,31,39856,6626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,8,,,,,,,,,,,,,,,26,8,,,,,,,73,16,,,,,15,36,433,43,,,,,,,,,2073,48,,,745,22,,,,,,,,,,,695,21,,,,,,,,,,,,,,,,,,,135,11,,,,,,,,,,,89,18,,,,,,,,,,,,,,,461,17,,,,,,,,,,,,,,,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,34,,,,,,,,,,,,,,,,,220,22,,,,,,,,,,,914,16,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,13
31,32,2952,6569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,20,,,,,,,,,,,,,108,9,612,33,,,,,,,,,3532,32,3,29,571,25,,,5,7,,,128,17,,,622,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,,,,,,,,,317,26,25,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,23,,,78,11,,,,,,,,,,,,,,,,,,,,,,,78,33,,,,,111,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,2392,6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,,,,,,,93,14,,,,,,,607,35,,,,,,,,,3424,33,,,254,36,,,,,157,8,46,34,,,695,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,30,,,,,,,,,,,,,,,304,27,193,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,24,,,51,20,,,,,,,,,,,,,,,,,175,27,,,,,88,30,,,,,,,,,,,,,,,,,,,,,,,3,29,,,,,,,17,8,,,,,95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,36
33,34,2386,6459,,,,,,,,,,,35,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,41,,,,,,,51,19,,,,,24,31,219,64,,,,,,,,,2741,39,3,28,1793,8,,,,,,,79,28,,,238,47,,,,,,,,,,,,,,,,,,,59,23,,,,,,,,,,,22,27,,,,,,,,,,,,,,,170,39,,,,,,,,,,,,,,,34,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,104,10,,,,,,,,,,,,,,,,,76,37,,,,,83,31,,,,,10,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,17,,,,,,,,,,,22,11,,,,,,,,,,,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,534,15
34,35,2407,6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,299,,,,,,,,,6001,20,,,26,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,1111,5991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,25,,,,,,,,,,,,,,,685,30,,,,,55,7,,,3993,26,,,502,26,,,,,,,,,,,174,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,11733,5869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,111,,,,,,,8,1,1114,75,,,,,,,,,,,,,,,250,45,,,,,,,,,,,,,,,,,,,,,,,,,379,1,,,,,13,37,,,,,,,,,,,,,,,3808,2,31,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,95,4,,,,,41,6,,,,,15,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,11634,5747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5632,21,,,,,,,,,,,,,,,48,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,61
38,39,2921,5566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,49,,,,,,,,,3362,34,,,,,,,,,,,,,,,404,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,15,,,,,,,,,,,,,52,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,27,,,,,,,,,,,,,,,,,,,,,,,,,,,228,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1917,5368,,,,,,,,,,,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,22,,,,,,,8,44,,,,,97,11,287,51,,,,,,,,,2802,38,1,44,385,30,,,2,12,93,10,16,56,,,313,41,,,,,,,,,,,,,,,,,,,73,18,,,,,,,,,,,,,,,,,,,,,,,,,,,92,60,,,,,,,,,,,,,,,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,5,,,13,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,50,,,,,,,,,,,,,,,,,9,17,,,,,,,,,,,,,52,34,,,,,,,,,,,,,,,,,,,,,,,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,48
40,41,5894,5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,58,,,,,,,,,,,,,,,270,56,,,,,,,,,2651,40,,,228,41,,,,,,,24,44,,,344,37,,,,,,,,,,,,,,,,,,,49,26,,,,,,,,,,,,,,,,,,,,,,,,,,,163,41,291,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,58,,,,,,,,,,,,,,,,,,,,,,,,,,,326,11,,,,,617,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,54,,,,,,,,,,,,,,,,,14,26,,,,,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,65
41,42,2785,4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,3,,,,,,,,,,,,,17,35,204,69,,,,,,,,,467,139,5,15,2655,4,,,3,11,,,6,99,,,566,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,21,34,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,11,,,,,,,,,,,,,,,,,,,4,1,18,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,31,68
42,43,30549,4877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,28,,,,,8,47,269,57,,,,,,,,,3752,30,,,,,,,,,,,,,,,186,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,61,230,33,,,,,,,,,,,,,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,47,,,11,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,41114,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4570,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,1269,4691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321,15,,,,,,,,,2049,49,,,,,,,,,,,571,5,,,38,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,68448,4661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,,,,,,,,,,,,,5,61,158,81,,,,,,,,,3803,28,,,,,,,,,,,,,,,440,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,55,,,,,,,,,,,,,,,19,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,61,,,,,,,,,,,,,,,,,,,,,40,47,,,,,11,64,,,,,40,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,2281,4640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,52,,,,,,,,,,,,,,,,,,,,,,,,,2850,37,,,1263,13,,,,,,,,,,,240,46,,,,,,,,,,,,,,,,,,,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,208,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,4192,4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,,,,,,,43,21,,,,,30,25,939,21,,,,,,,,,,,,,243,40,,,,,,,32,39,,,154,64,,,,,,,,,,,,,1,7,,,,,26,37,,,,,,,,,,,65,23,,,,,,,,,,,,,,,355,24,683,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,29,,,,,,,,,,,,,,,,,,,,,115,31,,,,,,,,,,,1517,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,24,,,,,,,,,,,,,,,,,,,,,,,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,483,4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,49,,,,,,,,,,,,,7,49,154,84,,,,,,,,,3118,36,,,67,69,,,,,,,12,67,,,176,56,,,,,,,,,,,,,,,,,,,12,45,,,,,,,,,,,,,,,,,,,,,,,4,4,,,76,67,342,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,59,,,2,47,,,,,,,,,,,,,,,,,18,68,,,,,47,39,,,,,212,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,60,,,,,,,,,,,,,,,,,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,40
49,50,3955,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,24,,,,,,,9,43,,,,,,,254,58,,,,,,,,,1864,54,,,254,37,,,,,,,,,,,399,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,19,,,,,,,,,,,,,,,651,9,,,,,,,,,,,,,,,199,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,61,,,,,,,,,,,117,53,,,,,,,,,,,,,,,,,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,20
50,51,36218,4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,29,,,,,,,40,22,,,,,3,78,624,32,,,,,,,,,2298,46,,,43,86,,,,,,,31,40,,,139,66,,,,,,,,,,,,,,,,,,,13,44,,,,,,,,,,,,,,,,,,,,,,,,,,,56,79,614,20,,,,,,,,,,,,,5,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,44,,,43,23,,,,,,,,,,,,,,,,,35,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,28
51,52,28,4139,,,,,,,,,,,197,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,67,,,,,,,,,1611,60,,,192,45,,,,,,,18,50,,,113,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,12,,,,,,,,,175,37,1475,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,48,,,,,,,,,,,,,,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,2375,3941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3909,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,66
53,54,13713,3782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,36,,,,,,,,,,,,,60,14,624,31,,,,,,,,,1143,74,,,292,34,,,2,14,,,60,30,,,548,27,,,,,,,,,,,,,,,,,,,34,31,,,,,,,,,,,6,47,,,,,,,,,,,2,8,,,122,50,208,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,32,,,,,224,21,,,,,111,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,38,,,,,,,,,,,,,,,,,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,27
