,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,811,11148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,6,,,,,,,15,44,,,,,,,1107,27,,,,,,,,,3191,38,1,44,1817,8,,,,,,,119,24,,,935,17,,,,,,,,,,,,,3,4,,,,,486,4,,,,,,,,,,,127,18,,,,,,,,,,,,,,,103,74,230,34,,,,,,,,,,,,,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,6,,,31,27,,,,,,,,,,,,,,,,,,,812,8,,,,,535,11,,,85,9,349,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,2136,11031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,6,,,,,,,,,,,,,,,,,,,,,,,437,4,,,,,,,2850,11,,,,,,,,,2963,41,6,13,251,43,,,,,603,4,,,,,254,65,,,,,,,,,,,,,,,,,,,,,,,,,179,6,,,,,282,5,,,,,,,,,,,,,,,396,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,,,,,,,,,,,,,,,,,,,,,1097,4,,,,,,,,,,,,,,,,,,,,,,,888,7,,,,,,,,,,,101,64,,,,,,,,,,,,,22,7,,,127,3,,,,,,,,,3,4,,,287,7,,,,,,,,,,,,,,,,,,,32,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,50
22,23,822,10765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,10,,,,,,,,,,,,,,,35,13,,,,,,,,,,,11,3,23,35,1573,16,,,,,30,10,,,3584,33,10,8,694,24,,,,,,,193,14,,,669,31,,,,,,,,,,,,,,,,,,,61,25,,,,,,,,,,,128,17,,,,,,,,,,,,,,,666,19,467,20,,,,,,,,,,,,,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,19,9,8,80,13,,,,,,,,,,,,,,,,,,,642,13,,,,,128,33,,,,,725,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,12,,,,,,,,,,,,,,,,,,,,,,,,,4,42,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,317,16
23,24,39856,10183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,9,,,,,,,,,,,,,,,98,4,,,,,,,170,12,,,,,29,28,815,34,,,,,,,,,2981,40,,,1144,18,,,,,,,,,,,1333,10,,,,,,,,,,,,,,,,,,,142,12,,,,,,,,,,,232,7,,,,,,,,,,,,,,,1107,9,,,,,,,,,,,,,,,38,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,,,,,,,,,,,,,,,,,,,649,12,,,,,,,,,,,1005,16,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,24
24,25,3886,9268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,4,,,,,,,,,,,,,,,7,46,,,,,,,,,,,,,105,13,3769,8,,,,,,,,,7,998,3,27,276,40,15,12,,,99,11,161,18,,,442,41,,,,,4,4,,,,,,,,,,,,,49,28,,,,,,,,,,,805,2,,,,,,,,,,,,,,,812,12,153,45,,,,,,,,,,,,,17,38,,,,,,,,,9,2,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,51,2,16,112,10,,,,,,,,,,,,,,,,,,,299,25,,,,,1091,3,,,199,4,203,41,,,,,,,,,,,,,,,,,94,5,13,14,,,,,18,9,,,,,67,29,,,,,,,,,,,,,,,,,,,52,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,48
25,26,2952,9121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,12,,,,,,,,,,,,,105,12,1102,28,,,,,,,,,4209,27,2,35,850,22,,,7,9,,,207,13,,,920,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,17,,,,,,,,,730,16,37,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,21,,,79,14,,,,,,,,,,,,,,,,,,,,,,,,,123,34,,,,,129,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,5432,8760,,,,,,,,,,,121,9,,,15,2,,,,,,,,,,,,,,,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,76,,,,,,,,,5120,21,,,1208,17,,,,,174,7,31,46,,,261,63,,,,,,,,,,,,,,,18,3,,,117,15,208,3,,,,,,,,,,,,,,,226,6,,,,,,,,,131,64,90,55,,,,,,,,,,,,,15,45,,,,,,,,,,,,,,,,,42,7,,,,,,,,,9,5,,,10,3,,,,,,,,,,,,,,,126,39,13,3,36,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,,,30,2,,,267,3,,,,,,,,,,,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,31
27,28,2392,8698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,14,,,,,,,167,13,,,,,,,867,32,,,,,12,12,,,4394,26,,,362,36,,,7,7,138,8,84,26,,,926,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,25,,,,,,,,,,,,,,,425,26,192,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,23,,,53,21,,,,,,,,,,,,,,,,,,,318,24,,,,,119,35,,,,,,,,,,,,,,,,,,,,,,,8,22,,,,,,,15,10,,,,,127,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,39
28,29,2398,8087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,29,,,,,,,,,6144,17,3,25,95,67,,,,,,,11,85,,,453,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,61,,,,,,,,,,,,,,,,,,,,,,,51,52,,,,,,,,,,,135,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,46,,,,,,,,,,,,,,,,,,,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,2719,7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,24,,,,,33,26,643,48,,,,,,,,,5185,19,4,22,416,31,,,,,,,42,43,,,671,30,,,,,,,,,,,,,,,,,,,88,20,,,,,,,,,,,27,33,,,,,,,,,,,,,,,247,42,,,,,,,,,,,,,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,45,,,,,,,,,,,,,,,,,,,,,,,64,47,,,,,,,,,,,185,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,41,,,,,,,,,,,,,,,,,,,,,,,,,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,26
30,31,2921,7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,,,,,,,,,,,,,,,775,38,,,,,,,,,4474,25,,,,,,,,,,,,,,,584,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,9,,,,,,,,,,,,,60,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,1111,7806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,25,,,,,,,,,,,,,,,976,30,,,,,100,7,,,4763,22,,,483,28,,,,,,,,,,,257,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,6819,7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,22,4463,4,,,,,,,,,1427,74,1,48,75,79,,,,,,,26,53,,,192,76,,,,,,,,,,,,,,,,,,,39,32,,,,,,,,,,,,,,,,,,,,,,,5,4,,,109,73,70,60,,,,,,,,,,,,,20,34,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,80,56,,,17,30,,,,,,,,,,,,,,,,,,,446,19,,,,,49,45,,,,,198,42,,,,,,,,,,,,,,,,,20,15,,,,,,,,,,,,,70,28,,,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,41
33,34,2407,6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,292,,,,,,,,,6235,16,,,28,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,2386,6295,,,,,,,,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,29,,,,,,,18,38,,,,,17,39,288,78,,,,,,,,,2669,45,2,33,1713,9,,,,,,,74,30,,,279,61,,,,,,,,,,,,,,,,,,,40,31,,,,,,,,,,,35,29,,,,,,,,,,,,,,,243,43,,,,,,,,,,,,,,,18,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,86,12,,,,,,,,,,,,,,,,,,,107,34,,,,,72,37,,,,,15,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,24,,,,,,,,,,,,,26,11,,,,,,,,,,,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,447,12
35,36,30549,6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,28,,,,,18,38,743,43,,,,,,,,,4057,28,,,,,,,,,,,,,,,371,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,44,316,29,,,,,,,,,,,,,6,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,33,,,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,9209,5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,,,,,,,,,,,,,51,19,404,65,,,,,,,,,3431,36,,,120,61,,,,,8,21,139,21,,,2,395,,,,,,,,,,,,,,,,,,,13,45,,,,,,,,,,,33,31,,,,,,,,,,,,,,,416,27,173,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,18,,,126,9,,,,,,,,,,,,,,,,,,,227,27,,,,,,,,,,,254,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,23,,,,,,,,,,,,,11,16,,,,,,,,,,,,,,,,,,,,,16,13,,,,,,,,,,,,,,,,,,,,,,
37,38,2785,5772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,2,,,,,,,,,,,,,28,29,244,84,,,,,,,,,633,125,1,45,2437,5,,,7,8,,,13,76,,,718,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,18,37,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,10,,,,,,,,,,,,,,,,,,,7,1,,,60,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,54
38,39,2281,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,,,,,,,,,,,,,,,,,,,3787,32,,,1022,21,,,,,,,,,,,302,56,,,,,,,,,,,,,,,,,,,41,30,,,,,,,,,,,,,,,,,,,,,,,,,,,336,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,18011,5523,,,,,,,,,,,19,17,,,,,,,,,,,,,,,,,4,5,,,,,,,27,3,,,,,,,,,6,54,,,,,,,51,21,,,,,,,181,110,,,,,,,,,2253,54,2,40,590,26,15,13,,,,,8,104,,,126,95,,,,,,,,,,,,,,,,,,,30,35,104,4,,,,,,,,,24,34,,,,,32,13,,,,,,,,,60,96,816,15,,,,,,,,,,,,,53,15,,,,,,,,,3,3,,,,,,,,,2,2,,,,,,,9,6,,,,,7,8,,,,,,,,,,,,,39,71,4,14,8,37,,,,,,,,,,,,,,,,,,,84,39,,,,,169,27,,,,,619,23,,,,,,,,,,,,,15,8,14,4,13,18,,,,,,,,,,,,,22,59,,,,,7,6,,,,,,,,,,,,,33,20,,,,,9,34,,,12,2,,,,,53,8,,,,,,,,,,,,,,,,,,,,,,
40,41,9364,5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915,2,,,,,,,,,476,154,,,,,,,,,,,,,,,48,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,1258,5347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,40,,,,,,,754,41,,,,,,,,,4547,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,1917,5179,,,,,,,,,,,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,24,,,,,,,36,27,,,,,103,14,331,70,,,,,,,,,2655,46,4,19,349,37,,,4,11,72,12,14,73,,,317,55,,,,,,,,,,,,,,,,,,,75,21,,,,,,,,,,,,,,,,,,,,,,,,,,,167,57,,,,,,,,,,,,,,,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,11,,,12,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,48,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,39,40,,,,,,,,,,,,,,,,,,,,,,,,,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,46
43,44,5894,5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,31,,,,,,,,,,,,,,,466,59,,,,,,,,,1914,60,,,375,35,,,,,,,49,42,,,401,43,,,,,,,,,,,,,,,,,,,71,22,,,,,,,,,,,,,,,,,,,,,,,,,,,284,37,331,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,15,,,,,637,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,36,,,,,,,,,,,,,,,,,,,13,29,,,,,34,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,43
44,45,19967,5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,82
45,46,2399,5033,,,,,,,,,,,47,13,,,,,,,7,5,,,,,,,,,,,36,11,,,,,,,,,8,5,,,,,27,17,,,,,,,22,31,,,,,,,428,63,,,,,,,,,2219,56,2,34,464,29,,,,,16,18,16,68,,,132,93,,,,,,,,,,,,,,,,,,,51,27,,,,,,,,,,,36,28,,,,,,,,,,,,,,,148,59,257,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,,,,,,,,,5,6,,,,,,,,,,,,,226,28,,,,,230,22,,,10,12,391,28,,,,,,,,,,,,,,,6,5,31,13,,,,,,,,,,,,,20,62,,,,,,,,,,,,,,,,,,,17,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,36
46,47,483,4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,,,,,,,,,,,,,20,36,202,102,,,,,,,,,3258,37,,,78,77,,,,,,,28,49,,,318,54,,,,,,,,,,,,,,,,,,,10,47,,,,,,,,,,,,,,,,,,,,,,,3,6,,,133,62,447,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,55,,,7,39,,,,,,,,,,,,,,,,,,,27,70,,,,,62,39,,,,,146,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,47,,,,,,,,,,,,,,,,,,,37,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,45
47,48,28,4903,,,,,,,,,,,188,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,112,,,,,,,,,2267,53,,,381,33,,,,,,,15,69,,,234,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15,,,,,,,,,176,56,1227,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,42,,,,,,,,,,,,,,,,,,,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,36218,4846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,56,,,,,,,44,22,,,,,11,48,1113,26,,,,,,,,,2219,57,,,73,81,,,,,,,39,44,,,213,69,,,,,,,,,,,,,,,,,,,27,36,,,,,,,,,,,,,,,,,,,,,,,,,,,79,84,629,17,,,,,,,,,,,,,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,53,,,24,28,,,,,,,,,,,,,,,,,,,47,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,28
49,50,13713,4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,,,,,,,,,,,,,41,23,768,39,,,,,,,,,1227,76,,,270,42,,,3,15,,,51,40,,,862,21,,,,,,,,,,,,,,,,,,,31,34,,,,,,,,,,,6,50,,,,,,,,,,,2,8,,,180,53,209,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,33,,,,,392,13,,,,,117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,45,,,,,,,,,,,,,,,,,,,33,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,29
50,51,3072,4360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,89,,,,,,,,,3480,35,,,223,45,,,,,,,34,45,,,299,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,178900,4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,10,,,,,,,444,62,,,,,,,,,3001,39,,,,,,,,,,,,,,,114,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,39,,,,,,,,,,,,,,,197,52,105,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,31,,,,,,,,,,,100,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,11733,4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,124,,,,,,,7,1,891,97,,,,,,,,,,,,,,,177,78,,,,,,,,,,,,,,,,,,,,,,,,,272,3,,,,,21,37,,,,,,,,,,,,,,,2681,3,25,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,72,5,,,,,26,7,,,,,3,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
