bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,zh,zh_rank
5432,10106,21,,,,,,,,,,,59,8,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,83,,,,,,,,,7981,13,,,806,16,,,,,77,8,11,76,,,130,69,,,,,,,,,,,,,4,4,68,18,55,3,,,,,,,,,,,,,,,118,9,,,,,,,,,100,55,89,47,,,,,,,,,,,10,44,,,,,,,,,,,,,,,13,7,,,,,,,3,6,,,15,3,,,,,,,,,,,,,,,92,44,8,11,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,7,3,,,174,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,40
822,9803,22,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,,,,,,,,,,,,,,,17,21,,,,,,,,,,,6,5,48,21,864,27,,,,,,,,,4627,24,5,22,621,21,,,,,,,175,5,,,439,33,,,,,,,,,,,,,,,36,28,,,,,,,,,,,65,23,,,,,,,,,,,,,,,370,22,563,19,,,,,,,,,,,31,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,13,8,7,81,10,,,,,,,,,,,,,462,11,,,,,126,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,7,,,,,,,,,,,,,,,,,,,,,,,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,12
2136,8165,23,,,,,,,,,,,,,,,,,,,,,,,,,,,85,7,,,,,,,,,,,,,,,,,,,,,,,195,8,,,,,,,2477,10,,,,,,,,,2863,39,10,12,157,47,,,,,205,3,,,,,188,61,,,,,,,,,,,,,,,,,,,,,73,9,,,,,114,15,,,,,,,,,,,,,,,248,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,607,10,,,,,,,,,,,,,,,,,442,14,,,,,,,,,,,56,69,,,,,,,,,,,,,,,,,64,5,,,,,,,,,9,3,,,271,10,,,,,,,,,,,,,,,,,69,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,75
6819,7792,24,,,,,,,,,,,,,,,,,,,,,,,,,,,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,19,4328,4,,,,,,,,,2040,53,6,20,,,,,,,,,41,32,,,154,65,,,,,,,,,,,,,,,24,36,,,,,,,,,,,,,,,,,,,,,,,6,3,,,89,60,,,,,,,,,,,,,14,39,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,77,48,,,31,28,,,,,,,,,,,,,369,15,,,,,71,32,,,,,149,48,,,,,,,,,,,,,,,,,23,13,,,,,,,,,,,,,175,15,,,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,36
2952,7510,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,11,,,,,,,,,,,,,94,12,1040,21,,,,,,,,,3897,30,9,15,492,22,,,10,4,,,89,21,,,566,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,13,,,,,,,,,556,12,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,25,,,62,16,,,,,,,,,,,,,,,,,,,99,28,,,,,121,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,7437,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,75,,,,,,,,,,,,,31,24,461,43,,,,,,,,,5724,20,5,24,172,46,,,,,,,32,35,,,482,28,,,,,,,,,,,,,,,58,20,,,,,,,,,,,22,31,,,,,,,,,,,,,,,148,44,,,,,,,,,,,,,13,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,59,,,,,,,,,,,,,,,,,23,69,,,,,,,,,,,99,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,34,,,,,,,,,,,,,,,,,,,,,,,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,44
2398,7130,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,64,,,,,,,,,6144,18,3,33,,,,,,,,,19,50,,,389,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,34,,,,,,,,,,,,,,,,,31,61,,,,,,,,,,,123,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,37,,,,,,,,,,,,,,,,,34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,7102,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,28,,,,,,,68,16,,,12,3,21,30,557,38,,,,,,,,,769,107,7,19,725,19,32,6,,,,,107,19,,,335,42,,,,,,,,,,,,,,,,,,,,,36,12,,,,,,,,,,,,,,,,,,,,,308,27,,,,,,,,,,,,,1141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,27,,,,,,,,,,,,,,,,,261,22,,,,,151,24,,,,,571,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770,4
2392,7083,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,31,,,,,,,96,14,,,,,,,644,31,,,,,,,,,3954,28,,,242,38,,,6,9,99,6,,,,,608,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,30,,,,,,,,,,,,,,,290,28,326,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,23,,,48,22,,,,,,,,,,,,,189,26,,,,,194,19,,,,,,,,,,,,,,,,,,,,,,,6,32,,,,,,,7,11,,,,,83,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,51
4192,6785,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,15,,,,,,,83,15,,,,,63,16,1336,18,,,,,,,,,1,945,,,227,42,,,,,,,97,20,,,,,,,,,,,,,,,5,4,,,25,35,,,,,,,,,,,128,14,,,,,,,,,,,,,,,623,10,505,20,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,24,,,,,,,,,,,,,,,,,191,25,,,,,,,,,,,3107,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,19,,,,,,,,,,,,,,,,,,,,,,,31,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,6542,31,,,,,,,,,,,,,,,,,,,,,,,,,,,139,5,,,,,,,,,,,,,,,11,32,,,,,,,,,,,,,127,7,2688,8,,,,,,,,,17,883,20,4,242,39,13,12,,,19,11,143,12,,,355,40,,,11,3,,,,,,,,,,,25,33,,,,,,,,,,,541,2,,,,,,,,,,,,,,,382,21,82,50,,,,,,,,,,,22,27,,,,,,,29,1,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,33,8,10,131,7,,,,,,,,,,,,,182,27,,,,,541,7,,,223,2,174,42,,,,,,,,,,,,,,,,,56,8,4,14,,,,,,,,,,,79,28,,,,,,,,,,,,,,,,,85,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,48
36218,6298,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,,,,46,21,,,,,6,58,925,25,,,,,,,,,3657,33,,,,,,,,,,,48,31,,,186,62,,,,,,,,,,,,,,,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,79,65,979,14,,,,,,,,,,,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,54,,,41,25,,,,,,,,,,,,,37,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,33
5894,6118,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,71,,,,,,,,,,,,,,,337,53,,,,,,,,,2542,46,,,372,27,,,,,,,28,38,,,335,41,,,,,,,,,,,,,,,57,21,,,,,,,,,,,,,,,,,,,,,,,,,,,199,35,824,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,51,,,,,,,,,,,,,,,,,,,,,,,244,16,,,,,968,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,13,,,,,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,5921,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,52,,,,,,,,,,,,,,,630,33,,,,,34,8,,,4126,26,,,459,24,,,,,,,,,,,303,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,5845,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,,,,,,409,48,,,,,,,,,3661,32,,,,,,,,,,,,,,,331,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,13,,,,,,,,,,,95,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,28,,,,,,,,,,,,,,,,,,,,,,,134,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,5687,36,,,,,,,,,,,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,12,,,,,,,31,25,,,,,,,,,,,,,,,,,2478,47,10,13,1660,7,,,,,,,71,24,,,366,37,,,,,,,,,,,,,,,104,10,,,,,,,,,,,31,26,,,,,,,,,,,,,,,197,36,,,,,,,,,,,,,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,75,11,,,,,,,,,,,,,62,43,,,,,76,31,,,,,12,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,17,,,,,,,,,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,15
41114,5605,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,5496,38,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9,,,,,,,,,,,,,,,23,10,,,,,,,66,17,,,,,,,412,47,,,,,,,,,2421,48,,,,,,,,,,,,,,,487,27,,,,,,,,,,,,,,,42,25,,,,,,,,,,,91,19,,,,,,,,,,,,,,,420,19,,,,,,,,,,,,,18,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,,,,,,,,,,,,,317,18,,,,,,,,,,,824,19,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,19
1258,5350,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,23,,,,,,,1056,20,,,,,,,,,4215,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,5341,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,93,,,,,,,9,1,1085,84,,,,,,,,,,,,,,,272,50,,,,,,,,,,,,,,,,,,,,,304,3,,,,,9,43,,,,,,,,,,,,,,,3358,2,29,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,82,3,,,,,29,8,,,,,4,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,
1917,5189,41,,,,,,,,,,,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,29,,,,,,,14,37,,,,,116,10,316,54,,,,,,,,,2739,40,5,23,349,29,,,,,75,9,23,42,,,365,38,,,,,,,,,,,,,,,75,16,,,,,,,,,,,,,,,,,,,,,,,,,,,123,46,,,,,,,,,,,,,16,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,8,,,17,32,,,,,,,,,,,,,,,,,,,,,,,,,129,50,,,,,,,,,,,,,,,,,10,18,,,,,,,,,,,,,39,40,,,,,,,,,,,,,,,,,,,,,,,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,62
3737,5175,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4931,23,,,39,84,,,,,,,,,,,155,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,5004,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,25,,,,,,,,,,,,,,,,,,,,,,,,,3217,36,,,1203,11,,,,,,,,,,,324,45,,,,,,,,,,,,,,,46,24,,,,,,,,,,,,,,,,,,,,,,,,,,,169,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,4981,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949,22,,,10,118,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4790,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40,,,,,,,,,,,,,9,40,232,63,,,,,,,,,3243,35,,,,,,,,,,,17,52,,,227,54,,,,,,,,,,,,,,,18,40,,,,,,,,,,,,,,,,,,,,,,,2,6,,,138,45,433,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,62,,,14,33,,,,,,,,,,,,,17,78,,,,,50,33,,,,,247,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,53,,,,,,,,,,,,,,,,,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,41
28,4486,46,,,,,,,,,,,153,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,57,,,,,,,,,2696,42,,,350,28,,,,,,,,,,,542,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,36,,,,,,,,,,,,,,,,,118,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,4249,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,13,,,,,,,,,,,,,49,20,196,70,,,,,,,,,2043,52,4,28,426,25,,,6,10,,,,,,,224,55,,,,,,,,,,,,,,,25,34,,,,,,,,,,,,,,,,,10,16,,,,,,,,,108,52,76,51,,,,,,,,,,,33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,36,,,22,31,,,,,,,,,,,,,275,20,,,,,187,21,,,,,206,40,,,,,,,,,,,,,,,,,16,15,,,,,,,,,,,,,9,70,,,,,,,,,,,95,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,30
1269,4247,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460,17,,,,,,,,,2082,51,,,,,,,,,,,434,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,4216,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,,,,,,,,18,19,,,,,,,38,22,,,,,,,179,81,,,,,,,,,1501,64,12,10,464,23,7,15,,,,,12,72,,,120,76,,,,,,,,,,,,,,,30,30,5,7,,,,,,,,,12,41,,,,,,,,,,,,,,,56,84,900,16,,,,,,,,,,,27,25,,,,,,,4,4,,,,,,,,,,,,,,,14,2,,,,,21,7,,,,,,,,,,,,,33,64,4,17,6,43,,,,,,,,,,,,,54,45,,,,,128,26,,,,,401,28,,,,,,,,,,,,,5,6,11,2,10,19,,,,,,,,,,,,,16,60,,,,,24,3,,,,,,,,,,,40,22,,,,,9,23,,,1,2,,,,,40,10,,,,,,,,,,,,,,,,,,,,
9209,4128,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,72,,,,,,,,,,,,,16,35,249,59,,,,,,,,,2932,38,,,34,88,,,,,,,68,25,,,6,333,,,,,,,,,,,,,,,,,,,,,,,,,,,12,40,,,,,,,,,,,,,,,123,47,4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,114,37,4,16,71,12,,,,,,,,,,,,,129,30,,,,,,,,,,,191,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,23,,,,,,,,,,,16,10,,,,,,,,,,,,,,,,,,,,,50,8,,,,,,,,,,,,,,,,,,,,
1293,4061,51,,,,,,,,,,,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,46,,,,,,,11,41,,,,,,,161,85,,,,,,,,,3016,37,,,253,36,,,,,,,16,55,,,202,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,39,,,,,,,,,,,,,,,,,36,59,,,,,34,39,,,,,126,51,,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29146,4026,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,42,,,,,,,,,841,100,,,,,,,,,,,,,,,139,66,,,,,,,,,,,,,,,,,,,,,,,,,,,19,34,,,,,,,,,,,,,,,,,40,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,3959,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,,,,,,,,,,,,,21,29,183,78,,,,,,,,,472,144,,,1848,6,,,3,12,,,1,141,,,558,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,25,24,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,14,,,,,,,,,,,,,,,3,1,19,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,12,123
2407,3839,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,194,,,,,,,,,3751,31,,,42,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,3814,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,478,,,,,,,,,,,,,892,14,,,,,,,,,,,38,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,77,1094,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,30,,,,,598,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,16
74,3735,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,3714,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,29,,,,,,,157,88,,,,,,,,,2727,41,,,,,,,,,,,,,,,224,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,67,253,29,,,,,,,,,,,9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,56,,,14,34,,,,,,,,,,,,,,,,,,,,,,,,,138,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
