,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,ary,ary_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
23,24,11733,9453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,78,,,,,,,,,3,2,1797,57,,,,,,,,,,,,,,,,,774,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,1,,,,,18,43,,,,,,,,,,,,,,,,,5373,2,39,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,222,3,,,,,92,9,,,,,11,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,178900,9187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,58,,,,,,,39,33,,,,,,,381,53,,,,,,,,,,,5827,17,,,,,,,,,,,,,,,,,590,34,,,,,,,,,,,,,,,,,,,,,,,244,9,,,,,,,,,,,32,31,,,,,,,,,,,,,,,,,124,51,1181,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,62,,,,,,,,,,,,,,,,,,,,,,,,,116,29,,,,,,,,,,,,,561,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,6819,7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,17,4040,2,,,,,,,,,,,1535,68,6,14,129,58,,,,,,,63,33,,,,,455,45,,,,,,,,,,,,,,,,,,,,,,,23,44,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,395,23,81,58,,,,,,,,,,,,,8,71,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,,,,,128,40,,,31,27,,,,,,,,,,,,,,,,,,,,,517,11,,,,,15,61,,,,,,,216,45,,,,,,,,,,,,,,,,,,,,,25,15,,,,,,,,,,,,,73,30,,,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,54
26,27,4192,7831,,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,17,,,,,,,42,29,,,,,40,19,624,34,,,,,,,14,14,,,4238,26,,,258,39,,,,,,,37,45,,,,,337,56,,,,,,,,,,,,,,,2,11,,,,,,,19,48,,,,,,,,,,,46,25,,,,,,,,,,,,,,,,,243,33,230,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,38,,,,,,,,,,,,,,,,,,,,,,,,,88,36,,,,,,,,,,,,,1278,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,37,,,,,,,,,,,,,,,,,,,,,,,,,,,44,17,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,47,73
27,28,822,7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,16,18,,,,,,,,,,,,,,,22,24,,,,,,,128,17,,,13,3,28,24,762,26,,,,,,,21,13,,,2365,46,8,7,383,34,,,,,,,278,7,,,,,689,31,,,,,,,,,,,,,,,,,,,,,,,46,34,,,,,,,,,,,71,19,,,,,,,,,,,,,,,,,404,22,259,30,,,,,,,,,,,,,57,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,21,47,2,157,8,,,,,,,,,,,,,,,,,,,,,179,24,,,,,132,24,,,,,,,614,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,23,,,,,,,,,,,,,,,,,,,,,9,41,,,,,14,36,,,,,,,,,9,27,,,,,,,,,,,,,,,,,,,,,,,520,20
28,29,2392,7664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,29,,,,,,,75,21,,,,,,,520,41,,,,,,,38,11,,,3990,27,,,199,46,,,1,19,169,9,58,35,,,,,903,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,,,,,,,,,,,,,,,,,324,28,295,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,23,,,73,15,,,,,,,,,,,,,,,,,,,,,311,21,,,,,99,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,22,,,,,,,22,15,,,,,126,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,51
29,30,2398,7612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,30,379,54,,,,,,,,,,,5706,18,1,50,171,50,,,,,,,36,47,,,,,587,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,82,193,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,46,,,,,,,,,,,,,,,,,,,,,,,,,84,37,,,,,,,,,,,,,218,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,54,,,,,,,,,,,,,,,,,,,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,2386,7299,,,,,,,,,,,69,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,28,,,,,,,45,27,,,,,21,31,288,64,,,,,,,,,,,2917,35,3,24,1265,10,,,,,,,87,28,,,,,682,32,,,,,,,,,,,,,,,,,,,,,,,49,31,,,,,,,,,,,43,28,5,12,,,,,,,,,,,,,,,260,32,,,,,,,,,,,,,,,41,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,143,9,,,,,,,,,,,,,,,,,,,,,114,30,,,,,99,28,,,,,,,119,55,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,,,,161,16,,,,,,,,,,,,,14,17,,,,,,,,,,,,,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,797,15
31,32,50381,7223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,33,420,49,,,,,,,,,,,5375,19,,,351,35,,,,,26,20,77,29,,,,,285,60,,,,,,,,,,,,,,,,,,,,,,,117,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,24,50,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,2719,7066,,,,,,,,,,,201,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,71,,,,,,,21,40,,,,,20,32,452,47,,,,,,,,,,,4465,25,4,17,189,48,4,18,,,,,36,48,,,,,589,35,,,,,,,,,,,,,,,,,,,,,,,69,24,,,,,,,,,,,30,33,,,,,,,,,,,,,,,,,186,39,,,,,,,,,,,,,,,31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,36,,,,,,,,,,,,,,,,,,,,,,,,,31,57,,,,,,,,,,,,,284,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,45,,,,,,,,,,,,,,,,,,,,,,,,,,,8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,29
33,34,73664,6719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,86,,,673,22,,,,,,,,,,,,,4931,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,18011,6705,6,7,,,,,,,,,55,21,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,,,,,,31,4,,,,,,,,,11,48,,,,,11,3,64,25,,,,,,,282,65,,,,,,,,,,,2801,36,11,5,654,24,10,13,5,10,,,13,79,,,,,205,72,,,,,,,,,,,,,,,,,,,,,,,27,43,174,4,,,13,16,,,,,48,24,,,,,,,32,12,,,,,,,,,65,83,646,16,,,,,,,,,9,4,,,32,25,,,,,,,,,3,4,,,4,18,,,,,,,,,12,2,,,,,,,49,2,,,,,52,7,,,,,,,,,,,,,28,78,16,7,8,39,,,,,,,,,,,,,,,,,,,,,139,26,,,,,208,18,,,,,,,552,23,,,,,,,,,,,,,,,,,8,8,10,4,14,19,,,,,,,,,,,,,41,44,,,,,17,5,,,,,,,,,,,,,,,27,28,,,,,16,33,,,5,2,,,,,90,14,,,,,,,,,,,25,2,,,,,,,,,,,168,37
35,36,2952,6628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,39,,,,,,,,,,,,,75,13,553,40,,,,,,,,,,,3524,28,4,18,385,33,,,8,6,,,235,9,,,,,902,21,,,,,,,,,,,,,,,,,,,,,,,9,58,,,,,,,,,,,,,,,,,,,6,19,,,,,,,5,9,283,30,16,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,41,,,62,18,,,,,,,,,,,,,,,,,,,,,,,,,,,77,35,,,,,,,96,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,10,,,,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,39856,6626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,8,,,,,,,,,,,,,,,18,32,,,,,,,81,20,,,,,16,37,417,50,,,,,,,,,,,1819,56,,,1227,11,,,,,,,60,34,,,,,572,39,,,,,,,,,,,,,,,,,,,,,,,85,20,,,,,,,,,,,31,32,,,,,,,,,,,,,,,,,562,16,,,,,,,,,,,,,,,21,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,,,,,,,,,,,,,,,,,,,,,93,34,,,,,593,7,,,,,,,640,19,,,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,,,63,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,34
37,38,2086,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,,,,,,,,,,,,,,,691,30,,,,,,,,,,,340,188,,,1327,9,,,,,,,,,,,,,43,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,52,599,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,37,,,,,,,994,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,14
38,39,1258,5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,28,,,,,,,904,25,,,,,,,,,,,4690,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1269,5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,16,,,,,,,,,,,1671,61,,,,,,,,,,,914,3,,,,,120,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,28,5353,,,,,,,,,,,232,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,104,,,,,,,,,,,1903,54,,,397,31,,,,,,,17,65,,,,,343,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,,,,,,,,,241,34,1817,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,73,,,,,,,,,,,,,,,,,,,,,160,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,255613,5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,23,417,,,,,,,,,,,460,164,,,,,,,,,,,,,,,,,8,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,1,,,,,,,,,12,190,,,,,,,176,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,24
42,43,9209,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,,,,,,,,,,,,,19,34,348,58,,,,,,,,,,,2695,40,,,190,47,,,,,12,26,171,17,,,,,585,38,,,,,,,,,,,,,,,,,,,,,,,30,41,,,,,,,,,,,25,37,,,,,,,,,,,,,,,,,154,47,116,51,,,,,,,,,,,,,15,47,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,30,2,17,80,14,,,,,,,,,,,,,,,,,,,,,118,28,,,,,,,,,,,,,253,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,26,,,,,,,,,,,,,15,16,,,,,,,10,39,,,,,,,,,,,,,,,22,21,,,,,,,,,,,,,,,,,,,,,,,,
43,44,1917,5120,,,,,,,,,,,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,41,,,,,,,18,44,,,,,58,14,467,45,,,,,,,,,,,2513,42,4,16,247,41,,,2,17,96,12,13,77,,,,,507,43,,,,,,,,,,,,,,,,,,,,,,,92,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,81,,,,,,,,,,,,,,,14,51,,,,,,,,,,,,,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,12,,,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,59,,,,,,,,,,,,,,,,,,,,,5,28,,,,,,,,,,,,,47,41,,,,,,,,,,,,,,,,,,,,,17,32,,,,,10,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,53
44,45,188834,5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,18,,,,,,,,,,,3202,30,,,,,,,,,,,,,,,,,455,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,1602,4966,,,,,4,2,,,,,85,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,63,,,,,,,32,34,,,,,11,43,234,74,,,,,,,,,,,3029,31,5,15,184,49,,,,,39,17,29,55,,,,,95,109,,,,,,,,,,,,,,,,,,,,,,,53,28,,,,,,,,,,,,,206,2,,,,,,,,,,,,,,,72,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,56,,,,,,,,,,,,,,,,,,,,,,,,,70,40,,,,,81,34,,,,,,,154,53,,,,,,,,,,,,,,,,,,,2,6,6,25,,,,,,,,,,,,,15,64,,,,,,,,,,,,,,,,,,,,,405,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,59
46,47,13713,4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,36,,,,,,,,,,,,,47,16,700,29,,,,,,,,,,,1137,84,,,253,40,,,5,9,,,75,30,,,,,887,23,,,,,,,,,,,,,,,,,,,,,,,38,37,,,,,,,,,,,10,50,,,,,,,,,,,,,3,7,,,356,26,117,49,,,,,,,,,,,,,19,41,,,,,,,,,,,,,,,,,,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,33,,,,,,,,,,,,,,,,,,,,,,,,,101,33,,,,,161,21,,,,,,,451,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,40,,,,,,,,,,,,,,,,,,,,,43,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,32
47,48,2785,4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,3,,,,,,,,,,,,,10,49,203,85,,,,,,,,,,,482,156,2,36,2520,5,,,18,2,,,8,101,,,,,528,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,39,,,,,,,,,,,,,,,,,460,21,28,94,,,,,,,,,,,,,,,,,,,,,16,5,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,22,,,,,,,,,,,,,,,,,,,,,14,1,,,27,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,,,,,,,,,,,,,,,39,82
48,49,2399,4815,,,,,,,,,,,76,19,,,,,,,,,,,,,,,8,6,,,,,,,,,,,2,27,,,,,,,,,7,6,,,,,26,18,,,,,,,53,26,,,,,,,186,90,,,,,,,12,15,,,1969,53,2,35,415,29,,,,,32,18,33,52,,,,,184,74,,,,,,,,,,,,,,,,,,,,,,,27,42,,,,,,,,,,,27,36,,,,,,,,,,,,,,,,,115,55,141,44,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,57,,,,,,,,,,,3,8,,,,,,,,,,,,,82,38,,,,,134,23,,,,,19,13,386,33,,,,,,,,,,,,,,,,,,,6,5,35,12,,,,,,,,,,,,,11,77,,,,,,,,,,,,,,,,,,,,,86,15,,,,,6,49,,,,,,,,,482,8,,,,,,,,,,,,,,,,,,,,,,,186,36
49,50,2921,4510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,45,,,,,,,,,,,,,,,379,55,,,,,,,,,,,2966,34,,,,,,,,,,,,,,,,,163,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,14,,,,,,,,,,,,,37,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,3955,4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,23,,,,,,,443,6,,,,,,,76,165,,,,,,,,,,,1057,90,,,201,45,,,,,,,,,,,,,453,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,16,,,,,,,,,,,,,,,,,796,11,,,,,,,,,,,,,,,123,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,44,,,,,,,,,,,,,256,40,,,,,,,,,,,,,,,,,,,,,204,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,28
51,52,29146,4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,36,,,,,,,,,,,1065,89,,,,,,,,,,,,,,,,,297,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,34,,,,,,,,,,,,,,,,,,,61,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,4001,4054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,168,,,,,,,,,,,2295,48,,,,,,,,,,,4,133,,,,,398,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,22,,,,,,,,,,,,,,,,,202,38,,,,,,,,,,,,,,,27,30,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,76,,,9,37,,,,,,,,,,,,,,,,,,,,,144,25,,,,,,,,,,,,,80,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,65,,,,,,,,,,,,,28,13,,,,,,,,,,,,,41,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,17
