,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
24,25,2952,15842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,9,,,,,,,,,,,,,129,9,1526,28,,,,,,,,,,,5112,36,4,30,2200,17,,,9,6,,,210,16,,,,,1789,16,,,,,,,,,,,,,,,,,,,,,,,187,19,,,,,,,,,,,,,,,,,,,26,16,,,,,,,5,9,3276,6,36,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,23,,,134,13,,,,,,,,,,,,,,,,,,,,,,,,,,,221,29,,,,,,,151,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,5072,14975,,,,,,,,,,,2,27,,,,,,,,,,,,,,,,,,,26,17,,,,,199,2,,,,,,,,,10,46,,,,,,,,,,,,,193,6,775,54,,,,,,,,,,,10381,15,5,21,169,67,,,,,49,18,,,,,,,535,50,,,,,,,,,,,,,,,,,128,2,,,,,,,636,2,,,,,,,,,,,,,,,,,179,10,,,,,,,,,172,73,280,34,,,,,,,,,,,,,28,34,,,,,,,,,,,,,,,,,,,,,,,,,43,1,,,78,2,,,260,2,52,6,,,,,,,,,,,,,74,65,17,5,177,9,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,,,,,,,123,58,,,,,,,,,,,,,,,,,,,20,3,,,,,,,,,,,,,,,102,24,,,,,169,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,66
26,27,2785,13592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,2,,,,,,,,,,,,,21,37,411,78,,,,,,,,,,,736,136,5,19,7997,6,,,10,5,,,22,67,,,,,1377,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,35,,,,,,,,,,,,,,,,,1694,15,31,91,,,,,,,,,,,,,,,,,,,,,15,3,,,,,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,16,,,,,,,,,,,,,,,,,,,,,7,1,,,92,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,17,114
27,28,822,13121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,42,14,,,,,,,,,,,,,,,27,27,,,,,,,261,12,,,10,5,22,35,1637,26,,,,,,,58,11,,,4343,41,13,7,767,34,,,,,,,261,12,,,,,1068,33,,,,,,,,,,,,,,,,,,,,,,,55,34,,,,,,,,,,,89,21,,,,,,,,,,,,,,,,,1299,20,371,27,,,,,,,,,,,,,83,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,19,6,12,67,19,,,,,,,,,,,,,,,,,,,,,647,18,,,,,186,35,,,,,,,669,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,20,,,,,,,,,,,,,,,,,,,,,,,,,1,53,,,,,,,,,13,22,,,,,,,,,,,,,,,,,,,,,,,327,23
28,29,178900,12622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,48,,,,,,,71,26,,,,,,,961,47,,,,,,,,,,,9519,18,,,,,,,,,,,,,,,,,506,53,,,,,,,,,,,,,,,,,,,,,,,344,10,,,,,,,,,,,14,46,,,,,,,,,,,,,,,,,472,45,131,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,53,,,,,,,,,,,,,,,,,,,,,,,,,100,38,,,,,,,,,,,,,332,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,2392,12580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,33,,,,,,,250,13,,,,,,,1124,38,,,,,,,133,9,,,5842,30,,,519,42,,,6,11,378,8,78,33,,,,,1473,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,30,,,,,,,,,,,,,,,,,794,30,164,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,24,,,72,18,,,,,,,,,,,,,,,,,,,,,772,15,,,,,223,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,16,,,,,,,14,16,,,,,89,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,42
30,31,2386,11789,,,,,,,,,,,65,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,35,,,,,,,57,28,,,,,27,32,391,79,,,,,,,,,,,3717,46,,,4132,12,,,,,,,85,31,,,,,1134,29,,,,,,,,,,,,,,,,,,,,,,,45,38,,,,,,,,,,,50,25,,,,,,,,,,,,,,,,,691,35,,,,,,,,,,,,,,,33,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,169,10,,,,,,,,,,,,,,,,,,,,,218,30,,,,,193,34,,,,,,,2,130,,,,,,,,,,,,,,,,,,,,,15,19,,,,,,,,,,,,,68,29,,,,,,,,,,,,,19,15,,,,,,,,,,,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,629,15
31,32,1269,10959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076,15,,,,,,,,,,,6523,26,,,,,,,,,,,759,5,,,,,177,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,2398,10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,26,449,72,,,,,,,,,,,7768,25,4,27,313,51,,,,,,,30,53,,,,,1187,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,82,173,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,50,,,,,,,,,,,,,,,,,,,,,,,,,101,37,,,,,,,,,,,,,281,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,59,,,,,,,,,,,,,,,,,,,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,27443,10611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,32,,,,,,,57,29,,,10,6,122,10,749,55,,,,,,,46,12,,,548,168,11,9,479,44,42,9,,,,,185,19,,,,,418,58,,,,,,,,,,,,,,,,,,,,,,,52,36,,,,,54,13,,,,,,,,,,,,,,,,,,,,,,,606,36,958,13,,,,,,,,,,,,,286,5,,,,,,,,,,,,,,,,,,,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,35,,,,,,,,,,,,,,,,,,,,,,,,,458,21,,,,,203,32,,,,,,,782,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,1,,,,,,,,,,,51,20,,,,,,,,,188,9,,,,,,,,,,,,,,,,,,,,,,,3138,3
34,35,1917,10552,,,,,,,,,,,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,23,,,,,,,38,36,,,,,86,15,633,59,,,,,,,,,,,5495,32,2,46,793,32,,,6,10,234,11,22,66,,,,,994,34,,,,,,,,,,,,,,,,,,,,,,,187,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,64,,,,,,,,,,,,,,,29,31,,,,,,,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,6,,,30,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,62,,,,,,,,,,,,,,,,,,,,,5,26,,,,,,,,,,,,,50,37,,,,,,,,,,,,,,,,,,,,,,,,,15,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,61
35,36,2281,10389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,11,,,,,,,,,,,,,,,,,,,,,,,,,,,4143,43,,,3344,15,,,,,,,,,,,,,1520,19,,,,,,,,,,,,,,,,,,,,,,,74,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,39856,10024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,10,,,,,,,,,,,,,,,74,13,,,,,,,94,23,,,,,22,36,824,51,,,,,,,,,,,2355,59,,,2084,18,,,,,,,28,58,,,,,616,47,,,,,,,,,,,,,,,,,,,,,,,262,14,,,,,,,,,,,57,23,,,,,,,,,,,,,,,,,1891,13,,,,,,,,,,,,,,,17,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,33,,,,,,,,,,,,,,,,,,,,,238,28,,,,,225,27,,,,,,,819,18,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,32
37,38,2921,9891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,67,,,,,,,,,,,,,,,1026,43,,,,,,,,,,,5227,34,,,,,,,,,,,,,,,,,586,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148,7,,,,,,,,,,,,,132,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,11733,9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,122,,,,,,,,,1,2,1893,71,,,,,,,,,,,,,,,,,457,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,4,,,,,26,34,,,,,,,,,,,,,,,,,6292,4,68,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,116,7,,,,,82,9,,,,,9,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,5432,9744,,,,,,,,,,,327,10,,,16,2,,,,,,,,,,,,,,,272,8,,,,,89,3,,,,,,,,,,,,,,,,,,,,,,,,,449,73,,,,,,,,,,,3811,45,,,1442,25,,,,,345,10,25,61,,,,,321,67,,,,,,,,,,,,,,,,,44,3,,,,,137,24,214,3,,,,,,,,,,,,,,,,,326,7,,,,,,,,,481,44,112,54,,,,,,,,,,,,,32,28,,,,,,,,,,,,,,,,,,,68,5,,,,,,,,,21,5,,,208,3,,,,,,,,,,,,,,,246,32,17,6,47,23,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,8,,,,,29,48,,,,,135,3,,,77,2,,,261,5,,,,,,,,,,,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,51
40,41,2719,9694,,,,,,,,,,,103,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,88,,,,,,,7,64,,,,,29,30,689,57,,,,,,,,,,,5472,33,3,38,739,37,16,18,,,,,212,15,,,,,932,37,,,,,,,,,,,,,,,,,,,,,,,145,22,,,,,,,,,,,16,42,,,,,,,,,,,,,,,,,514,42,,,,,,,,,,,,,,,24,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,59,,,,,,,,,,,,,,,,,,,,,,,,,86,42,,,,,,,,,,,,,367,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,45,,,,,,,,,,,,,,,,,,,,,,,,,12,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,29
41,42,6819,9689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,18,5112,7,,,,,,,,,,,2116,64,6,15,152,71,,,,,,,39,44,,,,,300,68,,,,,,,,,,,,,,,,,,,,,,,61,32,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,293,61,132,51,,,,,,,,,,,,,14,52,,,,,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,79,60,,,21,32,,,,,,,,,,,,,,,,,,,,,807,14,,,,,38,52,,,,,,,179,48,,,,,,,,,,,,,,,,,,,,,19,18,,,,,,,,,,,,,78,28,,,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50
42,43,2086,9392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153,37,,,,,,,,,,,639,149,,,4339,11,,,,,,,,,,,,,66,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,51,1208,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,16,,,,,,,545,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,21
43,44,483,9051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,44,,,,,,,63,27,,,,,17,40,457,71,,,,,,,,,,,6176,29,6,14,152,70,,,,,,,26,59,,,,,895,42,,,,,,,,,,,,,,,,,,,,,,,38,39,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,382,49,298,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,40,,,6,45,,,,,,,,,,,,,,,,,,,,,19,94,,,,,74,41,,,,,,,122,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,82,,,,,,,,,,,,,,,,,,,62,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,60
44,45,2407,9031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,243,,,,,,,,,,,8811,20,,,150,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,2381,8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,19,,,,,,,,,,,,,,,50,309,,,,,,,,,,,5560,31,,,2022,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,1111,8401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,28,,,,,,,,,,,,,,,1076,41,,,,,,,383,6,,,3565,47,,,1154,27,,,,,,,,,,,,,218,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,36218,8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,39,,,,,,,49,32,,,,,10,48,1745,20,,,,,,,,,,,4527,39,,,84,89,,,,,,,31,52,,,,,417,59,,,,,,,,,,,,,,,,,,,,,,,23,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,75,690,16,,,,,,,,,,,,,20,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,42,,,29,29,,,,,,,,,,,,,,,,,,,,,75,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,35
48,49,9209,8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,89,,,,,,,,,,,,,52,21,1072,42,,,,,,,,,,,4483,40,,,202,62,,,,,13,25,149,22,,,,,2,423,,,,,,,,,,,,,,,,,,,,,,,19,49,,,,,,,,,,,14,45,,,,,,,,,,,,,,,,,771,32,167,44,,,,,,,,,,,,,13,54,,,,,,,,,,,,,,,,,,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,44,4,17,155,11,,,,,,,,,,,,,,,,,,,,,353,24,,,,,,,,,,,,,316,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,31,,,,,,,,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,17,20,,,,,,,,,,,,,,,,,,,,,,,,
49,50,4192,7188,,,,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,31,,,,,,,40,35,,,,,39,23,844,49,,,,,,,,,,,3352,49,,,191,63,,,,,,,37,47,,,,,168,95,,,,,,,,,,,,,,,2,9,,,,,,,16,51,,,,,,,,,,,54,24,,,,,,,,,,,,,,,,,397,48,399,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,45,,,,,,,,,,,,,,,,,,,,,,,,,120,34,,,,,,,,,,,,,1228,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,50,,,,,,,,,,,,,,,,,,,,,,,,,25,29,,,,,,,,,,,,,,,,,,,,,4,11,,,,,,,,,,,73,47
50,51,18011,6883,12,6,,,,,,,,,60,17,,,,,,,,,,,,,,,,,14,2,,,,,,,79,4,,,,,,,,,28,26,,,,,,,47,33,,,,,,,361,85,,,,,,,,,,,2825,52,8,13,875,31,19,17,7,8,,,19,71,,,,,201,83,,,,,,,,,,,,,,,,,,,,,,,47,37,76,5,,,8,16,,,,,35,31,,,,,,,33,15,,,,,,,,,104,94,585,21,,,,,,,,,12,3,,,30,30,,,,,,,,,8,3,,,9,7,,,,,,,10,2,,,,,,,26,4,,,,,15,9,,,,,,,,,,,,,33,81,12,10,15,34,,,,,,,,,,,,,,,,,,,,,91,40,,,,,203,31,,,,,,,488,28,,,,,,,,,,,,,,,,,7,9,11,4,13,20,,,,,,,,,,,,,20,61,,,,,9,8,,,,,,,,,,,,,55,22,,,,,33,22,,,11,2,,,,,110,11,,,,,,,,,,,12,8,,,,,,,,,,,207,28
51,52,13713,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,47,,,,,,,,,,,,,92,13,892,48,,,,,,,,,,,1296,95,,,592,41,,,1,20,,,54,39,,,,,1357,23,,,,,,,,,,,,,,,,,,,,,,,55,35,,,,,,,,,,,12,49,,,,,,,,,,,,,2,8,,,552,40,163,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,36,,,,,,,,,,,,,,,,,,,,,,,,,169,31,,,,,392,17,,,,,,,275,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,41,,,,,,,,,,,,,,,,,,,105,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,27
52,53,11634,6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6323,27,,,,,,,,,,,,,,,,,20,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,87
53,54,2375,6280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6247,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,83
54,55,73664,6025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142,63,,,236,57,,,,,,,,,,,,,3647,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
