,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
28,29,39856,6675,,,,,,,,,,,,,,,,,,,,,,,,,,,155,6,,,,,,,,,,,,,,,35,8,,,,,,,51,19,,,,,8,51,520,40,,,,,,,,,2548,41,,,,,,,,,,,,,,,517,24,,,,,,,,,,,,,,,,,,,62,17,,,,,,,,,,,95,15,,,,,,,,,,,,,,,1267,7,,,,,,,,,,,,,,,13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,,,,,,,,,,,281,15,,,,,,,,,,,844,14,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,22
29,30,2392,6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,,,,,,,96,12,,,,,,,695,31,,,,,,,,,3587,29,,,229,36,,,14,3,105,8,,,,,561,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,321,28,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,18,,,51,16,,,,,,,,,,,,,,,189,23,,,,,106,31,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,15,9,,,,,64,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,45
30,31,2398,6423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,62,,,,,,,,,5290,21,10,10,65,71,,,,,,,15,60,,,348,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,41,,,,,,,,,,,,,,,,,,,65,36,,,,,,,,,,,157,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,49,,,,,,,,,,,,,,,,,,,70,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,3886,5801,,,,,,,,,,,,,,,,,,,,,,,,,,,207,5,,,,,,,,,,,,,,,7,37,,,,,,,,,,,,,68,12,2078,12,,,,,,,,,13,952,1,47,223,37,6,14,,,27,12,107,17,,,347,36,,,,,2,4,,,,,,,,,,,,,25,31,,,,,,,,,,,327,2,,,,,,,,,,,,,,,601,16,105,45,,,,,,,,,,,,,19,31,,,,,,,9,2,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,38,3,16,67,10,,,,,,,,,,,,,,,162,24,,,,,661,7,,,177,2,205,41,,,,,,,,,,,,,,,,,45,9,19,11,,,,,,,,,,,47,32,,,,,,,,,,,,,,,,,,,83,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,35
32,33,41114,5637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,2386,5579,,,,,,,,,,,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,41,,,,,,,30,24,,,,,,,167,83,,,,,,,,,2261,49,1,46,1665,7,,,,,,,44,34,,,253,43,,,,,,,,,,,,,,,,,,,41,26,,,,,,,,,,,21,31,,,,,,,,,,,,,,,236,37,,,,,,,,,,,,,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,93,7,,,,,,,,,,,,,,,144,27,,,,,93,32,,,,,15,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,22,,,,,,,,,,,,,13,12,,,,,,,,,,,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,350,15
34,35,1111,5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,,,,,,,,,,,,,,,566,37,,,,,34,9,,,3612,28,,,364,27,,,,,,,,,,,207,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,2921,5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73,,,,,,,,,,,,,,,381,49,,,,,,,,,3528,30,,,,,,,,,,,,,,,239,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,14,,,,,,,,,,,,,87,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,30,,,,,,,,,,,,,,,,,,,,,,,,,136,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,4192,5216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,,,,,,,53,16,,,,,29,20,937,23,,,,,,,,,8,965,,,193,43,,,,,,,50,30,,,219,49,,,,,,,,,,,,,3,5,,,,,16,39,,,,,,,,,,,86,16,,,,,,,,,,,,,,,525,18,395,26,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,25,,,,,,,,,,,,,,,,,,,145,26,,,,,,,,,,,2304,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,26,,,,,,,,,,,,,,,,,,,,,,,,,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,2785,5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,,,,,,,,,,,,,17,30,175,78,,,,,,,,,442,155,2,37,2850,3,,,6,13,,,1,147,,,561,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,21,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,12,,,,,,,,,,,,,,,,,3,1,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,27,72
38,39,30549,5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,,,,,6,60,294,55,,,,,,,,,3628,26,,,,,,,,,,,,,,,198,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,36,451,23,,,,,,,,,,,,,14,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,55,,,16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,167,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,5894,5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,38,,,,,,,,,,,,,,,294,54,,,,,,,,,2186,50,,,281,31,,,,,,,115,15,,,234,47,,,,,,,,,,,,,,,,,,,51,20,,,,,,,,,,,,,,,,,,,,,,,,,,,207,41,625,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,49,,,,,,,,,,,,,,,,,,,,,,,,,231,16,,,,,682,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,16,,,,,37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,18011,5056,,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,,,,,24,3,,,,,,,,,8,35,,,,,,,34,23,,,,,,,172,81,,,,,,,,,1920,56,3,32,784,20,7,13,,,,,11,80,,,129,70,,,,,,,,,,,,,,,,,,,44,24,23,6,,,,,,,,,20,34,,,,,25,14,,,,,,,,,48,98,926,15,,,,,,,,,,,,,38,18,,,,,,,1,4,,,,,,,,,,,,,,,12,4,,,,,16,7,,,,,,,,,,,,,30,70,4,15,10,37,,,,,,,,,,,,,,,41,49,,,,,137,28,,,,,379,28,,,,,,,,,,,,,4,9,11,4,13,15,,,,,,,,,,,,,22,53,,,,,21,5,,,,,,,,,,,,,39,24,,,,,22,16,,,16,2,,,,,47,10,,,,,,,,,,,,,,,,,,,,,,
41,42,36218,5039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,,,,,,,36,21,,,,,5,66,717,30,,,,,,,,,2849,36,,,43,90,,,,,,,23,45,,,120,71,,,,,,,,,,,,,,,,,,,18,38,,,,,,,,,,,,,,,,,,,,,,,,,,,69,81,772,16,,,,,,,,,,,,,11,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,44,,,46,20,,,,,,,,,,,,,,,36,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,28
42,43,11733,4827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,99,,,,,,,4,1,1024,86,,,,,,,,,,,,,,,205,53,,,,,,,,,,,,,,,,,,,,,,,,,286,2,,,,,11,40,,,,,,,,,,,,,,,2895,4,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,181,1,,,,,25,7,,,,,6,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,483,4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,60,,,,,,,,,,,,,20,26,186,75,,,,,,,,,3349,33,,,,,,,,,,,17,54,,,259,42,,,,,,,,,,,,,,,,,,,13,41,,,,,,,,,,,,,,,,,,,,,,,2,6,,,113,61,325,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,48,,,10,36,,,,,,,,,,,,,,,22,69,,,,,61,39,,,,,209,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,48,,,,,,,,,,,,,,,,,,,41,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,33
44,45,2399,4538,,,,,,,,,,,46,12,,,,,,,8,4,,,,,,,10,19,,,,,,,,,4,8,,,,,17,18,,,,,,,26,25,,,,,,,147,97,,,,,,,,,1904,57,6,19,1000,15,,,,,14,15,11,77,,,181,57,,,,,,,,,,,,,,,,,,,31,28,,,,,,,,,,,20,33,,,,,,,,,,,,,,,184,46,204,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,71,,,,,,,,,5,4,,,,,,,,,52,38,,,,,171,21,,,12,12,267,33,,,,,,,,,,,,,,,,,10,18,,,,,,,,,,,,,17,57,,,,,,,,,,,,,,,,,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,26
45,46,1917,4452,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,,,,,,,21,28,,,,,98,9,244,61,,,,,,,,,2389,45,4,23,288,30,,,,,87,9,46,33,,,217,51,,,,,,,,,,,,,,,,,,,72,14,,,,,,,,,,,,,,,,,,,,,,,,,,,89,70,,,,,,,,,,,,,,,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,8,,,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,104,58,,,,,,,,,,,,,,,,,5,25,,,,,,,,,,,,,32,38,,,,,,,,,,,,,,,,,,,,,,,,,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,42
46,47,9209,4361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,,,,,,,,,,,,,15,34,279,56,,,,,,,,,3208,34,,,27,105,,,,,,,52,29,,,6,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,35,,,,,,,,,,,,,,,219,38,4,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,78,39,1,19,36,25,,,,,,,,,,,,,,,117,30,,,,,,,,,,,198,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,27,,,,,,,,,,,,,15,11,,,,,,,,,,,,,,,,,,,,,21,12,,,,,,,,,,,,,,,,,,,,,,
47,48,2281,4301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,2782,38,,,998,16,,,,,,,,,,,235,46,,,,,,,,,,,,,,,,,,,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,204,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,1269,4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,20,,,,,,,,,2819,37,,,,,,,,,,,265,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,11634,4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111,24,,,,,,,,,,,,,,,23,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,52
50,51,3955,4127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,22,,,,,,,12,38,,,,,,,125,107,,,,,,,,,1926,55,,,317,28,,,,,,,,,,,346,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,24,,,,,,,,,,,,,,,812,11,,,,,,,,,,,,,,,160,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,17
51,52,28,3864,,,,,,,,,,,233,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,50,,,,,,,,,1953,54,,,212,40,,,,,,,47,32,,,353,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,47,,,,,,,,,,,,,,,,,,,178,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,1293,3699,,,,,,,,,,,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,,,,,,,5,52,,,,,,,164,85,,,,,,,,,2675,39,,,134,52,,,,,,,15,59,,,165,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,37,,,,,,,,,,,,,,,,,,,37,54,,,,,33,49,,,,,149,50,,,,,,,,,,,,,,,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,2407,3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,189,,,,,,,,,3614,27,,,29,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,13713,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,34,,,,,,,,,,,,,28,23,588,36,,,,,,,,,1219,80,,,198,41,,,8,7,,,21,46,,,473,28,,,,,,,,,,,,,,,,,,,22,35,,,,,,,,,,,10,41,,,,,,,,,,,2,7,,,156,55,167,34,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,32,,,,,246,15,,,,,17,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,42,,,,,,,,,,,,,,,,,,,49,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,29
55,56,891,3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,51,,,,,,,,,,,,,,,135,103,,,,,,,,,2559,40,,,274,32,,,,,,,,,,,184,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,4112,3388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,43,,,,,,,,,,,,,32,18,149,96,,,,,,,,,1545,64,3,30,151,48,,,7,11,56,10,,,,,180,58,,,,,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,22,15,,,,,,,,,72,78,74,53,,,,,,,,,,,,,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,17,,,23,31,,,,,,,,,,,,,,,199,22,,,,,185,18,,,,,142,51,,,,,,,,,,,,,,,,,9,19,,,,,,,,,,,,,13,62,,,,,,,,,,,,,103,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,30
57,58,34848,3354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50,474,43,,,,,,,,,2406,44,,,148,49,,,,,,,6,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,57,68,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,36
58,59,9364,3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675,6,,,,,,,,,401,164,,,,,,,,,,,,,,,43,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,98,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,31,193,73,,,,,,,,,2418,43,,,57,75,,,,,,,14,61,,,47,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,67,,,,,,,,,,,,,,,9,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,29,,,12,35,,,,,,,,,,,,,,,,,,,,,16,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,40
60,61,17530,3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,195,,,,,,,,,853,97,,,,,,,,,,,,,,,56,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,42,,,,,,,,,,,,,1852,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,27
61,62,29146,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,45,,,,,,,,,746,107,,,,,,,,,,,,,,,77,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,39,,,,,,,,,,,,,,,,,26,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,63,74,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
