bgg_id,representative_id
155255,256960
285826,163967
38765,38765
359394,295486
404431,404431
237211,237211
40393,40393
324914,324914
166286,166286
327056,327056
193322,193322
134157,134157
3570,3570
130060,478
180564,93
189660,159109
407297,407297
136955,136955
12589,12
68182,68182
283934,283934
118063,118063
36522,36522
153318,153318
187680,187680
246912,432
402679,402679
187653,187653
292126,292126
3353,3353
68820,68820
175621,175621
273264,273264
368789,368789
361788,361788
144239,144239
248949,248949
205494,143884
304531,69789
123096,142079
714,27627
39217,39217
209001,209001
168998,148575
356952,356952
196354,196354
88408,88408
172242,256804
130,130
262201,170771
17025,17025
153064,153064
295948,295948
141736,141736
393165,393165
13551,13551
253635,253635
27848,27848
245658,245658
129459,129459
317504,317504
342032,342032
102237,102237
234190,234190
257283,257283
352764,271518
144826,144826
366495,268864
12005,12005
310789,310789
222219,222219
154875,154875
370581,370581
363289,223040
1442,1442
91620,91620
191004,34635
206150,206150
32666,32666
66171,66171
279869,279869
382,382
634,634
71906,71906
281152,24773
40760,40760
204574,204574
168788,196202
411875,411875
231038,231038
98315,98315
2165,2165
341496,341496
222407,222407
261901,261901
21632,171011
325348,26457
262547,262547
350948,350948
224904,224904
54361,11170
46255,46255
336131,336131
6819,463
770,770
383206,302723
21954,21954
390340,359970
122240,29368
199904,199904
331212,191189
306321,306321
2596,2596
313807,313807
281960,204583
207207,207207
132,132
159581,159581
36811,36811
111105,111105
25224,25224
89910,89910
358800,271518
364641,164928
381308,92828
23679,23679
86246,86246
62220,62220
40237,295374
300751,300751
255615,255615
247342,247342
374595,374595
216597,171273
173156,85256
361850,361850
267058,267058
112092,112092
40990,40990
2603,2603
1293,1293
187988,6830
285036,285036
195503,123499
228959,119432
2569,2569
218920,218920
280789,171273
42124,12995
235817,235817
172737,281655
292974,216632
124052,124052
249411,855
231327,171668
206327,206327
31759,1540
322563,244271
214293,214293
31790,31790
258074,258074
406291,364073
312786,312786
638,638
397897,282524
250442,250442
299607,205046
40769,40769
54307,54307
31552,9203
322562,244271
15954,15954
17240,17240
381819,160495
264476,264476
366023,176189
316622,316622
296043,296043
15510,15510
987,987
189052,189052
126996,126996
114031,114031
104581,104581
314580,136888
397393,397393
320527,244271
1917,463
58110,245658
378758,378758
383467,294484
125,125
424,424
4209,4209
31624,31624
154509,27162
158339,463
255507,255507
102104,102104
211364,211364
15953,9203
6779,93
67888,67888
362976,362976
270143,270143
322045,263918
192802,192802
162388,123123
191972,191972
9027,9027
37141,36553
400205,400205
285253,285253
166317,166317
35761,35761
325810,69789
231567,231567
2570,73
300930,760
620,38996
235922,235922
37371,208895
233896,233896
205867,205867
15600,15600
119391,119391
443,443
66214,66214
191963,638
8730,8730
137031,137031
25261,25261
317231,317231
118536,118536
340897,340897
949,949
41749,41749
215463,261901
225818,225818
11229,11229
264164,176189
173634,24310
277699,277699
189453,189453
271754,271754
262540,262540
3085,3085
234260,234260
204286,204286
81640,81640
218311,218311
150293,150293
355200,176189
92044,92044
322589,322589
400366,400366
216439,216439
172503,101721
85036,85036
307386,228855
75476,75476
2961,2961
343362,343362
4192,54625
143147,9220
262477,161533
181293,181293
241987,241987
295944,295944
4491,4491
117,117
253506,253506
281075,233867
275215,123540
228411,228411
190400,190400
364655,364655
73316,73316
151247,151247
133632,79828
311322,311322
123219,123219
191301,191301
217,217
227758,227758
401216,401216
8481,8481
19764,7854
392449,233867
309113,14996
282435,282435
71882,71882
340865,222509
148601,148601
173105,173105
10550,10550
35488,35488
280032,280032
162823,162823
304510,304510
266219,244536
40381,118
67185,332944
350185,350185
118705,144733
12166,2651
386366,170042
286428,20100
226519,226519
321108,321108
198138,198138
172225,256804
277448,264982
359029,359029
257759,257759
9364,9364
239840,239840
247417,247417
43152,43152
220588,220588
193621,193621
160081,160081
344277,344277
589,104710
322785,322785
162,162
181495,181495
25277,25277
220827,139976
402283,402283
265683,265683
358737,358737
334889,331787
229130,107529
144864,69789
119637,14996
19643,19643
180956,147949
384213,384213
230200,230200
267401,267401
287871,287871
417197,417197
286158,286158
108018,2093
243358,243358
67254,67254
65907,65907
295192,295192
300192,12333
247104,712
262208,262208
256874,146652
15290,15290
152765,215341
39206,39206
365056,104006
36399,36399
237860,237860
298635,298635
248900,248900
111148,111148
353152,284435
129050,129050
159692,159692
37120,37120
10997,10997
361958,361958
156138,156138
128898,128898
29073,29073
154182,154182
234396,234396
144270,144270
136056,12002
231280,231280
153,432
317582,317582
218129,218129
1042,1042
319793,319793
195372,195372
143157,143157
204801,204801
19841,19841
245271,136063
382518,382518
324413,324413
66849,66849
366456,366456
284775,284775
164812,164812
391795,391795
210040,210040
256066,54625
157789,157789
216199,134726
181960,181960
299027,158899
304847,304847
312959,256589
2375,2375
32441,32441
209325,173090
229414,229414
343322,343322
193867,193867
29972,29972
16366,16366
283387,283387
192455,121921
16991,16991
198609,198609
31483,31483
72,902
274093,274093
170587,206915
336195,336195
389820,389820
80771,80771
5781,5781
383109,383109
251293,251293
236461,173090
4394,13
288080,288080
340237,340237
370789,370789
403754,230080
296694,1540
1116,1116
203780,2651
296626,296626
351594,351594
266504,266504
253185,253185
118247,118247
344789,344789
329450,105
15318,15318
300936,137297
350755,70323
43262,21241
90305,90305
245352,239307
142296,142296
81453,81453
358386,358386
205045,227758
420087,420087
225729,225729
201248,201248
258309,258309
303954,303954
1262,61692
37400,37400
299592,299592
260757,260757
152959,13
38531,38531
333539,333539
1484,1484
18866,18866
200454,200454
103649,28143
395623,395623
257193,155068
256885,256885
3439,3439
224483,224483
256,256
205507,122515
251433,251433
281258,204472
324853,324853
324711,324711
41627,41627
267979,267979
4741,67254
8095,8095
345155,144592
255708,255708
184346,184346
244,244
216094,213460
37196,37196
360896,360896
127493,127493
276925,276925
237031,237031
127127,125678
169147,169147
384,384
234621,234621
173200,125678
520,61692
5867,5867
299452,176165
245659,245659
29839,29839
345266,345266
137155,137155
4218,4218
358690,358690
145203,145203
1260,1260
316287,128882
40529,39463
2389,2389
364405,93
66587,66587
420805,420805
14,5781
142402,24310
355224,355224
76150,76150
216658,134726
354886,244521
245045,245045
232666,232666
200934,200934
179719,105134
199723,199723
236781,218479
23107,23107
2529,2529
9341,9341
175,175
307044,307044
128664,85256
368676,368676
154906,355224
313531,313531
298060,298060
232824,328565
338434,313889
199793,199793
158109,158109
353815,353815
19427,19427
270293,270293
305761,305761
798,798
20134,20134
345377,345377
8195,8195
185123,69789
67928,123607
21791,21791
264239,163412
215613,215613
326937,294484
167763,125678
362541,14996
257066,257066
367379,367379
198707,277659
267475,267475
317372,317372
264196,91872
91523,91523
295945,295945
158572,158572
112373,112373
260407,260407
257,257
154910,154910
38506,38506
250396,250396
119866,9203
311900,311900
269160,269160
281619,281619
144415,144415
176530,176530
2639,2639
275916,275916
274533,274533
251890,251890
22143,22143
284587,284587
341974,341974
30,256680
188164,188164
130882,130882
1044,1044
94480,94480
2288,712
209003,14105
11057,11057
184491,184491
405537,405537
2162,54625
168679,168679
45748,93
343900,343900
143096,143096
163841,163841
137423,125548
286,286
118418,118418
270636,270636
331571,331571
30367,30367
251053,347013
129294,129294
314530,491
246297,246297
133956,133956
354132,354132
25071,43443
200890,200890
313065,313065
40832,50
6366,6366
319971,319971
15839,15839
36400,36400
214234,214234
124965,91872
2266,2266
103686,103686
243797,243797
17161,17161
284616,284616
9215,9215
285157,146652
393973,393973
142121,121408
233955,233955
223,223
139899,139899
178570,178570
125311,125311
201186,201186
67180,67180
231819,171131
272409,272409
204431,147949
161226,144553
228668,91872
41302,41302
1155,1155
691,691
255570,255570
212765,212765
390173,345584
369142,369142
322524,322524
254513,254513
124827,124827
511,511
207016,169124
302280,302280
172547,172547
8172,8172
158408,131357
333055,407297
73070,73070
191572,191572
231999,231999
192934,192934
815,815
7865,7865
307963,307963
531,531
420077,420077
205127,205127
308621,308621
344768,246684
122588,91872
88126,36553
3972,13
371688,42
269199,269199
193557,193557
34373,34373
83667,83667
145633,69789
1589,1589
206757,206757
2932,463
140535,140535
1758,54625
632,175117
287607,244992
349963,349963
274037,274037
255393,255393
402024,402024
85250,85250
7866,7866
158340,463
189848,43443
293264,293264
30539,30539
144568,175095
258308,258308
41429,41429
380938,206718
322421,322421
2238,2639
122,368061
631,215311
212956,127024
23686,23686
32928,152
347112,347112
271530,271530
279720,279720
327831,327831
168274,168274
372631,372631
225910,225910
111732,111732
283212,283212
171479,171479
331398,186751
367662,367662
271785,271785
200847,200847
16216,93
20,20
23418,91
283649,283649
369751,199561
270138,270138
309129,309129
383469,294484
145976,84419
22897,22897
265017,265017
132544,132544
187687,133038
247314,147151
413260,413260
216403,216403
322195,322195
18748,18748
298281,298281
223278,155426
192312,192312
39188,39188
172552,172552
111,111
230769,230769
253398,253398
76417,76417
246816,246816
134520,134520
123609,123607
265,265
153623,153623
237087,237087
301607,257501
138704,138704
294230,294230
3870,3870
34615,93
234248,234248
153097,153097
32674,32674
77,22143
168054,168054
176103,20551
883,883
27356,27356
3837,3837
99392,99392
4174,4174
232520,232520
117960,117960
287322,287322
172971,172971
5620,5620
178944,178944
79073,79073
181797,181797
412865,284189
943,463
283797,283797
276502,875
234948,234948
179182,179182
19995,19995
265537,265537
138788,138788
83734,83734
16,16
303554,107529
237145,237145
32484,32484
181289,220308
163930,163930
368954,368954
24037,2653
936,181279
55253,55253
145645,21763
408180,408180
128554,128554
22532,9203
235591,224
255907,255907
350689,350689
184459,184459
189067,189067
32116,32116
234931,205359
273779,306735
193670,193670
335116,335116
254123,135382
381356,381356
240225,240225
313,313
374502,374502
805,805
296167,296167
108,7854
322564,15511
128445,193670
1423,1423
4688,4688
329939,329939
297658,297658
348447,348447
276386,276386
208775,131260
319579,319579
125046,125046
368609,368609
39927,83667
338468,141572
1621,1621
386502,386502
140717,140717
308762,194607
31479,16986
400995,400995
317859,317859
193560,193560
219832,219832
403116,353545
20545,20545
281248,281248
280132,280132
117663,117663
164698,164698
293531,223321
6068,6068
147930,147930
359764,359764
403265,403265
275802,275802
312767,254386
1194,1194
59753,12
267814,267814
8170,8170
2533,2533
357,357
136000,136000
312618,312618
420,420
299255,223321
154428,255708
156548,92190
156501,171662
156442,156442
1425,1425
2476,2476
28620,28620
341519,341519
67600,29603
28829,28829
235655,235655
160958,125678
69601,69601
56786,1117
1334,1334
257305,257305
408547,408547
30241,30241
125977,125977
304985,304985
338069,271754
154003,154003
1561,463
251723,176189
2795,2795
374895,374895
139952,139952
5622,5622
227212,227212
299104,299104
171890,171890
228602,228602
18485,18485
174524,174524
305462,305462
128931,128931
35505,30539
243538,243538
108722,108722
276997,276997
176524,313889
283211,248158
341504,158899
298586,298586
3041,3041
348,348
7806,7806
233676,233676
256065,93
204493,204493
129731,129731
17449,17449
297895,297895
154301,154301
160903,160903
172540,172540
182082,93
59,59
378200,378200
207991,207991
232894,113294
317105,163967
149809,113294
118000,118000
147116,147116
283152,156546
295681,295681
339614,339614
12350,12350
183315,183315
3655,13
282439,282439
287,287
191612,191612
246639,163412
932,215311
169464,65532
203411,203411
287754,54625
14808,14808
3967,3967
70519,70519
32424,32424
245197,245197
173096,173096
185196,185196
244769,214484
148290,148290
85769,85769
21654,21654
130877,130877
84889,84889
385331,385331
80006,80006
346482,248861
278751,278751
242667,242667
275870,275870
217776,217776
266993,238992
10081,10081
349948,349948
261403,261403
21804,21804
19348,19348
278554,278553
351077,238992
202288,46
179245,179245
250561,250561
24509,24509
266179,266179
2582,2582
380135,380135
197320,79828
12157,12157
40425,40425
197065,150999
95105,95105
129556,129556
340790,340790
25951,25951
259066,14105
302344,302344
177659,177659
287941,287941
201006,201006
124839,313889
200058,395623
237706,237706
196257,196257
262341,262341
202982,202982
383579,355433
277670,277670
253786,206915
282922,282922
257164,80771
267735,267735
1491,13884
271460,271460
28723,28723
228133,228133
193428,193428
191055,191055
198522,463
322709,322709
4249,4249
32944,249381
133528,133528
339263,93260
174458,151022
124969,91872
700,700
394334,394334
331328,331328
38309,38309
148532,144733
250780,250780
172881,172881
229741,229741
124668,124668
265784,22141
253106,253106
250621,250621
11168,11168
121193,121193
230191,230191
8829,8829
17393,17393
103660,103660
205907,205907
175973,175973
312804,312804
508,508
319031,260180
300700,300700
1770,1770
172155,69789
203102,203102
37734,37734
251420,251420
392513,345584
369282,369282
437,1219
283642,283642
192834,192834
6866,6866
367375,367375
381435,381435
302469,302469
182704,182704
18291,18291
328211,328211
177249,177249
4583,463
34969,16986
78733,78733
295535,304985
35350,35350
68076,68076
143176,143176
342921,342921
23730,23730
284333,71671
55952,55952
22551,105134
356314,356314
31291,31291
313698,313698
8490,8490
93724,59
24762,24762
186995,186995
371922,371922
388329,388329
129351,129351
324242,324242
153737,153737
